#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5564    -3.77674    -3.77744 3.54117e-05
        5565    -3.77645    -3.77744 3.54057e-05
        5566    -3.77617    -3.77744 3.54001e-05
        5567     -3.7762    -3.77744 3.53945e-05
        5568    -3.77624    -3.77744 3.53888e-05
        5569    -3.77688    -3.77744 3.53825e-05
        5570    -3.77663    -3.77744 3.53765e-05
        5571    -3.77639    -3.77744 3.53706e-05
        5572     -3.7766    -3.77744 3.53646e-05
        5573    -3.77683    -3.77744 3.53584e-05
        5574    -3.77691    -3.77744 3.53522e-05
        5575    -3.77684    -3.77744  3.5346e-05
        5576    -3.77709    -3.77744 3.53397e-05
        5577    -3.77734    -3.77744 3.53334e-05
        5578     -3.7776    -3.77744 3.53271e-05
        5579    -3.77801    -3.77744 3.53209e-05
        5580    -3.77782    -3.77744 3.53147e-05
        5581    -3.77779    -3.77744 3.53084e-05
        5582    -3.77806    -3.77744 3.53022e-05
        5583    -3.77864    -3.77744 3.52966e-05
        5584    -3.77877    -3.77744  3.5291e-05
        5585    -3.77874    -3.77744 3.52855e-05
        5586    -3.77886    -3.77744 3.52801e-05
        5587    -3.77883    -3.77744 3.52747e-05
        5588    -3.77895    -3.77744 3.52694e-05
        5589    -3.77951    -3.77744  3.5265e-05
        5590    -3.77977    -3.77744 3.52612e-05
        5591    -3.77988    -3.77744 3.52576e-05
        5592    -3.77997    -3.77744 3.52542e-05
        5593    -3.77976    -3.77744 3.52503e-05
        5594    -3.78014    -3.77744 3.52473e-05
        5595    -3.78021    -3.77744 3.52445e-05
        5596    -3.78027    -3.77744 3.52418e-05
        5597    -3.78048    -3.77744 3.52397e-05
        5598    -3.78052    -3.77744 3.52377e-05
        5599    -3.78055    -3.77744 3.52357e-05
        5600    -3.78057    -3.77744 3.52339e-05
        5601    -3.78058    -3.77745  3.5232e-05
        5602    -3.78074    -3.77745 3.52306e-05
        5603    -3.78073    -3.77745 3.52292e-05
        5604    -3.78101    -3.77745 3.52287e-05
        5605    -3.78098    -3.77745  3.5228e-05
        5606    -3.78034    -3.77745 3.52255e-05
        5607    -3.78014    -3.77745 3.52225e-05
        5608    -3.78039    -3.77745 3.52201e-05
        5609    -3.78047    -3.77745 3.52179e-05
        5610    -3.78025    -3.77745 3.52152e-05
        5611    -3.78078    -3.77745 3.52139e-05
        5612      -3.781    -3.77745 3.52133e-05
        5613    -3.78091    -3.77745 3.52124e-05
        5614    -3.78066    -3.77745 3.52108e-05
        5615    -3.78056    -3.77745 3.52089e-05
        5616    -3.78076    -3.77745 3.52075e-05
        5617    -3.78065    -3.77745 3.52058e-05
        5618    -3.78039    -3.77745 3.52034e-05
        5619    -3.78058    -3.77746 3.52016e-05
        5620    -3.78046    -3.77746 3.51994e-05
        5621     -3.7802    -3.77746 3.51965e-05
        5622    -3.77993    -3.77746  3.5193e-05
        5623    -3.77981    -3.77746 3.51892e-05
        5624     -3.7797    -3.77746 3.51852e-05
        5625    -3.77988    -3.77746 3.51816e-05
        5626    -3.77977    -3.77746 3.51777e-05
        5627     -3.7795    -3.77746 3.51734e-05
        5628    -3.77939    -3.77746 3.51688e-05
        5629    -3.77913    -3.77746 3.51638e-05
        5630    -3.77873    -3.77746 3.51583e-05
        5631    -3.77862    -3.77746 3.51526e-05
        5632    -3.77867    -3.77746  3.5147e-05
        5633    -3.77873    -3.77746 3.51415e-05
        5634    -3.77894    -3.77746 3.51363e-05
        5635    -3.77915    -3.77746 3.51313e-05
        5636    -3.77876    -3.77746 3.51258e-05
        5637    -3.77853    -3.77746 3.51201e-05
        5638     -3.7783    -3.77746 3.51142e-05
        5639    -3.77823    -3.77746 3.51082e-05
        5640    -3.77801    -3.77746 3.51022e-05
        5641    -3.77779    -3.77746  3.5096e-05
        5642    -3.77743    -3.77746 3.50898e-05
        5643    -3.77753    -3.77746 3.50835e-05
        5644    -3.77763    -3.77746 3.50773e-05
        5645    -3.77758    -3.77746 3.50711e-05
        5646    -3.77739    -3.77746 3.50649e-05
        5647     -3.7772    -3.77746 3.50587e-05
        5648    -3.77687    -3.77746 3.50527e-05
        5649    -3.77699    -3.77746 3.50466e-05
        5650    -3.77712    -3.77746 3.50404e-05
        5651    -3.77695    -3.77746 3.50344e-05
        5652    -3.77678    -3.77746 3.50284e-05
        5653    -3.77692    -3.77746 3.50223e-05
        5654    -3.77661    -3.77746 3.50164e-05
        5655    -3.77646    -3.77746 3.50107e-05
        5656    -3.77676    -3.77746 3.50047e-05
        5657    -3.77646    -3.77746  3.4999e-05
        5658    -3.77647    -3.77746 3.49932e-05
        5659    -3.77648    -3.77746 3.49875e-05
        5660    -3.77649    -3.77746 3.49817e-05
        5661    -3.77636    -3.77746 3.49761e-05
        5662    -3.77638    -3.77746 3.49704e-05
        5663    -3.77655    -3.77746 3.49646e-05
        5664    -3.77658    -3.77746 3.49588e-05
        5665     -3.7766    -3.77746 3.49529e-05
        5666    -3.77663    -3.77746 3.49471e-05
        5667    -3.77696    -3.77746  3.4941e-05
        5668    -3.77684    -3.77746  3.4935e-05
        5669    -3.77748    -3.77746 3.49289e-05
        5670    -3.77781    -3.77746 3.49227e-05
        5671     -3.7783    -3.77746 3.49169e-05
        5672    -3.77849    -3.77746 3.49112e-05
        5673    -3.77822    -3.77746 3.49053e-05
        5674    -3.77871    -3.77746 3.48999e-05
        5675    -3.77875    -3.77746 3.48945e-05
        5676    -3.77879    -3.77746 3.48891e-05
        5677    -3.77898    -3.77746  3.4884e-05
        5678    -3.77902    -3.77746 3.48789e-05
        5679    -3.77906    -3.77746 3.48739e-05
        5680     -3.7794    -3.77746 3.48695e-05
        5681    -3.77959    -3.77746 3.48653e-05
        5682    -3.77948    -3.77746  3.4861e-05
        5683    -3.77922    -3.77746 3.48562e-05
        5684    -3.77941    -3.77746 3.48518e-05
        5685    -3.77899    -3.77746 3.48467e-05
        5686    -3.77918    -3.77746 3.48419e-05
        5687    -3.77892    -3.77746 3.48367e-05
        5688    -3.77881    -3.77746 3.48314e-05
        5689    -3.77884    -3.77746 3.48261e-05
        5690    -3.77888    -3.77746 3.48209e-05
        5691    -3.77892    -3.77746 3.48157e-05
        5692    -3.77865    -3.77746 3.48102e-05
        5693    -3.77899    -3.77746 3.48051e-05
        5694    -3.77903    -3.77747 3.48001e-05
        5695    -3.77906    -3.77747 3.47951e-05
        5696    -3.77894    -3.77747 3.47899e-05
        5697    -3.77928    -3.77747 3.47853e-05
        5698    -3.77947    -3.77747  3.4781e-05
        5699    -3.77905    -3.77747  3.4776e-05
        5700    -3.77908    -3.77747  3.4771e-05
        5701    -3.77896    -3.77747 3.47659e-05
        5702    -3.77915    -3.77747 3.47611e-05
        5703    -3.77918    -3.77747 3.47563e-05
        5704    -3.77937    -3.77747 3.47518e-05
        5705     -3.7797    -3.77747 3.47479e-05
        5706    -3.77958    -3.77747 3.47438e-05
        5707    -3.77992    -3.77747 3.47403e-05
        5708    -3.78025    -3.77747 3.47377e-05
        5709    -3.78014    -3.77747 3.47347e-05
        5710    -3.77987    -3.77747 3.47312e-05
        5711    -3.77975    -3.77747 3.47274e-05
        5712    -3.77964    -3.77747 3.47234e-05
        5713    -3.77952    -3.77747 3.47192e-05
        5714    -3.77926    -3.77747 3.47145e-05
        5715    -3.77944    -3.77747 3.47101e-05
        5716    -3.77948    -3.77747 3.47058e-05
        5717    -3.77982    -3.77747 3.47022e-05
        5718    -3.77986    -3.77747 3.46986e-05
        5719    -3.77975    -3.77747 3.46949e-05
        5720    -3.77994    -3.77747 3.46915e-05
        5721    -3.77953    -3.77747 3.46873e-05
        5722    -3.77957    -3.77748 3.46831e-05
        5723    -3.77947    -3.77748 3.46788e-05
        5724    -3.77982    -3.77748 3.46752e-05
        5725    -3.78001    -3.77748  3.4672e-05
        5726    -3.77976    -3.77748 3.46682e-05
        5727    -3.77981    -3.77748 3.46645e-05
        5728    -3.77986    -3.77748  3.4661e-05
        5729    -3.77961    -3.77748 3.46569e-05
        5730    -3.77966    -3.77748  3.4653e-05
        5731    -3.77972    -3.77748 3.46491e-05
        5732    -3.77962    -3.77748 3.46451e-05
        5733    -3.77983    -3.77748 3.46415e-05
        5734    -3.77974    -3.77748 3.46377e-05
        5735    -3.77964    -3.77748 3.46337e-05
        5736    -3.77986    -3.77748 3.46301e-05
        5737    -3.77961    -3.77748 3.46261e-05
        5738    -3.77937    -3.77748 3.46216e-05
        5739    -3.77929    -3.77748  3.4617e-05
        5740     -3.7795    -3.77748 3.46128e-05
        5741    -3.77926    -3.77748 3.46081e-05
        5742    -3.77917    -3.77748 3.46034e-05
        5743    -3.77923    -3.77748 3.45987e-05
        5744    -3.77915    -3.77748 3.45939e-05
        5745    -3.77921    -3.77748 3.45891e-05
        5746    -3.77912    -3.77748 3.45843e-05
        5747    -3.77903    -3.77748 3.45793e-05
        5748    -3.77908    -3.77748 3.45744e-05
        5749    -3.77914    -3.77748 3.45696e-05
        5750    -3.77935    -3.77749 3.45651e-05
        5751     -3.7791    -3.77749 3.45603e-05
        5752    -3.77915    -3.77749 3.45555e-05
        5753     -3.7792    -3.77749 3.45507e-05
        5754    -3.77925    -3.77749 3.45461e-05
        5755    -3.77959    -3.77749  3.4542e-05
        5756    -3.77994    -3.77749 3.45387e-05
        5757    -3.78013    -3.77749 3.45357e-05
        5758    -3.78001    -3.77749 3.45325e-05
        5759    -3.77959    -3.77749 3.45284e-05
        5760    -3.77931    -3.77749 3.45239e-05
        5761    -3.77948    -3.77749 3.45196e-05
        5762    -3.77935    -3.77749 3.45151e-05
        5763    -3.77951    -3.77749 3.45109e-05
        5764    -3.77937    -3.77749 3.45065e-05
        5765    -3.77937    -3.77749  3.4502e-05
        5766    -3.77937    -3.77749 3.44976e-05
        5767    -3.77906    -3.77749 3.44927e-05
        5768    -3.77921    -3.77749  3.4488e-05
        5769    -3.77919    -3.77749 3.44833e-05
        5770    -3.77902    -3.77749 3.44783e-05
        5771    -3.77854    -3.77749 3.44728e-05
        5772    -3.77866    -3.77749 3.44674e-05
        5773    -3.77878    -3.77749 3.44622e-05
        5774    -3.77889    -3.77749 3.44571e-05
        5775      -3.779    -3.77749 3.44521e-05
        5776     -3.7788    -3.77749 3.44469e-05
        5777     -3.7786    -3.77749 3.44414e-05
        5778    -3.77839    -3.77749 3.44358e-05
        5779    -3.77833    -3.77749 3.44302e-05
        5780    -3.77827    -3.77749 3.44245e-05
        5781    -3.77836    -3.77749 3.44188e-05
        5782    -3.77829    -3.77749 3.44132e-05
        5783    -3.77822    -3.77749 3.44074e-05
        5784    -3.77829    -3.77749 3.44018e-05
        5785    -3.77822    -3.77749 3.43961e-05
        5786    -3.77829    -3.77749 3.43904e-05
        5787    -3.77851    -3.77749 3.43849e-05
        5788    -3.77828    -3.77749 3.43792e-05
        5789    -3.77805    -3.77749 3.43734e-05
        5790    -3.77782     -3.7775 3.43675e-05
        5791    -3.77804     -3.7775 3.43617e-05
        5792    -3.77795     -3.7775 3.43559e-05
        5793    -3.77787     -3.7775   3.435e-05
        5794    -3.77794     -3.7775 3.43442e-05
        5795    -3.77786     -3.7775 3.43383e-05
        5796    -3.77808     -3.7775 3.43325e-05
        5797     -3.7783     -3.7775 3.43269e-05
        5798    -3.77838     -3.7775 3.43213e-05
        5799    -3.77845     -3.7775 3.43158e-05
        5800    -3.77838     -3.7775 3.43102e-05
        5801    -3.77815     -3.7775 3.43045e-05
        5802    -3.77793     -3.7775 3.42986e-05
        5803    -3.77756     -3.7775 3.42927e-05
        5804    -3.77735     -3.7775 3.42868e-05
        5805    -3.77713     -3.7775  3.4281e-05
        5806    -3.77707     -3.7775 3.42752e-05
        5807    -3.77701     -3.7775 3.42693e-05
        5808    -3.77696     -3.7775 3.42636e-05
        5809    -3.77691     -3.7775 3.42578e-05
        5810    -3.77671     -3.7775 3.42522e-05
        5811    -3.77651     -3.7775 3.42467e-05
        5812    -3.77632     -3.7775 3.42414e-05
        5813    -3.77613     -3.7775 3.42363e-05
        5814    -3.77579    -3.77749 3.42317e-05
        5815    -3.77576    -3.77749 3.42271e-05
        5816    -3.77573    -3.77749 3.42226e-05
        5817     -3.7757    -3.77749 3.42181e-05
        5818    -3.77582    -3.77749 3.42134e-05
        5819    -3.77565    -3.77749  3.4209e-05
        5820    -3.77547    -3.77749 3.42049e-05
        5821     -3.7753    -3.77749 3.42011e-05
        5822    -3.77529    -3.77749 3.41973e-05
        5823    -3.77542    -3.77749 3.41933e-05
        5824    -3.77571    -3.77749 3.41888e-05
        5825    -3.77555    -3.77749 3.41846e-05
        5826    -3.77538    -3.77749 3.41806e-05
        5827    -3.77507    -3.77749 3.41773e-05
        5828    -3.77506    -3.77749 3.41739e-05
        5829    -3.77536    -3.77749   3.417e-05
        5830    -3.77535    -3.77749 3.41661e-05
        5831    -3.77535    -3.77749 3.41623e-05
        5832    -3.77564    -3.77749 3.41579e-05
        5833    -3.77534    -3.77749  3.4154e-05
        5834    -3.77533    -3.77749 3.41502e-05
        5835    -3.77548    -3.77749  3.4146e-05
        5836    -3.77533    -3.77749 3.41422e-05
        5837    -3.77578    -3.77749 3.41376e-05
        5838    -3.77593    -3.77749 3.41328e-05
        5839    -3.77578    -3.77749 3.41282e-05
        5840    -3.77563    -3.77749 3.41238e-05
        5841    -3.77563    -3.77749 3.41195e-05
        5842    -3.77563    -3.77749 3.41151e-05
        5843    -3.77533    -3.77748 3.41113e-05
        5844    -3.77519    -3.77748 3.41077e-05
        5845     -3.7752    -3.77748 3.41041e-05
        5846    -3.77505    -3.77748 3.41008e-05
        5847    -3.77522    -3.77748 3.40972e-05
        5848    -3.77508    -3.77748 3.40938e-05
        5849    -3.77509    -3.77748 3.40904e-05
        5850    -3.77526    -3.77748 3.40867e-05
        5851    -3.77528    -3.77748  3.4083e-05
        5852    -3.77545    -3.77748 3.40789e-05
        5853    -3.77578    -3.77748 3.40743e-05
        5854    -3.77565    -3.77748 3.40699e-05
        5855    -3.77584    -3.77748 3.40653e-05
        5856    -3.77617    -3.77748 3.40602e-05
        5857    -3.77605    -3.77748 3.40553e-05
        5858    -3.77609    -3.77748 3.40503e-05
        5859    -3.77583    -3.77748 3.40456e-05
        5860    -3.77602    -3.77748 3.40407e-05
        5861    -3.77591    -3.77748  3.4036e-05
        5862    -3.77581    -3.77748 3.40314e-05
        5863    -3.77616    -3.77748 3.40263e-05
        5864    -3.77636    -3.77748  3.4021e-05
        5865    -3.77611    -3.77748  3.4016e-05
        5866    -3.77631    -3.77748 3.40108e-05
        5867    -3.77637    -3.77748 3.40055e-05
        5868    -3.77657    -3.77748 3.40001e-05
        5869    -3.77663    -3.77748 3.39946e-05
        5870    -3.77668    -3.77748 3.39891e-05
        5871    -3.77674    -3.77748 3.39835e-05
        5872    -3.77695    -3.77748 3.39779e-05
        5873      -3.777    -3.77748 3.39722e-05
        5874    -3.77721    -3.77748 3.39664e-05
        5875    -3.77711    -3.77748 3.39607e-05
        5876    -3.77701    -3.77748  3.3955e-05
        5877    -3.77692    -3.77748 3.39494e-05
        5878    -3.77681    -3.77748 3.39438e-05
        5879    -3.77717    -3.77748 3.39381e-05
        5880    -3.77751    -3.77748 3.39323e-05
        5881    -3.77741    -3.77748 3.39265e-05
        5882     -3.7773    -3.77748 3.39208e-05
        5883    -3.77734    -3.77748  3.3915e-05
        5884    -3.77753    -3.77748 3.39092e-05
        5885    -3.77741    -3.77748 3.39035e-05
        5886    -3.77714    -3.77748 3.38978e-05
        5887    -3.77717    -3.77748 3.38921e-05
        5888    -3.77735    -3.77748 3.38863e-05
        5889    -3.77692    -3.77748 3.38807e-05
        5890    -3.77679    -3.77748 3.38751e-05
        5891     -3.7768    -3.77748 3.38696e-05
        5892    -3.77667    -3.77748 3.38641e-05
        5893    -3.77668    -3.77748 3.38586e-05
        5894    -3.77669    -3.77748 3.38531e-05
        5895    -3.77654    -3.77748 3.38478e-05
        5896    -3.77669    -3.77748 3.38423e-05
        5897    -3.77684    -3.77748 3.38367e-05
        5898    -3.77699    -3.77748 3.38311e-05
        5899    -3.77683    -3.77748 3.38255e-05
        5900    -3.77683    -3.77747   3.382e-05
        5901    -3.77666    -3.77747 3.38145e-05
        5902     -3.7765    -3.77747 3.38092e-05
        5903    -3.77648    -3.77747 3.38039e-05
        5904    -3.77646    -3.77747 3.37986e-05
        5905    -3.77689    -3.77747  3.3793e-05
        5906    -3.77687    -3.77747 3.37874e-05
        5907    -3.77685    -3.77747 3.37819e-05
        5908    -3.77667    -3.77747 3.37765e-05
        5909    -3.77664    -3.77747  3.3771e-05
        5910    -3.77631    -3.77747 3.37659e-05
        5911    -3.77642    -3.77747 3.37607e-05
        5912    -3.77624    -3.77747 3.37556e-05
        5913    -3.77635    -3.77747 3.37504e-05
        5914    -3.77617    -3.77747 3.37454e-05
        5915    -3.77613    -3.77747 3.37405e-05
        5916    -3.77624    -3.77747 3.37354e-05
        5917    -3.77605    -3.77747 3.37306e-05
        5918    -3.77616    -3.77747 3.37256e-05
        5919    -3.77596    -3.77747 3.37209e-05
        5920    -3.77607    -3.77747  3.3716e-05
        5921    -3.77633    -3.77747 3.37109e-05
        5922    -3.77674    -3.77747 3.37054e-05
        5923    -3.77669    -3.77747    3.37e-05
        5924    -3.77665    -3.77747 3.36946e-05
        5925    -3.77675    -3.77747 3.36891e-05
        5926    -3.77641    -3.77747 3.36839e-05
        5927    -3.77621    -3.77747 3.36789e-05
        5928    -3.77586    -3.77747 3.36743e-05
        5929    -3.77581    -3.77747 3.36698e-05
        5930    -3.77592    -3.77747 3.36651e-05
        5931    -3.77602    -3.77747 3.36603e-05
        5932    -3.77628    -3.77747 3.36553e-05
        5933    -3.77623    -3.77747 3.36502e-05
        5934    -3.77618    -3.77747 3.36453e-05
        5935    -3.77614    -3.77747 3.36403e-05
        5936    -3.77654    -3.77747  3.3635e-05
        5937    -3.77635    -3.77747 3.36299e-05
        5938    -3.77615    -3.77747  3.3625e-05
        5939    -3.77596    -3.77747 3.36203e-05
        5940    -3.77561    -3.77747 3.36161e-05
        5941    -3.77542    -3.77747 3.36122e-05
        5942    -3.77523    -3.77747 3.36086e-05
        5943    -3.77549    -3.77747 3.36046e-05
        5944    -3.77545    -3.77747 3.36007e-05
        5945    -3.77525    -3.77747 3.35971e-05
        5946    -3.77491    -3.77746 3.35942e-05
        5947    -3.77487    -3.77746 3.35914e-05
        5948    -3.77484    -3.77746 3.35886e-05
        5949    -3.77465    -3.77746 3.35863e-05
        5950    -3.77461    -3.77746 3.35841e-05
        5951    -3.77503    -3.77746 3.35809e-05
        5952      -3.775    -3.77746 3.35778e-05
        5953    -3.77467    -3.77746 3.35755e-05
        5954    -3.77434    -3.77746 3.35739e-05
        5955    -3.77446    -3.77746 3.35721e-05
        5956    -3.77443    -3.77746 3.35703e-05
        5957     -3.7744    -3.77746 3.35686e-05
        5958    -3.77453    -3.77746 3.35665e-05
        5959    -3.77466    -3.77746 3.35642e-05
        5960    -3.77479    -3.77746 3.35615e-05
        5961    -3.77477    -3.77746 3.35589e-05
        5962    -3.77505    -3.77746 3.35557e-05
        5963    -3.77504    -3.77746 3.35526e-05
        5964    -3.77502    -3.77746 3.35494e-05
        5965    -3.77516    -3.77746  3.3546e-05
        5966     -3.7753    -3.77746 3.35423e-05
        5967    -3.77514    -3.77746 3.35389e-05
        5968    -3.77528    -3.77746 3.35353e-05
        5969    -3.77543    -3.77745 3.35314e-05
        5970    -3.77573    -3.77745  3.3527e-05
        5971    -3.77588    -3.77745 3.35225e-05
        5972    -3.77588    -3.77745 3.35179e-05
        5973    -3.77618    -3.77745  3.3513e-05
        5974    -3.77648    -3.77745 3.35077e-05
        5975    -3.77649    -3.77745 3.35025e-05
        5976     -3.7768    -3.77745 3.34971e-05
        5977     -3.7765    -3.77745 3.34919e-05
        5978    -3.77651    -3.77745 3.34866e-05
        5979    -3.77668    -3.77745 3.34813e-05
        5980    -3.77684    -3.77745 3.34758e-05
        5981    -3.77701    -3.77745 3.34703e-05
        5982    -3.77702    -3.77745 3.34648e-05
        5983    -3.77704    -3.77745 3.34593e-05
        5984    -3.77706    -3.77745 3.34538e-05
        5985    -3.77693    -3.77745 3.34483e-05
        5986    -3.77756    -3.77745 3.34427e-05
        5987    -3.77758    -3.77745 3.34371e-05
        5988    -3.77731    -3.77745 3.34316e-05
        5989    -3.77734    -3.77745  3.3426e-05
        5990    -3.77752    -3.77745 3.34204e-05
        5991     -3.7774    -3.77745 3.34148e-05
        5992    -3.77758    -3.77745 3.34093e-05
        5993    -3.77791    -3.77745 3.34038e-05
        5994     -3.7778    -3.77745 3.33982e-05
        5995    -3.77738    -3.77745 3.33927e-05
        5996    -3.77742    -3.77745 3.33871e-05
        5997    -3.77746    -3.77745 3.33815e-05
        5998    -3.77719    -3.77745  3.3376e-05
        5999    -3.77738    -3.77745 3.33704e-05
        6000    -3.77743    -3.77745 3.33649e-05
        6001    -3.77747    -3.77745 3.33593e-05
        6002    -3.77736    -3.77745 3.33538e-05
        6003     -3.7774    -3.77745 3.33482e-05
        6004    -3.77729    -3.77745 3.33427e-05
        6005    -3.77718    -3.77745 3.33371e-05
        6006    -3.77708    -3.77745 3.33316e-05
        6007    -3.77712    -3.77745 3.33261e-05
        6008    -3.77717    -3.77745 3.33206e-05
        6009    -3.77706    -3.77745 3.33152e-05
        6010    -3.77711    -3.77745 3.33097e-05
        6011      -3.777    -3.77745 3.33042e-05
        6012    -3.77705    -3.77745 3.32987e-05
        6013    -3.77649    -3.77745 3.32936e-05
        6014    -3.77638    -3.77745 3.32885e-05
        6015    -3.77688    -3.77745 3.32831e-05
        6016    -3.77708    -3.77745 3.32776e-05
        6017    -3.77727    -3.77745 3.32721e-05
        6018    -3.77716    -3.77745 3.32666e-05
        6019    -3.77721    -3.77745 3.32611e-05
        6020     -3.7771    -3.77745 3.32557e-05
        6021    -3.77699    -3.77745 3.32502e-05
        6022    -3.77702    -3.77745 3.32448e-05
        6023    -3.77706    -3.77745 3.32393e-05
        6024     -3.7774    -3.77745 3.32338e-05
        6025    -3.77759    -3.77745 3.32283e-05
        6026    -3.77762    -3.77745 3.32228e-05
        6027     -3.7775    -3.77745 3.32173e-05
        6028    -3.77738    -3.77745 3.32118e-05
        6029    -3.77741    -3.77745 3.32063e-05
        6030    -3.77743    -3.77745 3.32008e-05
        6031    -3.77761    -3.77745 3.31953e-05
        6032    -3.77778    -3.77745 3.31898e-05
        6033    -3.77855    -3.77745 3.31848e-05
        6034    -3.77857    -3.77745 3.31798e-05
        6035    -3.77843    -3.77745 3.31747e-05
        6036    -3.77829    -3.77745 3.31695e-05
        6037    -3.77829    -3.77745 3.31643e-05
        6038    -3.77784    -3.77745 3.31589e-05
        6039    -3.77769    -3.77745 3.31534e-05
        6040    -3.77769    -3.77745  3.3148e-05
        6041    -3.77783    -3.77745 3.31425e-05
        6042    -3.77782    -3.77745 3.31371e-05
        6043    -3.77781    -3.77745 3.31317e-05
        6044    -3.77809    -3.77745 3.31264e-05
        6045    -3.77837    -3.77745 3.31212e-05
        6046    -3.77804    -3.77745 3.31159e-05
        6047    -3.77771    -3.77745 3.31104e-05
        6048    -3.77783    -3.77745  3.3105e-05
        6049    -3.77764    -3.77745 3.30996e-05
        6050     -3.7776    -3.77745 3.30941e-05
        6051     -3.7774    -3.77745 3.30886e-05
        6052     -3.7775    -3.77745 3.30832e-05
        6053     -3.7776    -3.77745 3.30777e-05
        6054    -3.77755    -3.77745 3.30723e-05
        6055    -3.77718    -3.77745 3.30668e-05
        6056    -3.77712    -3.77745 3.30614e-05
        6057    -3.77675    -3.77745 3.30561e-05
        6058    -3.77683    -3.77745 3.30509e-05
        6059    -3.77661    -3.77745 3.30457e-05
        6060    -3.77669    -3.77745 3.30405e-05
        6061    -3.77676    -3.77745 3.30352e-05
        6062    -3.77653    -3.77745 3.30301e-05
        6063    -3.77645    -3.77745 3.30251e-05
        6064    -3.77637    -3.77745 3.30201e-05
        6065    -3.77659    -3.77745  3.3015e-05
        6066     -3.7765    -3.77745 3.30099e-05
        6067    -3.77641    -3.77745 3.30049e-05
        6068    -3.77633    -3.77745     3.3e-05
        6069    -3.77639    -3.77745  3.2995e-05
        6070    -3.77631    -3.77745 3.29901e-05
        6071    -3.77622    -3.77745 3.29853e-05
        6072    -3.77598    -3.77745 3.29808e-05
        6073     -3.7759    -3.77745 3.29763e-05
        6074    -3.77612    -3.77745 3.29716e-05
        6075    -3.77573    -3.77745 3.29674e-05
        6076     -3.7755    -3.77745 3.29635e-05
        6077    -3.77558    -3.77745 3.29596e-05
        6078    -3.77535    -3.77745 3.29559e-05
        6079    -3.77528    -3.77745 3.29525e-05
        6080    -3.77521    -3.77745 3.29491e-05
        6081    -3.77515    -3.77745 3.29458e-05
        6082    -3.77539    -3.77745 3.29422e-05
        6083    -3.77533    -3.77745 3.29386e-05
        6084    -3.77513    -3.77745 3.29354e-05
        6085    -3.77508    -3.77745 3.29322e-05
        6086    -3.77474    -3.77745 3.29298e-05
        6087     -3.7747    -3.77745 3.29275e-05
        6088    -3.77437    -3.77744  3.2926e-05
        6089    -3.77434    -3.77744 3.29245e-05
        6090    -3.77432    -3.77744 3.29231e-05
        6091    -3.77461    -3.77744  3.2921e-05
        6092    -3.77475    -3.77744 3.29186e-05
        6093    -3.77444    -3.77744 3.29169e-05
        6094    -3.77444    -3.77744 3.29151e-05
        6095    -3.77415    -3.77744 3.29142e-05
        6096    -3.77416    -3.77744 3.29132e-05
        6097    -3.77433    -3.77744 3.29117e-05
        6098     -3.7745    -3.77744 3.29099e-05
        6099    -3.77453    -3.77744 3.29079e-05
        6100    -3.77442    -3.77744 3.29063e-05
        6101    -3.77401    -3.77744 3.29057e-05
        6102    -3.77405    -3.77744  3.2905e-05
        6103    -3.77425    -3.77744 3.29037e-05
        6104    -3.77446    -3.77744 3.29019e-05
        6105    -3.77452    -3.77744    3.29e-05
        6106    -3.77473    -3.77744 3.28976e-05
        6107    -3.77511    -3.77744 3.28944e-05
        6108    -3.77518    -3.77743 3.28911e-05
        6109    -3.77541    -3.77743 3.28874e-05
        6110    -3.77579    -3.77743 3.28831e-05
        6111    -3.77602    -3.77743 3.28786e-05
        6112    -3.77611    -3.77743 3.28739e-05
        6113     -3.7762    -3.77743 3.28691e-05
        6114    -3.77659    -3.77743 3.28641e-05
        6115    -3.77669    -3.77743 3.28589e-05
        6116    -3.77708    -3.77743 3.28536e-05
        6117    -3.77688    -3.77743 3.28483e-05
        6118    -3.77713    -3.77743  3.2843e-05
        6119    -3.77678    -3.77743 3.28378e-05
        6120    -3.77703    -3.77743 3.28325e-05
        6121    -3.77683    -3.77743 3.28273e-05
        6122    -3.77693    -3.77743  3.2822e-05
        6123    -3.77704    -3.77743 3.28167e-05
        6124    -3.77684    -3.77743 3.28115e-05
        6125     -3.7771    -3.77743 3.28062e-05
        6126     -3.7772    -3.77743 3.28009e-05
        6127    -3.77715    -3.77743 3.27956e-05
        6128    -3.77726    -3.77743 3.27902e-05
        6129    -3.77736    -3.77743 3.27849e-05
        6130    -3.77762    -3.77743 3.27795e-05
        6131    -3.77772    -3.77743 3.27742e-05
        6132    -3.77767    -3.77743 3.27689e-05
        6133    -3.77777    -3.77743 3.27636e-05
        6134    -3.77787    -3.77743 3.27583e-05
        6135    -3.77797    -3.77743 3.27531e-05
        6136    -3.77777    -3.77743 3.27478e-05
        6137    -3.77757    -3.77743 3.27425e-05
        6138    -3.77781    -3.77743 3.27372e-05
        6139    -3.77806    -3.77743 3.27321e-05
        6140    -3.77815    -3.77743 3.27269e-05
        6141     -3.7781    -3.77743 3.27218e-05
        6142    -3.77834    -3.77743 3.27168e-05
        6143    -3.77858    -3.77743  3.2712e-05
        6144    -3.77867    -3.77743 3.27073e-05
        6145    -3.77876    -3.77743 3.27027e-05
