#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5579    -5.41475    -5.45279   0.0011109
        5580    -5.41449    -5.45279  0.00111073
        5581    -5.41449    -5.45278  0.00111055
        5582    -5.41491    -5.45277  0.00111037
        5583    -5.41576    -5.45277  0.00111019
        5584    -5.41629    -5.45276  0.00111001
        5585    -5.41678    -5.45275  0.00110983
        5586    -5.41755    -5.45275  0.00110965
        5587    -5.41829    -5.45274  0.00110947
        5588     -5.4193    -5.45273  0.00110929
        5589    -5.42087    -5.45273   0.0011091
        5590    -5.42225    -5.45272  0.00110892
        5591    -5.42358    -5.45272  0.00110873
        5592      -5.425    -5.45271  0.00110855
        5593    -5.42621    -5.45271  0.00110836
        5594    -5.42811     -5.4527  0.00110817
        5595    -5.42977     -5.4527  0.00110798
        5596    -5.43149     -5.4527  0.00110779
        5597    -5.43342    -5.45269  0.00110759
        5598    -5.43524    -5.45269   0.0011074
        5599    -5.43709    -5.45269  0.00110721
        5600    -5.43896    -5.45268  0.00110701
        5601    -5.44084    -5.45268  0.00110681
        5602    -5.44287    -5.45268  0.00110662
        5603    -5.44474    -5.45268  0.00110642
        5604    -5.44689    -5.45268  0.00110623
        5605    -5.44871    -5.45268  0.00110603
        5606    -5.44989    -5.45268  0.00110583
        5607    -5.45147    -5.45268  0.00110563
        5608    -5.45345    -5.45268  0.00110544
        5609    -5.45521    -5.45268  0.00110524
        5610    -5.45661    -5.45268  0.00110504
        5611    -5.45868    -5.45268  0.00110485
        5612    -5.46036    -5.45268  0.00110465
        5613    -5.46165    -5.45268  0.00110445
        5614    -5.46269    -5.45268  0.00110426
        5615    -5.46378    -5.45269  0.00110406
        5616    -5.46507    -5.45269  0.00110387
        5617    -5.46596    -5.45269  0.00110368
        5618    -5.46658    -5.45269  0.00110348
        5619    -5.46754     -5.4527  0.00110329
        5620    -5.46808     -5.4527   0.0011031
        5621    -5.46836     -5.4527   0.0011029
        5622    -5.46852     -5.4527  0.00110271
        5623    -5.46871    -5.45271  0.00110252
        5624    -5.46879    -5.45271  0.00110233
        5625    -5.46906    -5.45271  0.00110213
        5626     -5.4689    -5.45272  0.00110194
        5627    -5.46849    -5.45272  0.00110175
        5628    -5.46811    -5.45272  0.00110156
        5629    -5.46748    -5.45272  0.00110136
        5630    -5.46659    -5.45273  0.00110117
        5631     -5.4659    -5.45273  0.00110098
        5632    -5.46526    -5.45273  0.00110079
        5633    -5.46453    -5.45273  0.00110059
        5634    -5.46385    -5.45273   0.0011004
        5635    -5.46308    -5.45274   0.0011002
        5636    -5.46162    -5.45274  0.00110001
        5637    -5.46024    -5.45274  0.00109982
        5638    -5.45877    -5.45274  0.00109962
        5639    -5.45739    -5.45274  0.00109943
        5640    -5.45578    -5.45274  0.00109923
        5641    -5.45411    -5.45274  0.00109904
        5642    -5.45223    -5.45274  0.00109884
        5643    -5.45075    -5.45274  0.00109865
        5644    -5.44922    -5.45274  0.00109845
        5645    -5.44749    -5.45274  0.00109826
        5646    -5.44557    -5.45274  0.00109807
        5647    -5.44361    -5.45274  0.00109787
        5648    -5.44147    -5.45274  0.00109768
        5649    -5.43975    -5.45273  0.00109749
        5650    -5.43801    -5.45273   0.0010973
        5651    -5.43596    -5.45273  0.00109711
        5652    -5.43388    -5.45272  0.00109692
        5653     -5.4321    -5.45272  0.00109673
        5654    -5.42986    -5.45272  0.00109654
        5655    -5.42776    -5.45271  0.00109636
        5656    -5.42612    -5.45271  0.00109617
        5657    -5.42388     -5.4527  0.00109599
        5658    -5.42195     -5.4527  0.00109581
        5659    -5.42003    -5.45269  0.00109563
        5660    -5.41813    -5.45268  0.00109546
        5661    -5.41609    -5.45268  0.00109528
        5662    -5.41422    -5.45267  0.00109511
        5663    -5.41252    -5.45266  0.00109494
        5664     -5.4107    -5.45266  0.00109477
        5665     -5.4089    -5.45265  0.00109461
        5666    -5.40712    -5.45264  0.00109444
        5667    -5.40568    -5.45263  0.00109428
        5668    -5.40382    -5.45262  0.00109412
        5669    -5.40275    -5.45262  0.00109396
        5670     -5.4014    -5.45261  0.00109381
        5671    -5.40025     -5.4526  0.00109365
        5672    -5.39883    -5.45259   0.0010935
        5673    -5.39699    -5.45258  0.00109335
        5674    -5.39594    -5.45257  0.00109321
        5675    -5.39448    -5.45256  0.00109306
        5676    -5.39306    -5.45255  0.00109292
        5677    -5.39183    -5.45254  0.00109278
        5678    -5.39048    -5.45253  0.00109264
        5679    -5.38918    -5.45251  0.00109251
        5680    -5.38822     -5.4525  0.00109237
        5681    -5.38714    -5.45249  0.00109224
        5682     -5.3858    -5.45248  0.00109211
        5683    -5.38435    -5.45247  0.00109198
        5684     -5.3834    -5.45246  0.00109186
        5685    -5.38187    -5.45244  0.00109174
        5686    -5.38099    -5.45243  0.00109162
        5687     -5.3797    -5.45242   0.0010915
        5688    -5.37859     -5.4524  0.00109139
        5689    -5.37768    -5.45239  0.00109127
        5690    -5.37679    -5.45238  0.00109116
        5691    -5.37595    -5.45237  0.00109105
        5692    -5.37484    -5.45235  0.00109095
        5693    -5.37437    -5.45234  0.00109084
        5694    -5.37364    -5.45232  0.00109074
        5695    -5.37294    -5.45231  0.00109064
        5696    -5.37212     -5.4523  0.00109053
        5697     -5.3718    -5.45228  0.00109043
        5698    -5.37135    -5.45227  0.00109034
        5699    -5.37033    -5.45225  0.00109024
        5700     -5.3698    -5.45224  0.00109014
        5701    -5.36916    -5.45222  0.00109005
        5702    -5.36885    -5.45221  0.00108996
        5703    -5.36842    -5.45219  0.00108987
        5704    -5.36817    -5.45218  0.00108977
        5705    -5.36811    -5.45217  0.00108968
        5706    -5.36763    -5.45215  0.00108959
        5707    -5.36764    -5.45214   0.0010895
        5708    -5.36768    -5.45212  0.00108941
        5709     -5.3673    -5.45211  0.00108932
        5710     -5.3668    -5.45209  0.00108923
        5711    -5.36649    -5.45208  0.00108915
        5712    -5.36622    -5.45206  0.00108906
        5713    -5.36598    -5.45205  0.00108897
        5714    -5.36562    -5.45203  0.00108889
        5715    -5.36576    -5.45202   0.0010888
        5716    -5.36578      -5.452  0.00108871
        5717    -5.36614    -5.45199  0.00108863
        5718    -5.36624    -5.45197  0.00108854
        5719    -5.36623    -5.45196  0.00108845
        5720    -5.36656    -5.45194  0.00108837
        5721    -5.36633    -5.45193  0.00108828
        5722     -5.3666    -5.45191  0.00108819
        5723    -5.36676     -5.4519   0.0010881
        5724    -5.36742    -5.45188  0.00108801
        5725    -5.36797    -5.45187  0.00108792
        5726    -5.36812    -5.45185  0.00108783
        5727    -5.36862    -5.45184  0.00108774
        5728    -5.36918    -5.45182  0.00108764
        5729    -5.36948    -5.45181  0.00108755
        5730    -5.37014    -5.45179  0.00108745
        5731    -5.37085    -5.45178  0.00108735
        5732    -5.37147    -5.45177  0.00108725
        5733    -5.37244    -5.45175  0.00108715
        5734    -5.37317    -5.45174  0.00108705
        5735    -5.37396    -5.45173  0.00108694
        5736    -5.37512    -5.45171  0.00108684
        5737    -5.37588     -5.4517  0.00108673
        5738     -5.3767    -5.45169  0.00108662
        5739    -5.37774    -5.45167   0.0010865
        5740    -5.37914    -5.45166  0.00108639
        5741    -5.38015    -5.45165  0.00108627
        5742    -5.38137    -5.45164  0.00108615
        5743    -5.38281    -5.45162  0.00108603
        5744    -5.38416    -5.45161   0.0010859
        5745    -5.38572     -5.4516  0.00108577
        5746    -5.38719    -5.45159  0.00108564
        5747    -5.38873    -5.45158  0.00108551
        5748    -5.39047    -5.45157  0.00108537
        5749    -5.39226    -5.45156  0.00108523
        5750    -5.39427    -5.45155  0.00108509
        5751    -5.39588    -5.45154  0.00108494
        5752    -5.39784    -5.45153  0.00108479
        5753    -5.39984    -5.45152  0.00108464
        5754     -5.4019    -5.45151  0.00108449
        5755     -5.4043     -5.4515  0.00108433
        5756    -5.40674    -5.45149  0.00108417
        5757    -5.40907    -5.45149  0.00108401
        5758    -5.41113    -5.45148  0.00108384
        5759    -5.41291    -5.45147  0.00108367
        5760    -5.41488    -5.45147   0.0010835
        5761    -5.41732    -5.45146  0.00108333
        5762    -5.41947    -5.45146  0.00108316
        5763    -5.42194    -5.45145  0.00108298
        5764    -5.42411    -5.45145  0.00108281
        5765    -5.42644    -5.45144  0.00108263
        5766    -5.42877    -5.45144  0.00108245
        5767    -5.43079    -5.45143  0.00108226
        5768    -5.43325    -5.45143  0.00108208
        5769    -5.43554    -5.45143   0.0010819
        5770    -5.43767    -5.45143  0.00108171
        5771    -5.43946    -5.45142  0.00108153
        5772    -5.44183    -5.45142  0.00108134
        5773    -5.44417    -5.45142  0.00108115
        5774    -5.44647    -5.45142  0.00108097
        5775    -5.44872    -5.45142  0.00108078
        5776    -5.45062    -5.45142  0.00108059
        5777    -5.45247    -5.45142  0.00108041
        5778    -5.45427    -5.45142  0.00108022
        5779    -5.45616    -5.45142  0.00108003
        5780    -5.45798    -5.45142  0.00107985
        5781    -5.45989    -5.45142  0.00107966
        5782    -5.46158    -5.45143  0.00107947
        5783     -5.4632    -5.45143  0.00107929
        5784    -5.46489    -5.45143  0.00107911
        5785    -5.46636    -5.45143  0.00107892
        5786     -5.4679    -5.45143  0.00107874
        5787    -5.46952    -5.45144  0.00107856
        5788     -5.4706    -5.45144  0.00107838
        5789     -5.4716    -5.45144   0.0010782
        5790    -5.47251    -5.45145  0.00107802
        5791     -5.4738    -5.45145  0.00107784
        5792     -5.4747    -5.45146  0.00107766
        5793    -5.47552    -5.45146  0.00107748
        5794    -5.47641    -5.45146   0.0010773
        5795    -5.47706    -5.45147  0.00107713
        5796    -5.47794    -5.45147  0.00107695
        5797    -5.47874    -5.45148  0.00107677
        5798    -5.47931    -5.45148   0.0010766
        5799     -5.4798    -5.45149  0.00107642
        5800    -5.48007    -5.45149  0.00107625
        5801    -5.48011     -5.4515  0.00107608
        5802    -5.48009     -5.4515   0.0010759
        5803    -5.47984    -5.45151  0.00107573
        5804    -5.47968    -5.45151  0.00107555
        5805    -5.47946    -5.45152  0.00107538
        5806    -5.47933    -5.45152   0.0010752
        5807    -5.47914    -5.45153  0.00107503
        5808     -5.4789    -5.45153  0.00107485
        5809    -5.47861    -5.45154  0.00107468
        5810    -5.47812    -5.45154   0.0010745
        5811    -5.47758    -5.45155  0.00107433
        5812      -5.477    -5.45155  0.00107415
        5813    -5.47639    -5.45155  0.00107398
        5814    -5.47558    -5.45156   0.0010738
        5815    -5.47504    -5.45156  0.00107362
        5816    -5.47447    -5.45157  0.00107345
        5817    -5.47387    -5.45157  0.00107327
        5818     -5.4734    -5.45157  0.00107309
        5819     -5.4726    -5.45158  0.00107291
        5820    -5.47178    -5.45158  0.00107273
        5821    -5.47094    -5.45158  0.00107255
        5822    -5.47024    -5.45159  0.00107237
        5823    -5.46967    -5.45159  0.00107219
        5824    -5.46923    -5.45159  0.00107202
        5825    -5.46834     -5.4516  0.00107183
        5826    -5.46743     -5.4516  0.00107165
        5827    -5.46636     -5.4516  0.00107147
        5828    -5.46558     -5.4516  0.00107129
        5829     -5.4651    -5.45161  0.00107111
        5830    -5.46431    -5.45161  0.00107093
        5831    -5.46351    -5.45161  0.00107075
        5832    -5.46301    -5.45161  0.00107057
        5833    -5.46191    -5.45161  0.00107038
        5834     -5.4611    -5.45162   0.0010702
        5835    -5.46044    -5.45162  0.00107002
        5836    -5.45947    -5.45162  0.00106984
        5837    -5.45911    -5.45162  0.00106965
        5838    -5.45844    -5.45162  0.00106947
        5839    -5.45747    -5.45162  0.00106929
        5840    -5.45651    -5.45162  0.00106911
        5841    -5.45569    -5.45162  0.00106892
        5842    -5.45488    -5.45162  0.00106874
        5843    -5.45377    -5.45162  0.00106856
        5844    -5.45282    -5.45162  0.00106837
        5845    -5.45202    -5.45162  0.00106819
        5846    -5.45109    -5.45162  0.00106801
        5847    -5.45047    -5.45162  0.00106783
        5848    -5.44955    -5.45162  0.00106764
        5849    -5.44881    -5.45162  0.00106746
        5850    -5.44823    -5.45162  0.00106728
        5851    -5.44752    -5.45162   0.0010671
        5852    -5.44698    -5.45162  0.00106692
        5853    -5.44662    -5.45162  0.00106673
        5854    -5.44583    -5.45162  0.00106655
        5855    -5.44538    -5.45162  0.00106637
        5856     -5.4451    -5.45162  0.00106619
        5857    -5.44441    -5.45162  0.00106601
        5858    -5.44391    -5.45162  0.00106583
        5859    -5.44314    -5.45161  0.00106564
        5860    -5.44287    -5.45161  0.00106546
        5861    -5.44234    -5.45161  0.00106528
        5862    -5.44186    -5.45161   0.0010651
        5863    -5.44188    -5.45161  0.00106492
        5864     -5.4418    -5.45161  0.00106474
        5865    -5.44132     -5.4516  0.00106456
        5866    -5.44134     -5.4516  0.00106438
        5867    -5.44126     -5.4516   0.0010642
        5868    -5.44139     -5.4516  0.00106402
        5869    -5.44143     -5.4516  0.00106384
        5870    -5.44152     -5.4516  0.00106366
        5871    -5.44167    -5.45159  0.00106348
        5872    -5.44202    -5.45159   0.0010633
        5873    -5.44228    -5.45159  0.00106312
        5874    -5.44274    -5.45159  0.00106294
        5875    -5.44296    -5.45159  0.00106276
        5876    -5.44323    -5.45159  0.00106258
        5877    -5.44355    -5.45158   0.0010624
        5878    -5.44392    -5.45158  0.00106222
        5879     -5.4448    -5.45158  0.00106204
        5880    -5.44572    -5.45158  0.00106186
        5881    -5.44623    -5.45158  0.00106168
        5882    -5.44679    -5.45158   0.0010615
        5883    -5.44753    -5.45158  0.00106132
        5884    -5.44847    -5.45158  0.00106114
        5885    -5.44913    -5.45158  0.00106096
        5886    -5.44968    -5.45158  0.00106078
        5887    -5.45056    -5.45158   0.0010606
        5888    -5.45161    -5.45158  0.00106042
        5889    -5.45209    -5.45158  0.00106024
        5890    -5.45288    -5.45158  0.00106006
        5891    -5.45385    -5.45158  0.00105988
        5892    -5.45468    -5.45158   0.0010597
        5893    -5.45567    -5.45158  0.00105952
        5894    -5.45667    -5.45158  0.00105934
        5895    -5.45752    -5.45158  0.00105916
        5896    -5.45868    -5.45158  0.00105898
        5897    -5.45983    -5.45158  0.00105881
        5898    -5.46099    -5.45159  0.00105863
        5899    -5.46183    -5.45159  0.00105845
        5900    -5.46282    -5.45159  0.00105827
        5901    -5.46364    -5.45159  0.00105809
        5902    -5.46445    -5.45159  0.00105792
        5903     -5.4654     -5.4516  0.00105774
        5904    -5.46632     -5.4516  0.00105756
        5905    -5.46768     -5.4516  0.00105739
        5906    -5.46856     -5.4516  0.00105721
        5907    -5.46941    -5.45161  0.00105704
        5908    -5.47009    -5.45161  0.00105687
        5909    -5.47089    -5.45161  0.00105669
        5910    -5.47136    -5.45162  0.00105652
        5911    -5.47224    -5.45162  0.00105634
        5912    -5.47279    -5.45162  0.00105617
        5913    -5.47361    -5.45163    0.001056
        5914    -5.47409    -5.45163  0.00105583
        5915    -5.47468    -5.45163  0.00105566
        5916    -5.47538    -5.45164  0.00105549
        5917    -5.47574    -5.45164  0.00105532
        5918    -5.47636    -5.45165  0.00105515
        5919    -5.47663    -5.45165  0.00105498
        5920    -5.47716    -5.45166  0.00105481
        5921    -5.47781    -5.45166  0.00105464
        5922    -5.47855    -5.45166  0.00105447
        5923     -5.4788    -5.45167   0.0010543
        5924    -5.47901    -5.45167  0.00105413
        5925    -5.47932    -5.45168  0.00105397
        5926    -5.47913    -5.45168   0.0010538
        5927    -5.47904    -5.45169  0.00105363
        5928    -5.47876    -5.45169  0.00105346
        5929    -5.47873     -5.4517  0.00105329
        5930    -5.47881     -5.4517  0.00105313
        5931    -5.47884    -5.45171  0.00105296
        5932    -5.47897    -5.45171  0.00105279
        5933    -5.47876    -5.45172  0.00105262
        5934     -5.4785    -5.45172  0.00105246
        5935    -5.47819    -5.45172  0.00105229
        5936    -5.47829    -5.45173  0.00105212
        5937    -5.47774    -5.45173  0.00105195
        5938    -5.47715    -5.45174  0.00105178
        5939    -5.47651    -5.45174  0.00105162
        5940    -5.47568    -5.45175  0.00105145
        5941    -5.47495    -5.45175  0.00105128
        5942    -5.47419    -5.45175  0.00105111
        5943    -5.47383    -5.45176  0.00105094
        5944    -5.47314    -5.45176  0.00105077
        5945    -5.47225    -5.45176  0.00105059
        5946    -5.47117    -5.45177  0.00105042
        5947    -5.47036    -5.45177  0.00105025
        5948    -5.46951    -5.45177  0.00105008
        5949    -5.46847    -5.45178  0.00104991
        5950    -5.46755    -5.45178  0.00104973
        5951    -5.46704    -5.45178  0.00104956
        5952    -5.46605    -5.45178  0.00104939
        5953    -5.46473    -5.45179  0.00104921
        5954    -5.46338    -5.45179  0.00104904
        5955    -5.46245    -5.45179  0.00104886
        5956    -5.46134    -5.45179  0.00104869
        5957    -5.46021    -5.45179  0.00104851
        5958     -5.4592    -5.45179  0.00104834
        5959    -5.45818    -5.45179  0.00104816
        5960    -5.45713     -5.4518  0.00104799
        5961    -5.45591     -5.4518  0.00104781
        5962    -5.45497     -5.4518  0.00104764
        5963    -5.45372     -5.4518  0.00104746
        5964    -5.45245     -5.4518  0.00104728
        5965    -5.45132     -5.4518  0.00104711
        5966    -5.45018     -5.4518  0.00104693
        5967    -5.44872     -5.4518  0.00104676
        5968    -5.44756     -5.4518  0.00104658
        5969     -5.4464    -5.45179  0.00104641
        5970    -5.44538    -5.45179  0.00104623
        5971    -5.44421    -5.45179  0.00104606
        5972    -5.44289    -5.45179  0.00104588
        5973    -5.44187    -5.45179  0.00104571
        5974    -5.44086    -5.45179  0.00104554
        5975    -5.43954    -5.45179  0.00104536
        5976    -5.43854    -5.45178  0.00104519
        5977    -5.43694    -5.45178  0.00104502
        5978    -5.43565    -5.45178  0.00104485
        5979    -5.43452    -5.45178  0.00104468
        5980    -5.43341    -5.45177  0.00104451
        5981    -5.43231    -5.45177  0.00104434
        5982    -5.43108    -5.45177  0.00104417
        5983    -5.42987    -5.45176    0.001044
        5984    -5.42867    -5.45176  0.00104383
        5985    -5.42735    -5.45175  0.00104367
        5986    -5.42681    -5.45175   0.0010435
        5987    -5.42569    -5.45175  0.00104334
        5988    -5.42429    -5.45174  0.00104317
        5989    -5.42322    -5.45174  0.00104301
        5990    -5.42233    -5.45173  0.00104285
        5991    -5.42117    -5.45173  0.00104268
        5992    -5.42034    -5.45172  0.00104252
        5993     -5.4197    -5.45172  0.00104236
        5994    -5.41864    -5.45171   0.0010422
        5995    -5.41732     -5.4517  0.00104205
        5996    -5.41649     -5.4517  0.00104189
        5997    -5.41569    -5.45169  0.00104173
        5998    -5.41463    -5.45169  0.00104158
        5999    -5.41407    -5.45168  0.00104142
        6000    -5.41339    -5.45167  0.00104127
        6001    -5.41275    -5.45167  0.00104111
        6002    -5.41201    -5.45166  0.00104096
        6003    -5.41146    -5.45165  0.00104081
        6004     -5.4108    -5.45165  0.00104066
        6005    -5.41019    -5.45164  0.00104051
        6006    -5.40962    -5.45163  0.00104036
        6007    -5.40925    -5.45163  0.00104021
        6008    -5.40892    -5.45162  0.00104006
        6009    -5.40848    -5.45161  0.00103991
        6010    -5.40824     -5.4516  0.00103976
        6011     -5.4079     -5.4516  0.00103962
        6012    -5.40775    -5.45159  0.00103947
        6013    -5.40705    -5.45158  0.00103932
        6014    -5.40684    -5.45157  0.00103918
        6015    -5.40728    -5.45157  0.00103903
        6016    -5.40746    -5.45156  0.00103888
        6017    -5.40769    -5.45155  0.00103874
        6018    -5.40766    -5.45155  0.00103859
        6019    -5.40782    -5.45154  0.00103844
        6020    -5.40787    -5.45153   0.0010383
        6021    -5.40797    -5.45152  0.00103815
        6022    -5.40825    -5.45152    0.001038
        6023    -5.40857    -5.45151  0.00103785
        6024    -5.40923     -5.4515   0.0010377
        6025    -5.40977     -5.4515  0.00103755
        6026     -5.4102    -5.45149  0.00103741
        6027     -5.4105    -5.45148  0.00103726
        6028    -5.41084    -5.45148  0.00103711
        6029    -5.41135    -5.45147  0.00103695
        6030    -5.41189    -5.45146   0.0010368
        6031     -5.4126    -5.45146  0.00103665
        6032    -5.41334    -5.45145   0.0010365
        6033    -5.41469    -5.45144  0.00103635
        6034    -5.41531    -5.45144  0.00103619
        6035    -5.41579    -5.45143  0.00103604
        6036    -5.41627    -5.45143  0.00103588
        6037    -5.41692    -5.45142  0.00103572
        6038    -5.41711    -5.45141  0.00103557
        6039     -5.4176    -5.45141  0.00103541
        6040    -5.41825     -5.4514  0.00103526
        6041    -5.41903     -5.4514   0.0010351
        6042    -5.41966    -5.45139  0.00103494
        6043    -5.42026    -5.45139  0.00103478
        6044    -5.42116    -5.45138  0.00103462
        6045    -5.42203    -5.45138  0.00103446
        6046    -5.42227    -5.45137   0.0010343
        6047    -5.42248    -5.45137  0.00103414
        6048     -5.4231    -5.45136  0.00103398
        6049    -5.42339    -5.45136  0.00103382
        6050    -5.42379    -5.45135  0.00103366
        6051    -5.42399    -5.45135   0.0010335
        6052    -5.42444    -5.45134  0.00103334
        6053    -5.42484    -5.45134  0.00103318
        6054    -5.42504    -5.45134  0.00103302
        6055    -5.42487    -5.45133  0.00103285
        6056    -5.42494    -5.45133  0.00103269
        6057    -5.42464    -5.45132  0.00103253
        6058    -5.42473    -5.45132  0.00103237
        6059    -5.42444    -5.45131  0.00103221
        6060    -5.42438    -5.45131  0.00103205
        6061    -5.42424    -5.45131  0.00103189
        6062    -5.42372     -5.4513  0.00103173
        6063    -5.42327     -5.4513  0.00103157
        6064    -5.42274    -5.45129  0.00103141
        6065    -5.42243    -5.45129  0.00103125
        6066    -5.42172    -5.45128  0.00103109
        6067    -5.42094    -5.45128  0.00103093
        6068    -5.42006    -5.45127  0.00103078
        6069    -5.41925    -5.45127  0.00103062
        6070     -5.4182    -5.45126  0.00103047
        6071    -5.41707    -5.45126  0.00103031
        6072    -5.41569    -5.45125  0.00103016
        6073    -5.41439    -5.45124  0.00103001
        6074     -5.4133    -5.45124  0.00102986
        6075    -5.41153    -5.45123  0.00102971
        6076    -5.40983    -5.45122  0.00102956
        6077    -5.40835    -5.45122  0.00102941
        6078     -5.4065    -5.45121  0.00102927
        6079    -5.40473     -5.4512  0.00102913
        6080    -5.40289    -5.45119  0.00102899
        6081    -5.40099    -5.45119  0.00102886
        6082    -5.39933    -5.45118  0.00102872
        6083    -5.39731    -5.45117  0.00102859
        6084    -5.39509    -5.45116  0.00102846
        6085    -5.39297    -5.45115  0.00102834
        6086    -5.39051    -5.45114  0.00102822
        6087    -5.38831    -5.45113   0.0010281
        6088    -5.38578    -5.45112  0.00102799
        6089    -5.38353    -5.45111  0.00102788
        6090    -5.38125     -5.4511  0.00102777
        6091    -5.37927    -5.45108  0.00102767
        6092    -5.37712    -5.45107  0.00102758
        6093    -5.37451    -5.45106  0.00102748
        6094    -5.37221    -5.45105   0.0010274
        6095    -5.36961    -5.45103  0.00102732
        6096    -5.36733    -5.45102  0.00102724
        6097    -5.36522    -5.45101  0.00102717
        6098    -5.36313    -5.45099   0.0010271
        6099    -5.36092    -5.45098  0.00102704
        6100     -5.3586    -5.45096  0.00102698
        6101    -5.35601    -5.45095  0.00102693
        6102    -5.35393    -5.45093  0.00102688
        6103    -5.35204    -5.45091  0.00102684
        6104    -5.35021     -5.4509  0.00102681
        6105    -5.34829    -5.45088  0.00102678
        6106    -5.34659    -5.45086  0.00102675
        6107    -5.34511    -5.45085  0.00102673
        6108    -5.34339    -5.45083  0.00102671
        6109    -5.34191    -5.45081   0.0010267
        6110    -5.34066    -5.45079  0.00102669
        6111    -5.33934    -5.45077  0.00102668
        6112    -5.33795    -5.45076  0.00102668
        6113    -5.33666    -5.45074  0.00102668
        6114    -5.33575    -5.45072  0.00102669
        6115    -5.33464     -5.4507  0.00102669
        6116    -5.33393    -5.45068   0.0010267
        6117    -5.33271    -5.45066  0.00102672
        6118    -5.33205    -5.45064  0.00102673
        6119    -5.33088    -5.45062  0.00102675
        6120    -5.33041     -5.4506  0.00102677
        6121     -5.3296    -5.45058  0.00102679
        6122    -5.32919    -5.45056  0.00102682
        6123    -5.32889    -5.45054  0.00102684
        6124    -5.32838    -5.45052  0.00102687
        6125    -5.32844     -5.4505  0.00102689
        6126    -5.32845    -5.45048  0.00102692
        6127    -5.32841    -5.45046  0.00102695
        6128    -5.32863    -5.45044  0.00102697
        6129    -5.32895    -5.45042  0.00102699
        6130    -5.32953     -5.4504  0.00102702
        6131    -5.33006    -5.45038  0.00102704
        6132    -5.33054    -5.45036  0.00102705
        6133    -5.33127    -5.45034  0.00102707
        6134     -5.3321    -5.45033  0.00102708
        6135    -5.33303    -5.45031  0.00102709
        6136    -5.33376    -5.45029   0.0010271
        6137    -5.33459    -5.45027  0.00102711
        6138    -5.33597    -5.45025  0.00102711
        6139    -5.33744    -5.45023  0.00102711
        6140    -5.33886    -5.45021   0.0010271
        6141    -5.34021     -5.4502  0.00102709
        6142    -5.34196    -5.45018  0.00102707
        6143    -5.34381    -5.45016  0.00102705
        6144    -5.34559    -5.45014  0.00102703
        6145    -5.34745    -5.45013  0.00102699
        6146    -5.34956    -5.45011  0.00102696
        6147    -5.35205    -5.45009  0.00102691
        6148    -5.35447    -5.45008  0.00102687
        6149    -5.35652    -5.45006  0.00102681
        6150    -5.35881    -5.45005  0.00102675
        6151    -5.36101    -5.45003  0.00102669
        6152      -5.363    -5.45002  0.00102662
        6153    -5.36521    -5.45001  0.00102654
        6154    -5.36795    -5.44999  0.00102646
        6155    -5.37075    -5.44998  0.00102638
        6156    -5.37333    -5.44997  0.00102629
        6157    -5.37597    -5.44996  0.00102619
        6158    -5.37898    -5.44994  0.00102609
        6159    -5.38205    -5.44993  0.00102598
        6160    -5.38519    -5.44992  0.00102587
        6161    -5.38853    -5.44991  0.00102575
        6162    -5.39178     -5.4499  0.00102563
        6163    -5.39509    -5.44989   0.0010255
        6164    -5.39815    -5.44989  0.00102537
        6165     -5.4017    -5.44988  0.00102523
        6166    -5.40486    -5.44987  0.00102509
        6167     -5.4079    -5.44986  0.00102495
        6168    -5.41114    -5.44986   0.0010248
        6169    -5.41472    -5.44985  0.00102465
        6170    -5.41819    -5.44985  0.00102449
        6171    -5.42169    -5.44984  0.00102434
        6172    -5.42522    -5.44984  0.00102418
        6173    -5.42862    -5.44983  0.00102402
        6174    -5.43235    -5.44983  0.00102386
        6175     -5.4358    -5.44983   0.0010237
        6176    -5.43987    -5.44983  0.00102353
        6177    -5.44349    -5.44983  0.00102337
        6178    -5.44698    -5.44983   0.0010232
        6179    -5.45017    -5.44983  0.00102303
        6180    -5.45397    -5.44983  0.00102287
        6181    -5.45777    -5.44983   0.0010227
        6182    -5.46157    -5.44983  0.00102254
        6183    -5.46535    -5.44983  0.00102238
        6184    -5.46897    -5.44984  0.00102222
        6185    -5.47212    -5.44984  0.00102206
        6186    -5.47571    -5.44984   0.0010219
        6187    -5.47912    -5.44985  0.00102175
        6188    -5.48265    -5.44985   0.0010216
        6189    -5.48631    -5.44986  0.00102145
        6190    -5.49008    -5.44987   0.0010213
        6191    -5.49366    -5.44987  0.00102116
        6192     -5.4972    -5.44988  0.00102103
        6193    -5.50055    -5.44989   0.0010209
        6194      -5.504     -5.4499  0.00102077
        6195    -5.50724    -5.44991  0.00102065
        6196    -5.51043    -5.44992  0.00102053
        6197    -5.51387    -5.44993  0.00102041
        6198    -5.51694    -5.44994  0.00102031
        6199     -5.5198    -5.44995   0.0010202
        6200    -5.52258    -5.44996  0.00102011
        6201    -5.52591    -5.44997  0.00102002
        6202     -5.5284    -5.44999  0.00101993
        6203    -5.53128       -5.45  0.00101985
        6204    -5.53393    -5.45001  0.00101978
        6205    -5.53619    -5.45003  0.00101971
        6206    -5.53883    -5.45004  0.00101964
        6207    -5.54123    -5.45006  0.00101958
        6208    -5.54339    -5.45007  0.00101953
        6209    -5.54593    -5.45009  0.00101948
        6210    -5.54792     -5.4501  0.00101944
        6211    -5.54967    -5.45012   0.0010194
        6212    -5.55133    -5.45013  0.00101937
        6213    -5.55305    -5.45015  0.00101934
