#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4377    0.874118    0.897358 0.000622801
        4378    0.873841    0.897353 0.000622682
        4379    0.873576    0.897347 0.000622563
        4380    0.873319    0.897342 0.000622445
        4381    0.873077    0.897336 0.000622328
        4382    0.872851    0.897331 0.000622211
        4383    0.872633    0.897325 0.000622095
        4384    0.872437    0.897319 0.000621979
        4385    0.872259    0.897314 0.000621863
        4386    0.872094    0.897308 0.000621748
        4387    0.871943    0.897302 0.000621633
        4388    0.871802    0.897296 0.000621518
        4389    0.871682    0.897291 0.000621404
        4390    0.871578    0.897285  0.00062129
        4391    0.871493    0.897279 0.000621177
        4392    0.871425    0.897273 0.000621063
        4393    0.871375    0.897267  0.00062095
        4394    0.871342    0.897261 0.000620836
        4395    0.871325    0.897255 0.000620723
        4396    0.871325    0.897249  0.00062061
        4397    0.871348    0.897243 0.000620497
        4398     0.87139    0.897238 0.000620383
        4399    0.871444    0.897232  0.00062027
        4400    0.871522    0.897226 0.000620157
        4401    0.871617     0.89722 0.000620043
        4402    0.871736    0.897214 0.000619929
        4403    0.871866    0.897208 0.000619815
        4404    0.872021    0.897203 0.000619701
        4405    0.872197    0.897197 0.000619586
        4406    0.872395    0.897191 0.000619471
        4407    0.872615    0.897186 0.000619356
        4408    0.872851     0.89718  0.00061924
        4409    0.873105    0.897175 0.000619123
        4410    0.873377    0.897169 0.000619007
        4411    0.873665    0.897164 0.000618889
        4412    0.873971    0.897159 0.000618771
        4413    0.874297    0.897154 0.000618653
        4414    0.874637    0.897149 0.000618534
        4415    0.874994    0.897144 0.000618414
        4416    0.875366    0.897139 0.000618293
        4417    0.875755    0.897134 0.000618172
        4418    0.876156    0.897129 0.000618051
        4419    0.876572    0.897124 0.000617928
        4420    0.876997     0.89712 0.000617805
        4421    0.877436    0.897115 0.000617682
        4422    0.877884    0.897111 0.000617557
        4423    0.878339    0.897107 0.000617432
        4424    0.878806    0.897103 0.000617306
        4425    0.879278    0.897099  0.00061718
        4426    0.879757    0.897095 0.000617053
        4427    0.880237    0.897091 0.000616925
        4428    0.880722    0.897087 0.000616797
        4429    0.881216    0.897084 0.000616668
        4430    0.881705     0.89708 0.000616539
        4431    0.882192    0.897077 0.000616409
        4432    0.882681    0.897074 0.000616278
        4433    0.883167     0.89707 0.000616147
        4434    0.883645    0.897067 0.000616016
        4435    0.884114    0.897064 0.000615884
        4436    0.884582    0.897062 0.000615751
        4437    0.885037    0.897059 0.000615619
        4438     0.88549    0.897056 0.000615485
        4439    0.885931    0.897054 0.000615352
        4440    0.886356    0.897051 0.000615218
        4441    0.886767    0.897049 0.000615084
        4442    0.887173    0.897047 0.000614949
        4443    0.887559    0.897045 0.000614815
        4444     0.88793    0.897043  0.00061468
        4445     0.88829    0.897041 0.000614545
        4446    0.888627    0.897039 0.000614409
        4447    0.888948    0.897037 0.000614274
        4448    0.889258    0.897035 0.000614138
        4449     0.88955    0.897034 0.000614003
        4450    0.889827    0.897032 0.000613867
        4451     0.89008     0.89703 0.000613731
        4452    0.890312    0.897029 0.000613595
        4453    0.890529    0.897027 0.000613459
        4454    0.890728    0.897026 0.000613323
        4455    0.890909    0.897025 0.000613186
        4456    0.891069    0.897023  0.00061305
        4457    0.891205    0.897022 0.000612914
        4458    0.891325    0.897021 0.000612778
        4459     0.89143     0.89702 0.000612642
        4460    0.891511    0.897018 0.000612506
        4461    0.891573    0.897017  0.00061237
        4462    0.891623    0.897016 0.000612234
        4463    0.891651    0.897015 0.000612098
        4464    0.891664    0.897013 0.000611962
        4465    0.891659    0.897012 0.000611826
        4466    0.891641    0.897011  0.00061169
        4467    0.891606     0.89701 0.000611554
        4468    0.891555    0.897009 0.000611419
        4469    0.891497    0.897007 0.000611283
        4470    0.891423    0.897006 0.000611148
        4471    0.891337    0.897005 0.000611012
        4472    0.891243    0.897004 0.000610877
        4473     0.89114    0.897002 0.000610742
        4474    0.891029    0.897001 0.000610607
        4475     0.89091       0.897 0.000610472
        4476    0.890787    0.896998 0.000610337
        4477     0.89066    0.896997 0.000610202
        4478    0.890522    0.896995 0.000610068
        4479    0.890384    0.896994 0.000609933
        4480    0.890248    0.896992 0.000609799
        4481    0.890109    0.896991 0.000609665
        4482    0.889972    0.896989 0.000609531
        4483    0.889845    0.896988 0.000609397
        4484    0.889717    0.896986 0.000609263
        4485    0.889595    0.896984  0.00060913
        4486    0.889478    0.896983 0.000608996
        4487    0.889373    0.896981 0.000608863
        4488    0.889276    0.896979 0.000608729
        4489    0.889195    0.896978 0.000608596
        4490    0.889115    0.896976 0.000608463
        4491    0.889057    0.896974  0.00060833
        4492    0.889015    0.896972 0.000608198
        4493    0.888987     0.89697 0.000608065
        4494    0.888974    0.896969 0.000607932
        4495     0.88898    0.896967 0.000607799
        4496     0.88901    0.896965 0.000607667
        4497    0.889056    0.896963 0.000607534
        4498    0.889123    0.896962 0.000607402
        4499    0.889217     0.89696 0.000607269
        4500    0.889338    0.896958 0.000607137
        4501    0.889481    0.896957 0.000607004
        4502    0.889645    0.896955 0.000606871
        4503    0.889835    0.896953 0.000606739
        4504    0.890049    0.896952 0.000606606
        4505    0.890291     0.89695 0.000606473
        4506    0.890552    0.896949  0.00060634
        4507    0.890844    0.896948 0.000606207
        4508    0.891164    0.896946 0.000606074
        4509    0.891509    0.896945 0.000605941
        4510    0.891881    0.896944 0.000605807
        4511    0.892275    0.896943 0.000605674
        4512    0.892699    0.896942  0.00060554
        4513    0.893148    0.896941 0.000605407
        4514    0.893631     0.89694 0.000605273
        4515    0.894134     0.89694 0.000605139
        4516     0.89466    0.896939 0.000605006
        4517    0.895213    0.896939 0.000604872
        4518    0.895788    0.896939 0.000604738
        4519    0.896391    0.896939 0.000604604
        4520    0.897011    0.896939  0.00060447
        4521     0.89766    0.896939 0.000604337
        4522    0.898334    0.896939 0.000604203
        4523    0.899025    0.896939  0.00060407
        4524    0.899739     0.89694 0.000603937
        4525    0.900473    0.896941 0.000603804
        4526    0.901225    0.896942 0.000603671
        4527    0.901995    0.896943 0.000603539
        4528    0.902787    0.896944 0.000603407
        4529    0.903592    0.896946 0.000603275
        4530     0.90442    0.896947 0.000603144
        4531    0.905262    0.896949 0.000603014
        4532    0.906119    0.896951 0.000602884
        4533    0.906988    0.896953 0.000602755
        4534     0.90788    0.896956 0.000602627
        4535    0.908787    0.896958   0.0006025
        4536    0.909705    0.896961 0.000602374
        4537    0.910644    0.896964 0.000602249
        4538    0.911592    0.896967 0.000602124
        4539    0.912553    0.896971 0.000602002
        4540    0.913529    0.896975  0.00060188
        4541    0.914523    0.896978  0.00060176
        4542    0.915533    0.896983 0.000601641
        4543    0.916553    0.896987 0.000601524
        4544    0.917588    0.896991 0.000601409
        4545    0.918636    0.896996 0.000601295
        4546    0.919701    0.897001 0.000601184
        4547    0.920782    0.897006 0.000601074
        4548    0.921872    0.897012 0.000600967
        4549    0.922986    0.897018 0.000600862
        4550    0.924118    0.897023  0.00060076
        4551    0.925262     0.89703  0.00060066
        4552     0.92643    0.897036 0.000600562
        4553    0.927618    0.897043 0.000600468
        4554    0.928828     0.89705 0.000600377
        4555    0.930059    0.897057 0.000600289
        4556    0.931309    0.897065 0.000600204
        4557    0.932581    0.897072 0.000600123
        4558    0.933872     0.89708 0.000600046
        4559    0.935188    0.897089 0.000599972
        4560     0.93654    0.897097 0.000599903
        4561    0.937911    0.897106 0.000599838
        4562      0.9393    0.897116 0.000599778
        4563    0.940715    0.897125 0.000599723
        4564    0.942155    0.897135 0.000599672
        4565    0.943614    0.897145 0.000599628
        4566    0.945098    0.897156 0.000599588
        4567    0.946609    0.897167 0.000599555
        4568    0.948147    0.897178 0.000599527
        4569    0.949702    0.897189 0.000599506
        4570    0.951278    0.897201 0.000599492
        4571    0.952878    0.897213 0.000599484
        4572    0.954487    0.897226 0.000599484
        4573    0.956115    0.897239 0.000599491
        4574    0.957762    0.897252 0.000599506
        4575    0.959419    0.897266 0.000599529
        4576    0.961091    0.897279  0.00059956
        4577    0.962777    0.897294   0.0005996
        4578    0.964467    0.897308 0.000599649
        4579    0.966159    0.897323 0.000599706
        4580    0.967855    0.897339 0.000599773
        4581    0.969553    0.897355 0.000599849
        4582    0.971241    0.897371 0.000599935
        4583    0.972934    0.897387 0.000600031
        4584    0.974618    0.897404 0.000600136
        4585      0.9763    0.897421 0.000600252
        4586    0.977967    0.897439 0.000600378
        4587    0.979619    0.897457 0.000600514
        4588    0.981256    0.897475 0.000600661
        4589    0.982883    0.897494 0.000600819
        4590    0.984481    0.897513 0.000600986
        4591    0.986055    0.897532 0.000601165
        4592     0.98761    0.897552 0.000601354
        4593    0.989137    0.897571 0.000601554
        4594    0.990646    0.897592 0.000601764
        4595    0.992125    0.897612 0.000601984
        4596    0.993573    0.897633 0.000602215
        4597    0.994987    0.897654 0.000602457
        4598    0.996374    0.897676 0.000602708
        4599    0.997726    0.897698 0.000602969
        4600    0.999044     0.89772 0.000603241
        4601     1.00033    0.897742 0.000603522
        4602     1.00157    0.897764 0.000603812
        4603     1.00279    0.897787 0.000604112
        4604     1.00397     0.89781 0.000604421
        4605      1.0051    0.897834 0.000604738
        4606      1.0062    0.897857 0.000605065
        4607     1.00727    0.897881 0.000605399
        4608      1.0083    0.897905 0.000605742
        4609      1.0093    0.897929 0.000606092
        4610     1.01025    0.897953 0.000606451
        4611     1.01117    0.897978 0.000606816
        4612     1.01205    0.898003 0.000607188
        4613      1.0129    0.898028 0.000607567
        4614     1.01371    0.898053 0.000607953
        4615     1.01449    0.898078 0.000608344
        4616     1.01524    0.898103 0.000608742
        4617     1.01596    0.898129 0.000609145
        4618     1.01664    0.898154 0.000609553
        4619     1.01728     0.89818 0.000609967
        4620      1.0179    0.898206 0.000610385
        4621     1.01848    0.898232 0.000610807
        4622     1.01902    0.898258 0.000611234
        4623     1.01954    0.898285 0.000611665
        4624     1.02003    0.898311 0.000612099
        4625     1.02049    0.898337 0.000612536
        4626     1.02091    0.898364 0.000612976
        4627     1.02131     0.89839  0.00061342
        4628     1.02168    0.898417 0.000613865
        4629     1.02202    0.898444 0.000614313
        4630     1.02233    0.898471 0.000614763
        4631      1.0226    0.898497 0.000615214
        4632     1.02285    0.898524 0.000615667
        4633     1.02307    0.898551  0.00061612
        4634     1.02325    0.898578 0.000616575
        4635      1.0234    0.898605  0.00061703
        4636     1.02352    0.898632 0.000617485
        4637     1.02361    0.898659 0.000617939
        4638     1.02366    0.898686 0.000618394
        4639     1.02368    0.898713 0.000618847
        4640     1.02366     0.89874 0.000619299
        4641      1.0236    0.898767  0.00061975
        4642      1.0235    0.898793 0.000620199
        4643     1.02336     0.89882 0.000620645
        4644     1.02317    0.898847 0.000621089
        4645     1.02295    0.898874  0.00062153
        4646     1.02268      0.8989 0.000621967
        4647     1.02236    0.898927   0.0006224
        4648     1.02199    0.898953 0.000622829
        4649     1.02157     0.89898 0.000623253
        4650     1.02111    0.899006 0.000623672
        4651     1.02059    0.899032 0.000624086
        4652     1.02002    0.899058 0.000624493
        4653     1.01938    0.899084 0.000624894
        4654      1.0187     0.89911 0.000625288
        4655     1.01797    0.899135 0.000625675
        4656     1.01717    0.899161 0.000626054
        4657     1.01632    0.899186 0.000626425
        4658     1.01541    0.899211 0.000626787
        4659     1.01443    0.899235 0.000627141
        4660     1.01339     0.89926 0.000627484
        4661      1.0123    0.899284 0.000627818
        4662     1.01114    0.899308 0.000628142
        4663     1.00992    0.899332 0.000628455
        4664     1.00864    0.899355 0.000628757
        4665      1.0073    0.899379 0.000629048
        4666      1.0059    0.899401 0.000629327
        4667     1.00444    0.899424 0.000629594
        4668     1.00293    0.899446  0.00062985
        4669     1.00136    0.899468 0.000630093
        4670    0.999735    0.899489 0.000630324
        4671    0.998053     0.89951 0.000630542
        4672    0.996328    0.899531 0.000630748
        4673    0.994548    0.899551  0.00063094
        4674    0.992726    0.899571  0.00063112
        4675    0.990863    0.899591 0.000631287
        4676    0.988957     0.89961 0.000631441
        4677    0.987013    0.899629 0.000631583
        4678    0.985034    0.899647 0.000631712
        4679    0.983014    0.899665 0.000631828
        4680    0.980974    0.899682 0.000631932
        4681     0.97891    0.899699 0.000632023
        4682     0.97682    0.899716 0.000632103
        4683    0.974716    0.899732 0.000632171
        4684    0.972597    0.899747 0.000632227
        4685    0.970471    0.899762 0.000632272
        4686    0.968328    0.899777 0.000632307
        4687    0.966181    0.899791 0.000632331
        4688    0.964035    0.899805 0.000632344
        4689     0.96189    0.899818 0.000632348
        4690    0.959752    0.899831 0.000632342
        4691    0.957621    0.899843 0.000632327
        4692     0.95551    0.899855 0.000632304
        4693    0.953415    0.899866 0.000632272
        4694    0.951334    0.899877 0.000632232
        4695    0.949279    0.899888 0.000632185
        4696    0.947243    0.899898 0.000632131
        4697    0.945235    0.899908  0.00063207
        4698    0.943258    0.899917 0.000632003
        4699    0.941314    0.899926  0.00063193
        4700    0.939407    0.899934 0.000631851
        4701    0.937528    0.899942 0.000631768
        4702    0.935692     0.89995 0.000631679
        4703    0.933894    0.899957 0.000631586
        4704    0.932138    0.899964 0.000631489
        4705    0.930417     0.89997 0.000631388
        4706    0.928749    0.899976 0.000631283
        4707    0.927116    0.899982 0.000631175
        4708    0.925529    0.899987 0.000631065
        4709    0.923981    0.899993 0.000630951
        4710    0.922481    0.899997 0.000630835
        4711    0.921028    0.900002 0.000630717
        4712    0.919618    0.900006 0.000630597
        4713    0.918246     0.90001 0.000630475
        4714    0.916918    0.900013 0.000630352
        4715    0.915641    0.900017 0.000630227
        4716      0.9144     0.90002   0.0006301
        4717    0.913205    0.900023 0.000629973
        4718    0.912057    0.900025 0.000629845
        4719     0.91094    0.900027 0.000629715
        4720    0.909867     0.90003 0.000629585
        4721    0.908841    0.900031 0.000629455
        4722    0.907854    0.900033 0.000629324
        4723    0.906909    0.900035 0.000629192
        4724    0.906009    0.900036  0.00062906
        4725    0.905135    0.900037 0.000628928
        4726    0.904303    0.900038 0.000628796
        4727    0.903506    0.900038 0.000628663
        4728    0.902748    0.900039  0.00062853
        4729     0.90203    0.900039 0.000628397
        4730    0.901343     0.90004 0.000628265
        4731    0.900697     0.90004 0.000628132
        4732    0.900082     0.90004 0.000627999
        4733    0.899499     0.90004 0.000627866
        4734    0.898949     0.90004 0.000627734
        4735     0.89843    0.900039 0.000627601
        4736    0.897938    0.900039 0.000627469
        4737    0.897476    0.900038 0.000627337
        4738    0.897042    0.900038 0.000627205
        4739    0.896643    0.900037 0.000627073
        4740    0.896276    0.900036 0.000626941
        4741    0.895925    0.900035 0.000626809
        4742     0.89561    0.900034 0.000626678
        4743    0.895317    0.900033 0.000626547
        4744    0.895054    0.900032 0.000626415
        4745    0.894822    0.900031 0.000626284
        4746    0.894601     0.90003 0.000626153
        4747     0.89441    0.900029 0.000626023
        4748    0.894245    0.900028 0.000625892
        4749    0.894105    0.900026 0.000625761
        4750    0.893987    0.900025 0.000625631
        4751    0.893888    0.900024 0.000625501
        4752    0.893813    0.900022  0.00062537
        4753    0.893751    0.900021  0.00062524
        4754    0.893711     0.90002  0.00062511
        4755    0.893687    0.900019  0.00062498
        4756    0.893674    0.900017  0.00062485
        4757    0.893679    0.900016  0.00062472
        4758    0.893706    0.900015  0.00062459
        4759    0.893742    0.900013  0.00062446
        4760    0.893792    0.900012  0.00062433
        4761    0.893855    0.900011 0.000624201
        4762    0.893933    0.900009 0.000624071
        4763    0.894025    0.900008 0.000623941
        4764    0.894126    0.900007 0.000623811
        4765    0.894234    0.900006 0.000623682
        4766    0.894348    0.900004 0.000623552
        4767    0.894469    0.900003 0.000623422
        4768    0.894598    0.900002 0.000623292
        4769    0.894725    0.900001 0.000623163
        4770    0.894864         0.9 0.000623033
        4771    0.895003    0.899999 0.000622903
        4772    0.895148    0.899998 0.000622774
        4773     0.89529    0.899997 0.000622644
        4774    0.895433    0.899996 0.000622514
        4775    0.895575    0.899995 0.000622385
        4776    0.895718    0.899994 0.000622255
        4777    0.895856    0.899993 0.000622125
        4778    0.895993    0.899992 0.000621996
        4779    0.896126    0.899992 0.000621866
        4780    0.896255    0.899991 0.000621736
        4781    0.896374     0.89999 0.000621607
        4782    0.896491    0.899989 0.000621477
        4783      0.8966    0.899989 0.000621348
        4784    0.896704    0.899988 0.000621218
        4785    0.896798    0.899987 0.000621089
        4786    0.896885    0.899987 0.000620959
        4787    0.896961    0.899986  0.00062083
        4788    0.897026    0.899985 0.000620701
        4789    0.897089    0.899985 0.000620571
        4790    0.897145    0.899984 0.000620442
        4791    0.897185    0.899984 0.000620313
        4792    0.897212    0.899983 0.000620184
        4793    0.897235    0.899982 0.000620054
        4794    0.897244    0.899982 0.000619925
        4795     0.89725    0.899981 0.000619796
        4796    0.897252    0.899981 0.000619667
        4797    0.897249     0.89998 0.000619538
        4798    0.897237     0.89998  0.00061941
        4799    0.897213    0.899979 0.000619281
        4800    0.897187    0.899978 0.000619152
        4801    0.897157    0.899978 0.000619023
        4802    0.897121    0.899977 0.000618895
        4803    0.897082    0.899977 0.000618766
        4804    0.897036    0.899976 0.000618638
        4805    0.896997    0.899975 0.000618509
        4806    0.896953    0.899975 0.000618381
        4807    0.896911    0.899974 0.000618253
        4808    0.896874    0.899974 0.000618124
        4809    0.896843    0.899973 0.000617996
        4810    0.896817    0.899972 0.000617868
        4811      0.8968    0.899972  0.00061774
        4812    0.896795    0.899971 0.000617612
        4813    0.896798     0.89997 0.000617484
        4814    0.896814     0.89997 0.000617356
        4815    0.896848    0.899969 0.000617228
        4816    0.896888    0.899968   0.0006171
        4817    0.896948    0.899968 0.000616972
        4818    0.897028    0.899967 0.000616845
        4819    0.897122    0.899966 0.000616717
        4820    0.897241    0.899966 0.000616589
        4821    0.897388    0.899965 0.000616462
        4822    0.897556    0.899965 0.000616334
        4823     0.89775    0.899964 0.000616206
        4824    0.897965    0.899964 0.000616079
        4825     0.89821    0.899964 0.000615951
        4826    0.898489    0.899963 0.000615824
        4827    0.898792    0.899963 0.000615696
        4828     0.89913    0.899963 0.000615569
        4829    0.899497    0.899963 0.000615441
        4830    0.899895    0.899963 0.000615314
        4831    0.900324    0.899963 0.000615186
        4832    0.900787    0.899963 0.000615059
        4833     0.90128    0.899963 0.000614932
        4834    0.901806    0.899964 0.000614805
        4835    0.902359    0.899964 0.000614678
        4836    0.902943    0.899965 0.000614551
        4837    0.903564    0.899966 0.000614424
        4838    0.904212    0.899966 0.000614298
        4839    0.904884    0.899967 0.000614172
        4840     0.90558    0.899969 0.000614046
        4841    0.906304     0.89997 0.000613921
        4842    0.907053    0.899971 0.000613796
        4843    0.907833    0.899973 0.000613671
        4844    0.908629    0.899975 0.000613547
        4845    0.909446    0.899977 0.000613423
        4846    0.910292    0.899979 0.000613301
        4847    0.911146    0.899981 0.000613178
        4848    0.912016    0.899984 0.000613057
        4849    0.912903    0.899986 0.000612936
        4850    0.913803    0.899989 0.000612817
        4851    0.914711    0.899992 0.000612698
        4852    0.915631    0.899995  0.00061258
        4853    0.916555    0.899999 0.000612463
        4854    0.917483    0.900002 0.000612348
        4855    0.918406    0.900006 0.000612233
        4856    0.919338     0.90001  0.00061212
        4857    0.920269    0.900014 0.000612008
        4858    0.921196    0.900019 0.000611898
        4859     0.92211    0.900023 0.000611789
        4860    0.923027    0.900028 0.000611681
        4861    0.923928    0.900033 0.000611575
        4862    0.924821    0.900038 0.000611471
        4863    0.925704    0.900043 0.000611368
        4864    0.926571    0.900049 0.000611266
        4865    0.927421    0.900054 0.000611166
        4866    0.928265     0.90006 0.000611068
        4867    0.929083    0.900066 0.000610972
        4868    0.929876    0.900072 0.000610877
        4869    0.930654    0.900079 0.000610784
        4870     0.93141    0.900085 0.000610692
        4871    0.932146    0.900092 0.000610602
        4872    0.932863    0.900098 0.000610514
        4873    0.933554    0.900105 0.000610428
        4874    0.934226    0.900112 0.000610342
        4875    0.934872    0.900119 0.000610259
        4876    0.935496    0.900127 0.000610177
        4877     0.93609    0.900134 0.000610096
        4878     0.93666    0.900141 0.000610017
        4879    0.937208    0.900149 0.000609939
        4880    0.937729    0.900157 0.000609863
        4881    0.938224    0.900164 0.000609788
        4882    0.938702    0.900172 0.000609714
        4883     0.93915     0.90018 0.000609642
        4884    0.939571    0.900188  0.00060957
        4885    0.939973    0.900197   0.0006095
        4886    0.940344    0.900205  0.00060943
        4887    0.940702    0.900213 0.000609362
        4888    0.941034    0.900221 0.000609295
        4889    0.941345     0.90023 0.000609228
        4890    0.941636    0.900238 0.000609162
        4891    0.941904    0.900247 0.000609097
        4892    0.942155    0.900255 0.000609033
        4893    0.942379    0.900264 0.000608969
        4894    0.942592    0.900273 0.000608906
        4895    0.942785    0.900281 0.000608844
        4896    0.942955     0.90029 0.000608782
        4897    0.943114    0.900299  0.00060872
        4898     0.94326    0.900308 0.000608659
        4899    0.943386    0.900316 0.000608599
        4900    0.943502    0.900325 0.000608538
        4901    0.943602    0.900334 0.000608478
        4902    0.943693    0.900343 0.000608418
        4903     0.94377    0.900352 0.000608359
        4904    0.943831    0.900361 0.000608299
        4905    0.943885    0.900369  0.00060824
        4906    0.943923    0.900378 0.000608181
        4907    0.943951    0.900387 0.000608122
        4908    0.943974    0.900396 0.000608062
        4909    0.943987    0.900405 0.000608003
        4910    0.943986    0.900414 0.000607944
        4911    0.943982    0.900423 0.000607885
        4912    0.943965    0.900432 0.000607826
        4913    0.943941     0.90044 0.000607767
        4914     0.94391    0.900449 0.000607708
        4915    0.943875    0.900458 0.000607648
        4916    0.943833    0.900467 0.000607589
        4917     0.94378    0.900476 0.000607529
        4918    0.943716    0.900485 0.000607469
        4919    0.943643    0.900493 0.000607409
        4920    0.943567    0.900502 0.000607349
        4921    0.943483    0.900511 0.000607288
        4922    0.943392     0.90052 0.000607227
        4923    0.943293    0.900528 0.000607166
        4924    0.943187    0.900537 0.000607104
        4925    0.943072    0.900546 0.000607043
        4926    0.942945    0.900554  0.00060698
        4927    0.942812    0.900563 0.000606918
        4928    0.942666    0.900571 0.000606855
        4929    0.942516     0.90058 0.000606791
        4930    0.942355    0.900588 0.000606727
        4931    0.942187    0.900597 0.000606663
        4932    0.942009    0.900605 0.000606598
        4933     0.94182    0.900613 0.000606533
        4934    0.941618    0.900622 0.000606467
        4935    0.941409     0.90063   0.0006064
        4936    0.941182    0.900638 0.000606333
        4937    0.940946    0.900646 0.000606265
        4938      0.9407    0.900654 0.000606196
        4939    0.940441    0.900663 0.000606127
        4940     0.94017    0.900671 0.000606057
        4941    0.939884    0.900678 0.000605987
        4942    0.939579    0.900686 0.000605915
        4943    0.939268    0.900694 0.000605843
        4944    0.938939    0.900702  0.00060577
        4945    0.938595     0.90071 0.000605696
        4946    0.938235    0.900717 0.000605621
        4947    0.937863    0.900725 0.000605545
        4948    0.937471    0.900732 0.000605468
        4949    0.937065    0.900739  0.00060539
        4950    0.936644    0.900747 0.000605311
        4951     0.93621    0.900754 0.000605231
        4952    0.935759    0.900761  0.00060515
        4953    0.935295    0.900768 0.000605068
        4954    0.934812    0.900775 0.000604985
        4955     0.93431    0.900782 0.000604901
        4956    0.933792    0.900788 0.000604816
        4957    0.933262    0.900795 0.000604729
        4958    0.932712    0.900801 0.000604641
        4959    0.932146    0.900807 0.000604553
        4960    0.931559    0.900814 0.000604462
        4961    0.930964     0.90082 0.000604371
        4962     0.93035    0.900826 0.000604279
        4963    0.929718    0.900832 0.000604185
        4964     0.92907    0.900837  0.00060409
        4965    0.928401    0.900843 0.000603994
        4966    0.927719    0.900848 0.000603897
        4967    0.927021    0.900853 0.000603798
        4968    0.926314    0.900859 0.000603698
        4969    0.925588    0.900864 0.000603597
        4970    0.924847    0.900868 0.000603495
        4971    0.924093    0.900873 0.000603392
        4972    0.923324    0.900878 0.000603287
        4973    0.922539    0.900882 0.000603182
        4974    0.921738    0.900886 0.000603075
        4975    0.920926     0.90089 0.000602967
        4976    0.920099    0.900894 0.000602858
        4977     0.91926    0.900898 0.000602748
        4978    0.918407    0.900901 0.000602638
        4979    0.917544    0.900905 0.000602526
        4980    0.916669    0.900908 0.000602413
        4981    0.915788    0.900911   0.0006023
        4982    0.914898    0.900914 0.000602185
        4983    0.913997    0.900916  0.00060207
        4984    0.913082    0.900919 0.000601954
        4985    0.912157    0.900921 0.000601838
        4986    0.911225    0.900923 0.000601721
        4987    0.910285    0.900925 0.000601603
        4988    0.909339    0.900926 0.000601485
        4989    0.908392    0.900928 0.000601366
        4990    0.907436    0.900929 0.000601247
        4991    0.906478     0.90093 0.000601127
        4992    0.905505    0.900931 0.000601008
        4993    0.904535    0.900932 0.000600888
        4994    0.903566    0.900933 0.000600768
        4995     0.90259    0.900933 0.000600648
        4996    0.901609    0.900933 0.000600527
        4997    0.900632    0.900933 0.000600407
        4998    0.899654    0.900933 0.000600287
        4999    0.898674    0.900932 0.000600167
        5000    0.897696    0.900932 0.000600047
        5001    0.896718    0.900931 0.000599928
        5002    0.895742     0.90093 0.000599809
        5003    0.894766    0.900928  0.00059969
        5004    0.893794    0.900927 0.000599572
        5005    0.892826    0.900925 0.000599455
        5006    0.891863    0.900924 0.000599338
        5007    0.890906    0.900922 0.000599221
        5008    0.889957    0.900919 0.000599106
        5009    0.889014    0.900917 0.000598991
        5010    0.888082    0.900914 0.000598877
        5011    0.887155    0.900912 0.000598763
        5012    0.886238    0.900909 0.000598651
        5013     0.88533    0.900906  0.00059854
        5014    0.884433    0.900902 0.000598429
        5015    0.883552    0.900899  0.00059832
        5016    0.882676    0.900895 0.000598212
        5017     0.88182    0.900892 0.000598105
        5018    0.880975    0.900888 0.000597999
        5019    0.880147    0.900883 0.000597894
        5020    0.879336    0.900879  0.00059779
        5021    0.878531    0.900875 0.000597688
        5022    0.877754     0.90087 0.000597586
        5023    0.876982    0.900865 0.000597486
        5024     0.87623     0.90086 0.000597387
        5025    0.875495    0.900855  0.00059729
        5026    0.874781     0.90085 0.000597194
        5027    0.874083    0.900845 0.000597099
        5028    0.873412    0.900839 0.000597005
        5029    0.872761    0.900834 0.000596912
        5030    0.872122    0.900828 0.000596821
        5031     0.87151    0.900822 0.000596731
        5032    0.870913    0.900816 0.000596642
        5033     0.87034     0.90081 0.000596554
        5034     0.86978    0.900804 0.000596467
        5035    0.869244    0.900798 0.000596382
        5036    0.868734    0.900791 0.000596297
        5037    0.868244    0.900785 0.000596214
        5038    0.867774    0.900778 0.000596131
        5039    0.867323    0.900772  0.00059605
        5040    0.866898    0.900765  0.00059597
        5041    0.866491    0.900758  0.00059589
        5042    0.866107    0.900751 0.000595812
        5043    0.865747    0.900745 0.000595734
        5044    0.865406    0.900738 0.000595657
        5045    0.865088     0.90073 0.000595581
        5046    0.864787    0.900723 0.000595506
        5047    0.864511    0.900716 0.000595431
        5048    0.864253    0.900709 0.000595357
        5049    0.864014    0.900702 0.000595283
        5050    0.863797    0.900694  0.00059521
        5051    0.863602    0.900687 0.000595137
        5052    0.863426     0.90068 0.000595065
        5053     0.86327    0.900672 0.000594994
        5054    0.863137    0.900665 0.000594922
        5055    0.863027    0.900657 0.000594851
        5056    0.862924     0.90065  0.00059478
        5057    0.862842    0.900642  0.00059471
        5058    0.862774    0.900635 0.000594639
        5059     0.86273    0.900627 0.000594569
        5060    0.862693     0.90062 0.000594499
        5061    0.862674    0.900612 0.000594429
        5062    0.862667    0.900605 0.000594358
        5063     0.86268    0.900597 0.000594288
        5064    0.862709     0.90059 0.000594218
        5065    0.862746    0.900582 0.000594148
        5066    0.862802    0.900575 0.000594077
        5067    0.862872    0.900568 0.000594006
        5068    0.862952     0.90056 0.000593936
        5069     0.86304    0.900553 0.000593865
        5070    0.863137    0.900545 0.000593793
        5071    0.863242    0.900538 0.000593722
        5072    0.863366    0.900531  0.00059365
        5073    0.863497    0.900523 0.000593578
        5074    0.863636    0.900516 0.000593505
