#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4146     1.65241     1.67018  0.00132027
        4147     1.65353     1.67018  0.00131996
        4148     1.65467     1.67018  0.00131964
        4149     1.65581     1.67017  0.00131933
        4150     1.65697     1.67017  0.00131902
        4151     1.65813     1.67017   0.0013187
        4152      1.6593     1.67016  0.00131839
        4153     1.66049     1.67016  0.00131807
        4154     1.66168     1.67016  0.00131775
        4155     1.66289     1.67016  0.00131744
        4156      1.6641     1.67016  0.00131712
        4157     1.66533     1.67015  0.00131681
        4158     1.66657     1.67015  0.00131649
        4159     1.66782     1.67015  0.00131617
        4160     1.66909     1.67015  0.00131586
        4161     1.67036     1.67015  0.00131554
        4162     1.67164     1.67015  0.00131522
        4163     1.67294     1.67015  0.00131491
        4164     1.67425     1.67016  0.00131459
        4165     1.67556     1.67016  0.00131428
        4166     1.67689     1.67016  0.00131396
        4167     1.67822     1.67016  0.00131365
        4168     1.67956     1.67016  0.00131334
        4169     1.68091     1.67016  0.00131302
        4170     1.68227     1.67017  0.00131271
        4171     1.68363     1.67017   0.0013124
        4172       1.685     1.67017  0.00131209
        4173     1.68638     1.67018  0.00131178
        4174     1.68776     1.67018  0.00131148
        4175     1.68914     1.67019  0.00131117
        4176     1.69053     1.67019  0.00131086
        4177     1.69191      1.6702  0.00131056
        4178      1.6933      1.6702  0.00131026
        4179      1.6947     1.67021  0.00130996
        4180     1.69609     1.67021  0.00130966
        4181     1.69748     1.67022  0.00130936
        4182     1.69888     1.67023  0.00130907
        4183     1.70027     1.67024  0.00130877
        4184     1.70167     1.67024  0.00130848
        4185     1.70306     1.67025  0.00130819
        4186     1.70446     1.67026  0.00130791
        4187     1.70585     1.67027  0.00130762
        4188     1.70724     1.67028  0.00130734
        4189     1.70862     1.67029  0.00130706
        4190     1.71001     1.67029  0.00130678
        4191     1.71139      1.6703  0.00130651
        4192     1.71276     1.67031  0.00130623
        4193     1.71414     1.67033  0.00130597
        4194     1.71551     1.67034   0.0013057
        4195     1.71687     1.67035  0.00130543
        4196     1.71823     1.67036  0.00130517
        4197     1.71959     1.67037  0.00130491
        4198     1.72094     1.67038  0.00130466
        4199     1.72229     1.67039  0.00130441
        4200     1.72363     1.67041  0.00130416
        4201     1.72497     1.67042  0.00130391
        4202      1.7263     1.67043  0.00130367
        4203     1.72763     1.67045  0.00130343
        4204     1.72895     1.67046  0.00130319
        4205     1.73026     1.67048  0.00130296
        4206     1.73157     1.67049  0.00130273
        4207     1.73287      1.6705  0.00130251
        4208     1.73417     1.67052  0.00130229
        4209     1.73546     1.67054  0.00130207
        4210     1.73673     1.67055  0.00130185
        4211       1.738     1.67057  0.00130164
        4212     1.73926     1.67058  0.00130144
        4213     1.74051      1.6706  0.00130123
        4214     1.74175     1.67062  0.00130103
        4215     1.74298     1.67063  0.00130084
        4216      1.7442     1.67065  0.00130065
        4217      1.7454     1.67067  0.00130046
        4218     1.74658     1.67069  0.00130028
        4219     1.74775     1.67071   0.0013001
        4220     1.74891     1.67072  0.00129992
        4221     1.75004     1.67074  0.00129975
        4222     1.75115     1.67076  0.00129958
        4223     1.75225     1.67078  0.00129942
        4224     1.75332      1.6708  0.00129925
        4225     1.75437     1.67082   0.0012991
        4226     1.75539     1.67084  0.00129894
        4227     1.75639     1.67086  0.00129879
        4228     1.75735     1.67088  0.00129865
        4229     1.75829      1.6709  0.00129851
        4230     1.75919     1.67092  0.00129837
        4231     1.76006     1.67094  0.00129823
        4232     1.76089     1.67097   0.0012981
        4233     1.76169     1.67099  0.00129797
        4234     1.76244     1.67101  0.00129784
        4235     1.76315     1.67103  0.00129772
        4236     1.76382     1.67105   0.0012976
        4237     1.76445     1.67107  0.00129748
        4238     1.76502      1.6711  0.00129736
        4239     1.76555     1.67112  0.00129725
        4240     1.76603     1.67114  0.00129713
        4241     1.76645     1.67116  0.00129702
        4242     1.76683     1.67119  0.00129691
        4243     1.76714     1.67121   0.0012968
        4244      1.7674     1.67123   0.0012967
        4245      1.7676     1.67125  0.00129659
        4246     1.76773     1.67128  0.00129648
        4247     1.76781      1.6713  0.00129638
        4248     1.76782     1.67132  0.00129627
        4249     1.76777     1.67134  0.00129616
        4250     1.76765     1.67137  0.00129606
        4251     1.76747     1.67139  0.00129595
        4252     1.76722     1.67141  0.00129584
        4253      1.7669     1.67143  0.00129573
        4254     1.76652     1.67146  0.00129562
        4255     1.76607     1.67148   0.0012955
        4256     1.76555      1.6715  0.00129539
        4257     1.76496     1.67152  0.00129527
        4258      1.7643     1.67155  0.00129515
        4259     1.76358     1.67157  0.00129503
        4260     1.76278     1.67159   0.0012949
        4261     1.76193     1.67161  0.00129477
        4262       1.761     1.67163  0.00129463
        4263     1.76001     1.67165   0.0012945
        4264     1.75896     1.67167  0.00129436
        4265     1.75785     1.67169  0.00129421
        4266     1.75668     1.67171  0.00129406
        4267     1.75545     1.67173  0.00129391
        4268     1.75416     1.67175  0.00129375
        4269     1.75282     1.67177  0.00129358
        4270     1.75142     1.67179  0.00129341
        4271     1.74998     1.67181  0.00129324
        4272      1.7485     1.67182  0.00129306
        4273     1.74697     1.67184  0.00129288
        4274      1.7454     1.67186  0.00129269
        4275     1.74379     1.67188   0.0012925
        4276     1.74216     1.67189   0.0012923
        4277     1.74049     1.67191   0.0012921
        4278     1.73879     1.67192  0.00129189
        4279     1.73707     1.67194  0.00129168
        4280     1.73533     1.67195  0.00129146
        4281     1.73357     1.67197  0.00129124
        4282      1.7318     1.67198  0.00129101
        4283     1.73002       1.672  0.00129078
        4284     1.72824     1.67201  0.00129055
        4285     1.72645     1.67202  0.00129031
        4286     1.72467     1.67203  0.00129007
        4287     1.72288     1.67205  0.00128982
        4288      1.7211     1.67206  0.00128957
        4289     1.71934     1.67207  0.00128932
        4290     1.71758     1.67208  0.00128906
        4291     1.71584     1.67209   0.0012888
        4292     1.71411      1.6721  0.00128854
        4293     1.71241     1.67211  0.00128827
        4294     1.71073     1.67212    0.001288
        4295     1.70907     1.67213  0.00128773
        4296     1.70743     1.67213  0.00128746
        4297     1.70582     1.67214  0.00128718
        4298     1.70424     1.67215  0.00128691
        4299     1.70269     1.67216  0.00128663
        4300     1.70116     1.67216  0.00128634
        4301     1.69967     1.67217  0.00128606
        4302     1.69821     1.67218  0.00128578
        4303     1.69678     1.67218  0.00128549
        4304     1.69538     1.67219   0.0012852
        4305     1.69401     1.67219  0.00128491
        4306     1.69267      1.6722  0.00128462
        4307     1.69135      1.6722  0.00128433
        4308     1.69007     1.67221  0.00128404
        4309     1.68882     1.67221  0.00128375
        4310     1.68759     1.67221  0.00128346
        4311     1.68639     1.67222  0.00128316
        4312     1.68522     1.67222  0.00128287
        4313     1.68407     1.67222  0.00128258
        4314     1.68294     1.67222  0.00128228
        4315     1.68183     1.67223  0.00128199
        4316     1.68074     1.67223  0.00128169
        4317     1.67967     1.67223  0.00128139
        4318     1.67862     1.67223   0.0012811
        4319     1.67758     1.67223   0.0012808
        4320     1.67656     1.67223  0.00128051
        4321     1.67555     1.67223  0.00128021
        4322     1.67455     1.67224  0.00127991
        4323     1.67356     1.67224  0.00127962
        4324     1.67258     1.67224  0.00127932
        4325     1.67161     1.67224  0.00127903
        4326     1.67065     1.67224  0.00127873
        4327     1.66969     1.67223  0.00127844
        4328     1.66874     1.67223  0.00127814
        4329     1.66779     1.67223  0.00127785
        4330     1.66684     1.67223  0.00127755
        4331      1.6659     1.67223  0.00127726
        4332     1.66496     1.67223  0.00127696
        4333     1.66402     1.67223  0.00127667
        4334     1.66308     1.67222  0.00127638
        4335     1.66214     1.67222  0.00127608
        4336      1.6612     1.67222  0.00127579
        4337     1.66026     1.67222   0.0012755
        4338     1.65932     1.67221  0.00127521
        4339     1.65838     1.67221  0.00127492
        4340     1.65744     1.67221  0.00127463
        4341     1.65649      1.6722  0.00127434
        4342     1.65555      1.6722  0.00127406
        4343     1.65461      1.6722  0.00127377
        4344     1.65366     1.67219  0.00127348
        4345     1.65272     1.67219   0.0012732
        4346     1.65178     1.67218  0.00127291
        4347     1.65084     1.67218  0.00127263
        4348      1.6499     1.67217  0.00127235
        4349     1.64897     1.67217  0.00127207
        4350     1.64803     1.67216  0.00127179
        4351      1.6471     1.67216  0.00127151
        4352     1.64618     1.67215  0.00127123
        4353     1.64525     1.67214  0.00127095
        4354     1.64434     1.67214  0.00127068
        4355     1.64343     1.67213   0.0012704
        4356     1.64252     1.67212  0.00127013
        4357     1.64163     1.67212  0.00126985
        4358     1.64074     1.67211  0.00126958
        4359     1.63986      1.6721  0.00126931
        4360     1.63899     1.67209  0.00126905
        4361     1.63813     1.67209  0.00126878
        4362     1.63728     1.67208  0.00126851
        4363     1.63645     1.67207  0.00126825
        4364     1.63563     1.67206  0.00126799
        4365     1.63482     1.67205  0.00126772
        4366     1.63403     1.67205  0.00126746
        4367     1.63325     1.67204   0.0012672
        4368      1.6325     1.67203  0.00126695
        4369     1.63175     1.67202  0.00126669
        4370     1.63103     1.67201  0.00126643
        4371     1.63033       1.672  0.00126618
        4372     1.62964     1.67199  0.00126593
        4373     1.62898     1.67198  0.00126568
        4374     1.62834     1.67197  0.00126543
        4375     1.62772     1.67196  0.00126518
        4376     1.62712     1.67195  0.00126493
        4377     1.62654     1.67194  0.00126468
        4378     1.62599     1.67193  0.00126444
        4379     1.62547     1.67192  0.00126419
        4380     1.62497     1.67191  0.00126395
        4381      1.6245      1.6719  0.00126371
        4382     1.62405     1.67189  0.00126347
        4383     1.62363     1.67187  0.00126323
        4384     1.62324     1.67186  0.00126299
        4385     1.62289     1.67185  0.00126275
        4386     1.62256     1.67184  0.00126251
        4387     1.62226     1.67183  0.00126227
        4388       1.622     1.67182  0.00126204
        4389     1.62177     1.67181   0.0012618
        4390     1.62157      1.6718  0.00126157
        4391      1.6214     1.67178  0.00126133
        4392     1.62127     1.67177   0.0012611
        4393     1.62118     1.67176  0.00126086
        4394     1.62112     1.67175  0.00126063
        4395      1.6211     1.67174  0.00126039
        4396     1.62111     1.67173  0.00126016
        4397     1.62117     1.67171  0.00125993
        4398     1.62126      1.6717  0.00125969
        4399     1.62139     1.67169  0.00125946
        4400     1.62156     1.67168  0.00125922
        4401     1.62177     1.67167  0.00125899
        4402     1.62201     1.67166  0.00125875
        4403      1.6223     1.67165  0.00125852
        4404     1.62263     1.67164  0.00125828
        4405     1.62299     1.67162  0.00125804
        4406      1.6234     1.67161   0.0012578
        4407     1.62385      1.6716  0.00125756
        4408     1.62433     1.67159  0.00125733
        4409     1.62485     1.67158  0.00125708
        4410     1.62541     1.67157  0.00125684
        4411     1.62601     1.67156   0.0012566
        4412     1.62664     1.67155  0.00125636
        4413     1.62731     1.67154  0.00125611
        4414     1.62801     1.67153  0.00125587
        4415     1.62875     1.67152  0.00125562
        4416     1.62951     1.67151  0.00125537
        4417     1.63031      1.6715  0.00125512
        4418     1.63113     1.67149  0.00125487
        4419     1.63198     1.67148  0.00125462
        4420     1.63285     1.67148  0.00125437
        4421     1.63375     1.67147  0.00125411
        4422     1.63466     1.67146  0.00125385
        4423      1.6356     1.67145   0.0012536
        4424     1.63654     1.67144  0.00125334
        4425     1.63751     1.67143  0.00125308
        4426     1.63848     1.67143  0.00125282
        4427     1.63946     1.67142  0.00125256
        4428     1.64045     1.67141  0.00125229
        4429     1.64144     1.67141  0.00125203
        4430     1.64243      1.6714  0.00125176
        4431     1.64343     1.67139   0.0012515
        4432     1.64441     1.67139  0.00125123
        4433      1.6454     1.67138  0.00125096
        4434     1.64637     1.67138  0.00125069
        4435     1.64733     1.67137  0.00125042
        4436     1.64828     1.67137  0.00125015
        4437     1.64922     1.67136  0.00124988
        4438     1.65013     1.67136   0.0012496
        4439     1.65103     1.67135  0.00124933
        4440      1.6519     1.67135  0.00124906
        4441     1.65275     1.67134  0.00124878
        4442     1.65357     1.67134  0.00124851
        4443     1.65437     1.67133  0.00124823
        4444     1.65514     1.67133  0.00124796
        4445     1.65587     1.67133  0.00124768
        4446     1.65657     1.67132  0.00124741
        4447     1.65724     1.67132  0.00124713
        4448     1.65788     1.67132  0.00124685
        4449     1.65848     1.67131  0.00124658
        4450     1.65905     1.67131   0.0012463
        4451     1.65957     1.67131  0.00124602
        4452     1.66006     1.67131  0.00124574
        4453     1.66051      1.6713  0.00124547
        4454     1.66093      1.6713  0.00124519
        4455      1.6613      1.6713  0.00124491
        4456     1.66164      1.6713  0.00124463
        4457     1.66194      1.6713  0.00124436
        4458      1.6622     1.67129  0.00124408
        4459     1.66243     1.67129   0.0012438
        4460     1.66261     1.67129  0.00124353
        4461     1.66277     1.67129  0.00124325
        4462     1.66288     1.67129  0.00124297
        4463     1.66297     1.67128  0.00124269
        4464     1.66302     1.67128  0.00124242
        4465     1.66304     1.67128  0.00124214
        4466     1.66303     1.67128  0.00124186
        4467     1.66299     1.67128  0.00124159
        4468     1.66292     1.67127  0.00124131
        4469     1.66283     1.67127  0.00124103
        4470     1.66271     1.67127  0.00124076
        4471     1.66257     1.67127  0.00124048
        4472     1.66241     1.67127  0.00124021
        4473     1.66223     1.67126  0.00123993
        4474     1.66204     1.67126  0.00123965
        4475     1.66183     1.67126  0.00123938
        4476     1.66161     1.67126   0.0012391
        4477     1.66138     1.67126  0.00123883
        4478     1.66114     1.67125  0.00123855
        4479      1.6609     1.67125  0.00123828
        4480     1.66066     1.67125  0.00123801
        4481     1.66042     1.67125  0.00123773
        4482     1.66018     1.67124  0.00123746
        4483     1.65995     1.67124  0.00123719
        4484     1.65973     1.67124  0.00123691
        4485     1.65952     1.67124  0.00123664
        4486     1.65933     1.67123  0.00123637
        4487     1.65915     1.67123  0.00123609
        4488     1.65899     1.67123  0.00123582
        4489     1.65885     1.67123  0.00123555
        4490     1.65874     1.67122  0.00123528
        4491     1.65866     1.67122    0.001235
        4492     1.65861     1.67122  0.00123473
        4493      1.6586     1.67121  0.00123446
        4494     1.65861     1.67121  0.00123419
        4495     1.65867     1.67121  0.00123392
        4496     1.65876     1.67121  0.00123365
        4497      1.6589      1.6712  0.00123338
        4498     1.65908      1.6712   0.0012331
        4499     1.65931      1.6712  0.00123283
        4500     1.65958      1.6712  0.00123256
        4501      1.6599     1.67119  0.00123229
        4502     1.66027     1.67119  0.00123202
        4503     1.66069     1.67119  0.00123175
        4504     1.66116     1.67119  0.00123148
        4505     1.66168     1.67118  0.00123121
        4506     1.66226     1.67118  0.00123093
        4507     1.66289     1.67118  0.00123066
        4508     1.66357     1.67118  0.00123039
        4509     1.66431     1.67118  0.00123012
        4510      1.6651     1.67118  0.00122985
        4511     1.66594     1.67117  0.00122957
        4512     1.66684     1.67117   0.0012293
        4513     1.66779     1.67117  0.00122903
        4514     1.66879     1.67117  0.00122876
        4515     1.66985     1.67117  0.00122849
        4516     1.67095     1.67117  0.00122821
        4517     1.67211     1.67117  0.00122794
        4518     1.67331     1.67117  0.00122767
        4519     1.67456     1.67117   0.0012274
        4520     1.67586     1.67117  0.00122713
        4521      1.6772     1.67118  0.00122686
        4522     1.67859     1.67118  0.00122659
        4523     1.68003     1.67118  0.00122632
        4524      1.6815     1.67118  0.00122605
        4525     1.68302     1.67118  0.00122578
        4526     1.68457     1.67119  0.00122551
        4527     1.68617     1.67119  0.00122525
        4528      1.6878     1.67119  0.00122498
        4529     1.68947      1.6712  0.00122472
        4530     1.69118      1.6712  0.00122445
        4531     1.69291     1.67121  0.00122419
        4532     1.69468     1.67121  0.00122393
        4533     1.69649     1.67122  0.00122368
        4534     1.69832     1.67122  0.00122342
        4535     1.70018     1.67123  0.00122317
        4536     1.70208     1.67124  0.00122292
        4537       1.704     1.67124  0.00122267
        4538     1.70596     1.67125  0.00122242
        4539     1.70794     1.67126  0.00122218
        4540     1.70995     1.67127  0.00122194
        4541     1.71199     1.67128  0.00122171
        4542     1.71406     1.67129  0.00122147
        4543     1.71615      1.6713  0.00122124
        4544     1.71828     1.67131  0.00122102
        4545     1.72044     1.67132   0.0012208
        4546     1.72263     1.67133  0.00122058
        4547     1.72485     1.67134  0.00122037
        4548      1.7271     1.67135  0.00122016
        4549     1.72938     1.67137  0.00121996
        4550     1.73171     1.67138  0.00121977
        4551     1.73406     1.67139  0.00121958
        4552     1.73646     1.67141  0.00121939
        4553     1.73889     1.67142  0.00121921
        4554     1.74137     1.67144  0.00121904
        4555     1.74388     1.67145  0.00121888
        4556     1.74644     1.67147  0.00121872
        4557     1.74904     1.67149  0.00121857
        4558     1.75169      1.6715  0.00121843
        4559     1.75439     1.67152   0.0012183
        4560     1.75713     1.67154  0.00121818
        4561     1.75993     1.67156  0.00121807
        4562     1.76277     1.67158  0.00121796
        4563     1.76565      1.6716  0.00121787
        4564     1.76859     1.67162  0.00121779
        4565     1.77158     1.67165  0.00121772
        4566     1.77461     1.67167  0.00121766
        4567     1.77769     1.67169  0.00121762
        4568     1.78081     1.67171  0.00121758
        4569     1.78398     1.67174  0.00121757
        4570     1.78718     1.67176  0.00121756
        4571     1.79043     1.67179  0.00121757
        4572     1.79371     1.67182   0.0012176
        4573     1.79702     1.67184  0.00121764
        4574     1.80037     1.67187   0.0012177
        4575     1.80374      1.6719  0.00121777
        4576     1.80713     1.67193  0.00121786
        4577     1.81054     1.67196  0.00121797
        4578     1.81396     1.67199   0.0012181
        4579     1.81739     1.67202  0.00121825
        4580     1.82083     1.67206  0.00121842
        4581     1.82427     1.67209  0.00121861
        4582      1.8277     1.67212  0.00121881
        4583     1.83113     1.67216  0.00121904
        4584     1.83454     1.67219  0.00121929
        4585     1.83794     1.67223  0.00121956
        4586     1.84131     1.67227  0.00121985
        4587     1.84465      1.6723  0.00122016
        4588     1.84797     1.67234   0.0012205
        4589     1.85124     1.67238  0.00122085
        4590     1.85448     1.67242  0.00122123
        4591     1.85767     1.67246  0.00122163
        4592     1.86082      1.6725  0.00122206
        4593     1.86392     1.67254   0.0012225
        4594     1.86696     1.67259  0.00122297
        4595     1.86995     1.67263  0.00122345
        4596     1.87287     1.67267  0.00122396
        4597     1.87574     1.67272  0.00122449
        4598     1.87854     1.67276  0.00122505
        4599     1.88127     1.67281  0.00122562
        4600     1.88394     1.67285  0.00122621
        4601     1.88653      1.6729  0.00122682
        4602     1.88905     1.67295  0.00122746
        4603      1.8915     1.67299  0.00122811
        4604     1.89387     1.67304  0.00122878
        4605     1.89617     1.67309  0.00122946
        4606      1.8984     1.67314  0.00123017
        4607     1.90055     1.67319  0.00123089
        4608     1.90263     1.67324  0.00123163
        4609     1.90463     1.67329  0.00123239
        4610     1.90656     1.67334  0.00123316
        4611     1.90842     1.67339  0.00123395
        4612      1.9102     1.67344  0.00123475
        4613     1.91191     1.67349  0.00123556
        4614     1.91355     1.67355  0.00123639
        4615     1.91512      1.6736  0.00123723
        4616     1.91662     1.67365  0.00123808
        4617     1.91805      1.6737  0.00123894
        4618     1.91942     1.67376  0.00123981
        4619     1.92072     1.67381   0.0012407
        4620     1.92195     1.67386  0.00124159
        4621     1.92312     1.67392  0.00124249
        4622     1.92422     1.67397  0.00124341
        4623     1.92527     1.67403  0.00124432
        4624     1.92625     1.67408  0.00124525
        4625     1.92716     1.67414  0.00124618
        4626     1.92802     1.67419  0.00124712
        4627     1.92881     1.67425  0.00124807
        4628     1.92955      1.6743  0.00124901
        4629     1.93022     1.67436  0.00124997
        4630     1.93083     1.67441  0.00125092
        4631     1.93138     1.67447  0.00125188
        4632     1.93186     1.67452  0.00125285
        4633     1.93228     1.67458  0.00125381
        4634     1.93264     1.67463  0.00125478
        4635     1.93293     1.67469  0.00125574
        4636     1.93315     1.67475  0.00125671
        4637     1.93331      1.6748  0.00125767
        4638     1.93339     1.67486  0.00125864
        4639      1.9334     1.67491   0.0012596
        4640     1.93333     1.67497  0.00126056
        4641     1.93319     1.67502  0.00126151
        4642     1.93297     1.67508  0.00126247
        4643     1.93266     1.67513  0.00126341
        4644     1.93227     1.67519  0.00126435
        4645     1.93178     1.67525  0.00126529
        4646     1.93121      1.6753  0.00126621
        4647     1.93054     1.67536  0.00126713
        4648     1.92978     1.67541  0.00126804
        4649     1.92891     1.67546  0.00126894
        4650     1.92794     1.67552  0.00126983
        4651     1.92687     1.67557   0.0012707
        4652     1.92568     1.67563  0.00127157
        4653     1.92439     1.67568  0.00127242
        4654     1.92298     1.67573  0.00127325
        4655     1.92146     1.67579  0.00127407
        4656     1.91982     1.67584  0.00127488
        4657     1.91806     1.67589  0.00127567
        4658     1.91618     1.67594  0.00127643
        4659     1.91418     1.67599  0.00127718
        4660     1.91205     1.67604  0.00127791
        4661     1.90981     1.67609  0.00127862
        4662     1.90744     1.67614  0.00127931
        4663     1.90495     1.67619  0.00127998
        4664     1.90234     1.67624  0.00128062
        4665     1.89961     1.67629  0.00128124
        4666     1.89676     1.67634  0.00128184
        4667     1.89379     1.67638  0.00128241
        4668      1.8907     1.67643  0.00128296
        4669     1.88751     1.67647  0.00128348
        4670      1.8842     1.67652  0.00128397
        4671     1.88079     1.67656  0.00128444
        4672     1.87728     1.67661  0.00128489
        4673     1.87366     1.67665   0.0012853
        4674     1.86996     1.67669  0.00128569
        4675     1.86617     1.67673  0.00128606
        4676      1.8623     1.67677   0.0012864
        4677     1.85835     1.67681  0.00128671
        4678     1.85433     1.67685  0.00128699
        4679     1.85025     1.67688  0.00128725
        4680      1.8461     1.67692  0.00128748
        4681     1.84191     1.67695  0.00128769
        4682     1.83767     1.67699  0.00128787
        4683      1.8334     1.67702  0.00128803
        4684     1.82909     1.67705  0.00128816
        4685     1.82476     1.67709  0.00128827
        4686     1.82042     1.67712  0.00128836
        4687     1.81607     1.67715  0.00128843
        4688     1.81171     1.67718  0.00128847
        4689     1.80737      1.6772   0.0012885
        4690     1.80303     1.67723   0.0012885
        4691     1.79872     1.67726  0.00128849
        4692     1.79443     1.67728  0.00128846
        4693     1.79017      1.6773  0.00128841
        4694     1.78595     1.67733  0.00128834
        4695     1.78177     1.67735  0.00128826
        4696     1.77765     1.67737  0.00128816
        4697     1.77357     1.67739  0.00128805
        4698     1.76956     1.67741  0.00128792
        4699     1.76561     1.67743  0.00128779
        4700     1.76173     1.67745  0.00128764
        4701     1.75792     1.67747  0.00128748
        4702     1.75418     1.67748  0.00128731
        4703     1.75052      1.6775  0.00128713
        4704     1.74694     1.67751  0.00128694
        4705     1.74344     1.67753  0.00128674
        4706     1.74003     1.67754  0.00128653
        4707      1.7367     1.67755  0.00128632
        4708     1.73346     1.67756   0.0012861
        4709     1.73031     1.67757  0.00128588
        4710     1.72725     1.67759  0.00128565
        4711     1.72427      1.6776  0.00128542
        4712     1.72138      1.6776  0.00128518
        4713     1.71858     1.67761  0.00128493
        4714     1.71586     1.67762  0.00128469
        4715     1.71324     1.67763  0.00128444
        4716      1.7107     1.67764  0.00128418
        4717     1.70825     1.67764  0.00128393
        4718     1.70589     1.67765  0.00128367
        4719     1.70361     1.67765  0.00128341
        4720     1.70141     1.67766  0.00128315
        4721     1.69929     1.67766  0.00128288
        4722     1.69726     1.67767  0.00128262
        4723     1.69531     1.67767  0.00128235
        4724     1.69343     1.67767  0.00128208
        4725     1.69163     1.67768  0.00128182
        4726     1.68991     1.67768  0.00128155
        4727     1.68827     1.67768  0.00128128
        4728     1.68669     1.67768  0.00128101
        4729     1.68519     1.67769  0.00128074
        4730     1.68376     1.67769  0.00128047
        4731      1.6824     1.67769   0.0012802
        4732     1.68111     1.67769  0.00127993
        4733     1.67988     1.67769  0.00127966
        4734     1.67872     1.67769  0.00127939
        4735     1.67762     1.67769  0.00127912
        4736     1.67659     1.67769  0.00127885
        4737     1.67562     1.67769  0.00127858
        4738     1.67471     1.67769  0.00127831
        4739     1.67386     1.67769  0.00127804
        4740     1.67307     1.67769  0.00127777
        4741     1.67233     1.67769   0.0012775
        4742     1.67165     1.67768  0.00127723
        4743     1.67102     1.67768  0.00127696
        4744     1.67045     1.67768  0.00127669
        4745     1.66993     1.67768  0.00127643
        4746     1.66945     1.67768  0.00127616
        4747     1.66903     1.67768  0.00127589
        4748     1.66865     1.67767  0.00127562
        4749     1.66832     1.67767  0.00127536
        4750     1.66803     1.67767  0.00127509
        4751     1.66779     1.67767  0.00127482
        4752     1.66759     1.67767  0.00127456
        4753     1.66742     1.67766  0.00127429
        4754      1.6673     1.67766  0.00127402
        4755     1.66721     1.67766  0.00127376
        4756     1.66715     1.67766  0.00127349
        4757     1.66713     1.67766  0.00127323
        4758     1.66713     1.67765  0.00127296
        4759     1.66717     1.67765   0.0012727
        4760     1.66723     1.67765  0.00127243
        4761     1.66732     1.67765  0.00127216
        4762     1.66744     1.67764   0.0012719
        4763     1.66757     1.67764  0.00127163
        4764     1.66773     1.67764  0.00127137
        4765      1.6679     1.67764   0.0012711
        4766     1.66809     1.67764  0.00127084
        4767     1.66829     1.67763  0.00127057
        4768     1.66851     1.67763  0.00127031
        4769     1.66874     1.67763  0.00127004
        4770     1.66897     1.67763  0.00126978
        4771     1.66921     1.67763  0.00126951
        4772     1.66946     1.67762  0.00126925
        4773     1.66971     1.67762  0.00126898
        4774     1.66996     1.67762  0.00126872
        4775     1.67021     1.67762  0.00126845
        4776     1.67046     1.67762  0.00126819
        4777     1.67071     1.67762  0.00126792
        4778     1.67094     1.67762  0.00126766
        4779     1.67117     1.67761   0.0012674
        4780      1.6714     1.67761  0.00126713
        4781     1.67161     1.67761  0.00126687
        4782     1.67181     1.67761   0.0012666
        4783       1.672     1.67761  0.00126634
        4784     1.67217     1.67761  0.00126607
        4785     1.67233     1.67761  0.00126581
        4786     1.67248     1.67761  0.00126555
        4787     1.67261     1.67761  0.00126528
        4788     1.67272      1.6776  0.00126502
        4789     1.67281      1.6776  0.00126475
        4790     1.67289      1.6776  0.00126449
        4791     1.67295      1.6776  0.00126423
        4792       1.673      1.6776  0.00126396
        4793     1.67302      1.6776   0.0012637
        4794     1.67303      1.6776  0.00126344
        4795     1.67302      1.6776  0.00126317
        4796       1.673      1.6776  0.00126291
        4797     1.67297      1.6776  0.00126265
        4798     1.67292     1.67759  0.00126239
        4799     1.67286     1.67759  0.00126212
        4800     1.67278     1.67759  0.00126186
        4801      1.6727     1.67759   0.0012616
        4802     1.67261     1.67759  0.00126134
        4803     1.67252     1.67759  0.00126107
        4804     1.67242     1.67759  0.00126081
        4805     1.67232     1.67759  0.00126055
        4806     1.67222     1.67759  0.00126029
        4807     1.67213     1.67758  0.00126003
        4808     1.67204     1.67758  0.00125976
        4809     1.67196     1.67758   0.0012595
        4810      1.6719     1.67758  0.00125924
        4811     1.67185     1.67758  0.00125898
        4812     1.67182     1.67758  0.00125872
        4813     1.67181     1.67758  0.00125846
        4814     1.67183     1.67758   0.0012582
        4815     1.67187     1.67758  0.00125794
        4816     1.67195     1.67757  0.00125768
        4817     1.67206     1.67757  0.00125742
        4818     1.67221     1.67757  0.00125715
        4819      1.6724     1.67757  0.00125689
        4820     1.67263     1.67757  0.00125663
        4821     1.67291     1.67757  0.00125637
        4822     1.67324     1.67757  0.00125611
        4823     1.67362     1.67757  0.00125585
        4824     1.67406     1.67757  0.00125559
        4825     1.67455     1.67757  0.00125533
        4826      1.6751     1.67757  0.00125507
        4827      1.6757     1.67756  0.00125481
        4828     1.67637     1.67756  0.00125455
        4829      1.6771     1.67756  0.00125429
        4830      1.6779     1.67756  0.00125403
        4831     1.67875     1.67756  0.00125377
        4832     1.67967     1.67757  0.00125352
        4833     1.68066     1.67757  0.00125326
        4834      1.6817     1.67757    0.001253
        4835     1.68281     1.67757  0.00125274
        4836     1.68398     1.67757  0.00125248
        4837     1.68522     1.67757  0.00125222
        4838     1.68651     1.67757  0.00125196
        4839     1.68785     1.67757  0.00125171
        4840     1.68926     1.67758  0.00125145
        4841     1.69071     1.67758   0.0012512
        4842     1.69222     1.67758  0.00125094
        4843     1.69377     1.67759  0.00125069
