#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4452     1.10671      1.1142 0.000830496
        4453     1.10701      1.1142 0.000830311
        4454     1.10728      1.1142 0.000830126
        4455     1.10754      1.1142 0.000829942
        4456     1.10776      1.1142 0.000829757
        4457     1.10796      1.1142 0.000829572
        4458     1.10813      1.1142 0.000829387
        4459     1.10828     1.11419 0.000829202
        4460     1.10841     1.11419 0.000829017
        4461     1.10851     1.11419 0.000828832
        4462     1.10859     1.11419 0.000828647
        4463     1.10865     1.11419 0.000828462
        4464     1.10868     1.11419 0.000828278
        4465     1.10869     1.11419 0.000828093
        4466     1.10868     1.11419 0.000827909
        4467     1.10866     1.11418 0.000827724
        4468     1.10861     1.11418  0.00082754
        4469     1.10855     1.11418 0.000827356
        4470     1.10847     1.11418 0.000827171
        4471     1.10838     1.11418 0.000826988
        4472     1.10827     1.11418 0.000826804
        4473     1.10815     1.11418  0.00082662
        4474     1.10802     1.11418 0.000826436
        4475     1.10788     1.11417 0.000826253
        4476     1.10774     1.11417 0.000826069
        4477     1.10759     1.11417 0.000825886
        4478     1.10743     1.11417 0.000825703
        4479     1.10727     1.11417  0.00082552
        4480     1.10711     1.11417 0.000825338
        4481     1.10695     1.11416 0.000825155
        4482     1.10679     1.11416 0.000824972
        4483     1.10663     1.11416  0.00082479
        4484     1.10649     1.11416 0.000824608
        4485     1.10635     1.11416 0.000824426
        4486     1.10622     1.11416 0.000824244
        4487      1.1061     1.11415 0.000824062
        4488     1.10599     1.11415 0.000823881
        4489      1.1059     1.11415 0.000823699
        4490     1.10583     1.11415 0.000823518
        4491     1.10578     1.11415 0.000823337
        4492     1.10574     1.11415 0.000823155
        4493     1.10573     1.11414 0.000822974
        4494     1.10574     1.11414 0.000822793
        4495     1.10578     1.11414 0.000822612
        4496     1.10584     1.11414 0.000822432
        4497     1.10593     1.11414 0.000822251
        4498     1.10605     1.11413  0.00082207
        4499      1.1062     1.11413 0.000821889
        4500     1.10639     1.11413 0.000821708
        4501      1.1066     1.11413 0.000821527
        4502     1.10684     1.11413 0.000821346
        4503     1.10713     1.11413 0.000821165
        4504     1.10744     1.11412 0.000820984
        4505     1.10779     1.11412 0.000820803
        4506     1.10817     1.11412 0.000820622
        4507     1.10859     1.11412 0.000820441
        4508     1.10905     1.11412  0.00082026
        4509     1.10954     1.11412 0.000820079
        4510     1.11007     1.11412 0.000819897
        4511     1.11063     1.11412 0.000819716
        4512     1.11123     1.11412 0.000819535
        4513     1.11186     1.11412 0.000819353
        4514     1.11253     1.11411 0.000819172
        4515     1.11323     1.11411  0.00081899
        4516     1.11397     1.11411 0.000818809
        4517     1.11474     1.11411 0.000818628
        4518     1.11554     1.11412 0.000818446
        4519     1.11637     1.11412 0.000818266
        4520     1.11724     1.11412 0.000818085
        4521     1.11814     1.11412 0.000817904
        4522     1.11906     1.11412 0.000817724
        4523     1.12002     1.11412 0.000817544
        4524       1.121     1.11412 0.000817365
        4525     1.12201     1.11412 0.000817186
        4526     1.12305     1.11412 0.000817008
        4527     1.12411     1.11413 0.000816831
        4528      1.1252     1.11413 0.000816654
        4529     1.12631     1.11413 0.000816478
        4530     1.12745     1.11414 0.000816303
        4531     1.12861     1.11414 0.000816129
        4532     1.12979     1.11414 0.000815956
        4533     1.13099     1.11415 0.000815785
        4534     1.13221     1.11415 0.000815615
        4535     1.13346     1.11415 0.000815446
        4536     1.13472     1.11416 0.000815279
        4537       1.136     1.11416 0.000815113
        4538      1.1373     1.11417  0.00081495
        4539     1.13863     1.11417 0.000814788
        4540     1.13997     1.11418 0.000814628
        4541     1.14133     1.11419 0.000814471
        4542      1.1427     1.11419 0.000814316
        4543      1.1441      1.1142 0.000814163
        4544     1.14552     1.11421 0.000814013
        4545     1.14696     1.11421 0.000813866
        4546     1.14842     1.11422 0.000813722
        4547      1.1499     1.11423  0.00081358
        4548      1.1514     1.11424 0.000813443
        4549     1.15292     1.11424 0.000813308
        4550     1.15447     1.11425 0.000813178
        4551     1.15604     1.11426 0.000813051
        4552     1.15764     1.11427 0.000812928
        4553     1.15926     1.11428 0.000812809
        4554     1.16091     1.11429 0.000812695
        4555     1.16259      1.1143 0.000812586
        4556     1.16429     1.11431 0.000812482
        4557     1.16603     1.11432 0.000812383
        4558      1.1678     1.11434 0.000812289
        4559     1.16959     1.11435 0.000812202
        4560     1.17142     1.11436  0.00081212
        4561     1.17328     1.11437 0.000812045
        4562     1.17518     1.11439 0.000811976
        4563      1.1771      1.1144 0.000811914
        4564     1.17906     1.11442  0.00081186
        4565     1.18105     1.11443 0.000811813
        4566     1.18307     1.11445 0.000811775
        4567     1.18513     1.11446 0.000811745
        4568     1.18721     1.11448 0.000811723
        4569     1.18932     1.11449 0.000811711
        4570     1.19146     1.11451 0.000811708
        4571     1.19362     1.11453 0.000811715
        4572     1.19581     1.11454 0.000811732
        4573     1.19802     1.11456 0.000811759
        4574     1.20024     1.11458 0.000811798
        4575     1.20249      1.1146 0.000811848
        4576     1.20475     1.11462  0.00081191
        4577     1.20702     1.11464 0.000811983
        4578     1.20931     1.11466 0.000812069
        4579      1.2116     1.11468 0.000812168
        4580     1.21389      1.1147 0.000812279
        4581     1.21618     1.11473 0.000812404
        4582     1.21847     1.11475 0.000812542
        4583     1.22075     1.11477 0.000812694
        4584     1.22303      1.1148 0.000812859
        4585     1.22529     1.11482 0.000813039
        4586     1.22754     1.11484 0.000813234
        4587     1.22977     1.11487 0.000813442
        4588     1.23198      1.1149 0.000813665
        4589     1.23416     1.11492 0.000813903
        4590     1.23632     1.11495 0.000814155
        4591     1.23845     1.11497 0.000814422
        4592     1.24055       1.115 0.000814704
        4593     1.24261     1.11503    0.000815
        4594     1.24464     1.11506 0.000815311
        4595     1.24663     1.11509 0.000815636
        4596     1.24858     1.11512 0.000815975
        4597     1.25049     1.11514 0.000816329
        4598     1.25236     1.11517 0.000816697
        4599     1.25418     1.11521 0.000817078
        4600     1.25596     1.11524 0.000817474
        4601     1.25769     1.11527 0.000817882
        4602     1.25937      1.1153 0.000818303
        4603       1.261     1.11533 0.000818738
        4604     1.26258     1.11536 0.000819184
        4605     1.26412     1.11539 0.000819643
        4606      1.2656     1.11543 0.000820114
        4607     1.26703     1.11546 0.000820596
        4608     1.26842     1.11549 0.000821089
        4609     1.26975     1.11553 0.000821592
        4610     1.27104     1.11556 0.000822106
        4611     1.27228     1.11559  0.00082263
        4612     1.27347     1.11563 0.000823164
        4613     1.27461     1.11566 0.000823706
        4614      1.2757      1.1157 0.000824258
        4615     1.27675     1.11573 0.000824818
        4616     1.27775     1.11577 0.000825385
        4617      1.2787      1.1158 0.000825961
        4618     1.27961     1.11584 0.000826543
        4619     1.28048     1.11587 0.000827133
        4620      1.2813     1.11591 0.000827728
        4621     1.28208     1.11595  0.00082833
        4622     1.28282     1.11598 0.000828937
        4623     1.28351     1.11602 0.000829549
        4624     1.28416     1.11605 0.000830167
        4625     1.28477     1.11609 0.000830788
        4626     1.28535     1.11613 0.000831414
        4627     1.28587     1.11616 0.000832043
        4628     1.28636      1.1162 0.000832676
        4629     1.28681     1.11624 0.000833311
        4630     1.28722     1.11627 0.000833949
        4631     1.28759     1.11631 0.000834589
        4632     1.28791     1.11635 0.000835231
        4633     1.28819     1.11639 0.000835874
        4634     1.28843     1.11642 0.000836517
        4635     1.28862     1.11646 0.000837162
        4636     1.28877      1.1165 0.000837806
        4637     1.28887     1.11653 0.000838449
        4638     1.28893     1.11657 0.000839092
        4639     1.28893     1.11661 0.000839733
        4640     1.28889     1.11665 0.000840373
        4641     1.28879     1.11668  0.00084101
        4642     1.28864     1.11672 0.000841644
        4643     1.28844     1.11676 0.000842275
        4644     1.28818     1.11679 0.000842902
        4645     1.28786     1.11683 0.000843525
        4646     1.28747     1.11687 0.000844143
        4647     1.28703      1.1169 0.000844755
        4648     1.28652     1.11694 0.000845361
        4649     1.28594     1.11698  0.00084596
        4650     1.28529     1.11701 0.000846552
        4651     1.28458     1.11705 0.000847137
        4652     1.28379     1.11708 0.000847712
        4653     1.28292     1.11712 0.000848279
        4654     1.28199     1.11716 0.000848836
        4655     1.28097     1.11719 0.000849383
        4656     1.27988     1.11723 0.000849919
        4657      1.2787     1.11726 0.000850444
        4658     1.27745     1.11729 0.000850956
        4659     1.27612     1.11733 0.000851456
        4660      1.2747     1.11736 0.000851943
        4661     1.27321      1.1174 0.000852416
        4662     1.27163     1.11743 0.000852875
        4663     1.26997     1.11746 0.000853319
        4664     1.26823     1.11749 0.000853748
        4665      1.2664     1.11753 0.000854161
        4666      1.2645     1.11756 0.000854559
        4667     1.26252     1.11759  0.00085494
        4668     1.26047     1.11762 0.000855305
        4669     1.25834     1.11765 0.000855653
        4670     1.25613     1.11768 0.000855983
        4671     1.25386     1.11771 0.000856296
        4672     1.25152     1.11774 0.000856592
        4673     1.24911     1.11777  0.00085687
        4674     1.24664     1.11779  0.00085713
        4675     1.24411     1.11782 0.000857372
        4676     1.24153     1.11785 0.000857597
        4677      1.2389     1.11787 0.000857804
        4678     1.23622      1.1179 0.000857994
        4679      1.2335     1.11792 0.000858166
        4680     1.23074     1.11795 0.000858321
        4681     1.22794     1.11797 0.000858459
        4682     1.22511     1.11799 0.000858581
        4683     1.22226     1.11801 0.000858686
        4684     1.21939     1.11804 0.000858776
        4685     1.21651     1.11806  0.00085885
        4686     1.21361     1.11808 0.000858908
        4687     1.21071      1.1181 0.000858952
        4688     1.20781     1.11812 0.000858982
        4689     1.20491     1.11814 0.000858999
        4690     1.20202     1.11815 0.000859002
        4691     1.19914     1.11817 0.000858992
        4692     1.19628     1.11819  0.00085897
        4693     1.19345      1.1182 0.000858937
        4694     1.19063     1.11822 0.000858892
        4695     1.18785     1.11823 0.000858838
        4696      1.1851     1.11825 0.000858773
        4697     1.18238     1.11826 0.000858698
        4698     1.17971     1.11827 0.000858615
        4699     1.17707     1.11829 0.000858524
        4700     1.17449      1.1183 0.000858424
        4701     1.17195     1.11831 0.000858318
        4702     1.16945     1.11832 0.000858204
        4703     1.16701     1.11833 0.000858084
        4704     1.16463     1.11834 0.000857958
        4705      1.1623     1.11835 0.000857826
        4706     1.16002     1.11836  0.00085769
        4707      1.1578     1.11837 0.000857549
        4708     1.15564     1.11838 0.000857403
        4709     1.15354     1.11838 0.000857253
        4710      1.1515     1.11839   0.0008571
        4711     1.14951      1.1184 0.000856944
        4712     1.14759      1.1184 0.000856784
        4713     1.14572     1.11841 0.000856622
        4714     1.14391     1.11841 0.000856457
        4715     1.14216     1.11842 0.000856291
        4716     1.14047     1.11842 0.000856122
        4717     1.13883     1.11843 0.000855951
        4718     1.13726     1.11843 0.000855779
        4719     1.13574     1.11844 0.000855606
        4720     1.13427     1.11844 0.000855431
        4721     1.13286     1.11844 0.000855255
        4722     1.13151     1.11845 0.000855079
        4723      1.1302     1.11845 0.000854901
        4724     1.12895     1.11845 0.000854723
        4725     1.12776     1.11845 0.000854544
        4726     1.12661     1.11845 0.000854365
        4727     1.12551     1.11846 0.000854186
        4728     1.12446     1.11846 0.000854006
        4729     1.12346     1.11846 0.000853826
        4730     1.12251     1.11846 0.000853646
        4731      1.1216     1.11846 0.000853466
        4732     1.12074     1.11846 0.000853286
        4733     1.11992     1.11846 0.000853106
        4734     1.11915     1.11846 0.000852925
        4735     1.11842     1.11846 0.000852745
        4736     1.11773     1.11846 0.000852565
        4737     1.11708     1.11846 0.000852385
        4738     1.11647     1.11846 0.000852205
        4739     1.11591     1.11846 0.000852026
        4740     1.11538     1.11846 0.000851846
        4741     1.11489     1.11846 0.000851667
        4742     1.11443     1.11846 0.000851488
        4743     1.11402     1.11846 0.000851309
        4744     1.11363     1.11845  0.00085113
        4745     1.11328     1.11845 0.000850951
        4746     1.11297     1.11845 0.000850773
        4747     1.11269     1.11845 0.000850594
        4748     1.11243     1.11845 0.000850416
        4749     1.11221     1.11845 0.000850238
        4750     1.11202     1.11845  0.00085006
        4751     1.11186     1.11845 0.000849882
        4752     1.11172     1.11844 0.000849705
        4753     1.11162     1.11844 0.000849527
        4754     1.11153     1.11844  0.00084935
        4755     1.11147     1.11844 0.000849172
        4756     1.11143     1.11844 0.000848995
        4757     1.11142     1.11844 0.000848818
        4758     1.11142     1.11844 0.000848641
        4759     1.11145     1.11843 0.000848464
        4760     1.11149     1.11843 0.000848287
        4761     1.11155     1.11843  0.00084811
        4762     1.11162     1.11843 0.000847933
        4763     1.11171     1.11843 0.000847756
        4764     1.11182     1.11843 0.000847579
        4765     1.11193     1.11843 0.000847402
        4766     1.11206     1.11842 0.000847226
        4767     1.11219     1.11842 0.000847049
        4768     1.11234     1.11842 0.000846872
        4769     1.11249     1.11842 0.000846696
        4770     1.11265     1.11842 0.000846519
        4771     1.11281     1.11842 0.000846342
        4772     1.11297     1.11842 0.000846166
        4773     1.11314     1.11842 0.000845989
        4774     1.11331     1.11841 0.000845813
        4775     1.11348     1.11841 0.000845636
        4776     1.11364     1.11841  0.00084546
        4777      1.1138     1.11841 0.000845283
        4778     1.11396     1.11841 0.000845107
        4779     1.11412     1.11841  0.00084493
        4780     1.11426     1.11841 0.000844754
        4781     1.11441     1.11841 0.000844578
        4782     1.11454     1.11841 0.000844402
        4783     1.11466     1.11841 0.000844225
        4784     1.11478     1.11841 0.000844049
        4785     1.11489      1.1184 0.000843873
        4786     1.11499      1.1184 0.000843697
        4787     1.11507      1.1184 0.000843521
        4788     1.11515      1.1184 0.000843345
        4789     1.11521      1.1184  0.00084317
        4790     1.11526      1.1184 0.000842994
        4791      1.1153      1.1184 0.000842818
        4792     1.11533      1.1184 0.000842642
        4793     1.11535      1.1184 0.000842467
        4794     1.11535      1.1184 0.000842291
        4795     1.11535      1.1184 0.000842116
        4796     1.11534      1.1184 0.000841941
        4797     1.11531      1.1184 0.000841765
        4798     1.11528      1.1184  0.00084159
        4799     1.11524      1.1184 0.000841415
        4800     1.11519     1.11839  0.00084124
        4801     1.11513     1.11839 0.000841065
        4802     1.11507     1.11839  0.00084089
        4803     1.11501     1.11839 0.000840715
        4804     1.11495     1.11839 0.000840541
        4805     1.11488     1.11839 0.000840366
        4806     1.11481     1.11839 0.000840192
        4807     1.11475     1.11839 0.000840017
        4808     1.11469     1.11839 0.000839843
        4809     1.11464     1.11839 0.000839669
        4810      1.1146     1.11839 0.000839494
        4811     1.11456     1.11839  0.00083932
        4812     1.11454     1.11839 0.000839146
        4813     1.11454     1.11839 0.000838972
        4814     1.11455     1.11838 0.000838798
        4815     1.11458     1.11838 0.000838624
        4816     1.11463     1.11838 0.000838451
        4817     1.11471     1.11838 0.000838277
        4818     1.11481     1.11838 0.000838103
        4819     1.11493     1.11838  0.00083793
        4820     1.11509     1.11838 0.000837756
        4821     1.11527     1.11838 0.000837583
        4822     1.11549     1.11838 0.000837409
        4823     1.11575     1.11838 0.000837236
        4824     1.11604     1.11838 0.000837062
        4825     1.11636     1.11838 0.000836889
        4826     1.11673     1.11838 0.000836716
        4827     1.11714     1.11838 0.000836542
        4828     1.11758     1.11838 0.000836369
        4829     1.11807     1.11838 0.000836196
        4830      1.1186     1.11838 0.000836023
        4831     1.11917     1.11838  0.00083585
        4832     1.11978     1.11838 0.000835677
        4833     1.12044     1.11838 0.000835504
        4834     1.12114     1.11838 0.000835331
        4835     1.12188     1.11838 0.000835159
        4836     1.12266     1.11838 0.000834987
        4837     1.12348     1.11838 0.000834815
        4838     1.12434     1.11838 0.000834643
        4839     1.12524     1.11838 0.000834472
        4840     1.12617     1.11838 0.000834301
        4841     1.12714     1.11839  0.00083413
        4842     1.12815     1.11839 0.000833961
        4843     1.12918     1.11839 0.000833791
        4844     1.13025     1.11839 0.000833623
        4845     1.13134      1.1184 0.000833455
        4846     1.13246      1.1184 0.000833288
        4847     1.13361      1.1184 0.000833122
        4848     1.13477     1.11841 0.000832957
        4849     1.13595     1.11841 0.000832793
        4850     1.13715     1.11841  0.00083263
        4851     1.13836     1.11842 0.000832469
        4852     1.13958     1.11842 0.000832309
        4853     1.14081     1.11843  0.00083215
        4854     1.14205     1.11843 0.000831993
        4855     1.14328     1.11844 0.000831837
        4856     1.14452     1.11844 0.000831683
        4857     1.14575     1.11845 0.000831531
        4858     1.14698     1.11845 0.000831381
        4859     1.14821     1.11846 0.000831232
        4860     1.14942     1.11847 0.000831086
        4861     1.15062     1.11847 0.000830941
        4862     1.15181     1.11848 0.000830798
        4863     1.15297     1.11849 0.000830658
        4864     1.15413     1.11849 0.000830519
        4865     1.15526      1.1185 0.000830383
        4866     1.15636     1.11851 0.000830249
        4867     1.15745     1.11852 0.000830117
        4868     1.15851     1.11852 0.000829987
        4869     1.15955     1.11853 0.000829859
        4870     1.16055     1.11854 0.000829734
        4871     1.16153     1.11855  0.00082961
        4872     1.16248     1.11856 0.000829489
        4873      1.1634     1.11857  0.00082937
        4874     1.16428     1.11858 0.000829253
        4875     1.16514     1.11859 0.000829137
        4876     1.16596      1.1186 0.000829024
        4877     1.16675     1.11861 0.000828913
        4878     1.16751     1.11862 0.000828804
        4879     1.16823     1.11863 0.000828696
        4880     1.16892     1.11864 0.000828591
        4881     1.16958     1.11865 0.000828487
        4882      1.1702     1.11866 0.000828384
        4883     1.17079     1.11867 0.000828283
        4884     1.17135     1.11868 0.000828184
        4885     1.17188     1.11869 0.000828086
        4886     1.17237      1.1187 0.000827989
        4887     1.17284     1.11871 0.000827894
        4888     1.17327     1.11872   0.0008278
        4889     1.17368     1.11874 0.000827707
        4890     1.17405     1.11875 0.000827615
        4891      1.1744     1.11876 0.000827524
        4892     1.17472     1.11877 0.000827434
        4893     1.17502     1.11878 0.000827345
        4894     1.17529     1.11879 0.000827256
        4895     1.17553      1.1188 0.000827168
        4896     1.17576     1.11882 0.000827081
        4897     1.17596     1.11883 0.000826995
        4898     1.17614     1.11884 0.000826908
        4899      1.1763     1.11885 0.000826823
        4900     1.17644     1.11886 0.000826738
        4901     1.17656     1.11887 0.000826653
        4902     1.17667     1.11889 0.000826568
        4903     1.17675      1.1189 0.000826484
        4904     1.17682     1.11891   0.0008264
        4905     1.17688     1.11892 0.000826316
        4906     1.17692     1.11893 0.000826232
        4907     1.17695     1.11895 0.000826148
        4908     1.17696     1.11896 0.000826064
        4909     1.17696     1.11897 0.000825981
        4910     1.17695     1.11898 0.000825897
        4911     1.17693     1.11899 0.000825813
        4912     1.17689       1.119 0.000825729
        4913     1.17685     1.11902 0.000825645
        4914     1.17679     1.11903  0.00082556
        4915     1.17673     1.11904 0.000825476
        4916     1.17665     1.11905 0.000825391
        4917     1.17656     1.11906 0.000825306
        4918     1.17646     1.11907 0.000825221
        4919     1.17636     1.11909 0.000825135
        4920     1.17624      1.1191 0.000825049
        4921     1.17611     1.11911 0.000824963
        4922     1.17597     1.11912 0.000824876
        4923     1.17582     1.11913 0.000824789
        4924     1.17566     1.11914 0.000824702
        4925     1.17549     1.11916 0.000824613
        4926     1.17531     1.11917 0.000824525
        4927     1.17511     1.11918 0.000824436
        4928      1.1749     1.11919 0.000824346
        4929     1.17469      1.1192 0.000824256
        4930     1.17445     1.11921 0.000824165
        4931     1.17421     1.11922 0.000824073
        4932     1.17395     1.11923  0.00082398
        4933     1.17367     1.11925 0.000823887
        4934     1.17338     1.11926 0.000823793
        4935     1.17308     1.11927 0.000823699
        4936     1.17276     1.11928 0.000823603
        4937     1.17242     1.11929 0.000823507
        4938     1.17207      1.1193 0.000823409
        4939      1.1717     1.11931 0.000823311
        4940     1.17132     1.11932 0.000823212
        4941     1.17092     1.11933 0.000823111
        4942     1.17049     1.11934  0.00082301
        4943     1.17005     1.11935 0.000822907
        4944      1.1696     1.11936 0.000822803
        4945     1.16912     1.11937 0.000822699
        4946     1.16862     1.11938 0.000822592
        4947      1.1681     1.11939 0.000822485
        4948     1.16756      1.1194 0.000822377
        4949       1.167     1.11941 0.000822267
        4950     1.16642     1.11942 0.000822155
        4951     1.16582     1.11943 0.000822043
        4952     1.16519     1.11944 0.000821929
        4953     1.16455     1.11945 0.000821813
        4954     1.16388     1.11946 0.000821696
        4955     1.16319     1.11947 0.000821578
        4956     1.16248     1.11948 0.000821458
        4957     1.16175     1.11948 0.000821336
        4958     1.16099     1.11949 0.000821213
        4959     1.16021      1.1195 0.000821089
        4960     1.15941     1.11951 0.000820963
        4961     1.15859     1.11952 0.000820835
        4962     1.15774     1.11952 0.000820706
        4963     1.15688     1.11953 0.000820575
        4964     1.15599     1.11954 0.000820442
        4965     1.15508     1.11955 0.000820308
        4966     1.15415     1.11955 0.000820173
        4967      1.1532     1.11956 0.000820036
        4968     1.15222     1.11957 0.000819897
        4969     1.15123     1.11957 0.000819757
        4970     1.15022     1.11958 0.000819615
        4971     1.14919     1.11958 0.000819472
        4972     1.14814     1.11959 0.000819327
        4973     1.14707      1.1196 0.000819181
        4974     1.14598      1.1196 0.000819033
        4975     1.14487     1.11961 0.000818885
        4976     1.14375     1.11961 0.000818734
        4977     1.14261     1.11962 0.000818583
        4978     1.14145     1.11962  0.00081843
        4979     1.14028     1.11962 0.000818276
        4980     1.13909     1.11963 0.000818121
        4981     1.13789     1.11963 0.000817965
        4982     1.13667     1.11964 0.000817808
        4983     1.13545     1.11964  0.00081765
        4984     1.13421     1.11964 0.000817491
        4985     1.13295     1.11964 0.000817332
        4986     1.13169     1.11965 0.000817171
        4987     1.13042     1.11965  0.00081701
        4988     1.12914     1.11965 0.000816849
        4989     1.12785     1.11965 0.000816687
        4990     1.12655     1.11965 0.000816524
        4991     1.12525     1.11965 0.000816361
        4992     1.12393     1.11966 0.000816198
        4993     1.12262     1.11966 0.000816035
        4994      1.1213     1.11966 0.000815872
        4995     1.11998     1.11966 0.000815708
        4996     1.11865     1.11966 0.000815545
        4997     1.11733     1.11966 0.000815382
        4998       1.116     1.11966 0.000815219
        4999     1.11467     1.11965 0.000815057
        5000     1.11335     1.11965 0.000814895
        5001     1.11202     1.11965 0.000814733
        5002      1.1107     1.11965 0.000814572
        5003     1.10938     1.11965 0.000814412
        5004     1.10807     1.11965 0.000814253
        5005     1.10676     1.11964 0.000814094
        5006     1.10546     1.11964 0.000813936
        5007     1.10417     1.11964  0.00081378
        5008     1.10289     1.11963 0.000813624
        5009     1.10162     1.11963  0.00081347
        5010     1.10036     1.11963 0.000813316
        5011     1.09911     1.11962 0.000813164
        5012     1.09787     1.11962 0.000813014
        5013     1.09665     1.11961 0.000812864
        5014     1.09544     1.11961 0.000812717
        5015     1.09424      1.1196  0.00081257
        5016     1.09307      1.1196 0.000812425
        5017     1.09191     1.11959 0.000812282
        5018     1.09077     1.11959 0.000812141
        5019     1.08964     1.11958 0.000812001
        5020     1.08854     1.11957 0.000811863
        5021     1.08746     1.11957 0.000811726
        5022      1.0864     1.11956 0.000811591
        5023     1.08537     1.11955 0.000811458
        5024     1.08435     1.11955 0.000811327
        5025     1.08336     1.11954 0.000811198
        5026      1.0824     1.11953  0.00081107
        5027     1.08146     1.11953 0.000810944
        5028     1.08054     1.11952  0.00081082
        5029     1.07966     1.11951 0.000810697
        5030     1.07879      1.1195 0.000810576
        5031     1.07796     1.11949 0.000810457
        5032     1.07715     1.11948  0.00081034
        5033     1.07638     1.11948 0.000810224
        5034     1.07563     1.11947  0.00081011
        5035      1.0749     1.11946 0.000809997
        5036     1.07421     1.11945 0.000809886
        5037     1.07355     1.11944 0.000809777
        5038     1.07291     1.11943 0.000809669
        5039      1.0723     1.11942 0.000809562
        5040     1.07173     1.11941 0.000809457
        5041     1.07118      1.1194 0.000809353
        5042     1.07066     1.11939  0.00080925
        5043     1.07017     1.11938 0.000809149
        5044      1.0697     1.11937 0.000809048
        5045     1.06927     1.11936 0.000808949
        5046     1.06886     1.11935  0.00080885
        5047     1.06849     1.11934 0.000808753
        5048     1.06814     1.11933 0.000808656
        5049     1.06781     1.11932  0.00080856
        5050     1.06752     1.11931 0.000808465
        5051     1.06725      1.1193 0.000808371
        5052     1.06701     1.11929 0.000808277
        5053     1.06679     1.11928 0.000808184
        5054      1.0666     1.11927 0.000808091
        5055     1.06643     1.11926 0.000807999
        5056     1.06629     1.11925 0.000807907
        5057     1.06618     1.11924 0.000807816
        5058     1.06608     1.11923 0.000807724
        5059     1.06601     1.11922 0.000807633
        5060     1.06596     1.11921 0.000807542
        5061     1.06593      1.1192 0.000807451
        5062     1.06592     1.11919  0.00080736
        5063     1.06594     1.11918 0.000807269
        5064     1.06597     1.11917 0.000807178
        5065     1.06602     1.11916 0.000807087
        5066     1.06609     1.11915 0.000806996
        5067     1.06617     1.11914 0.000806904
        5068     1.06627     1.11912 0.000806812
        5069     1.06639     1.11911  0.00080672
        5070     1.06652      1.1191 0.000806628
        5071     1.06667     1.11909 0.000806535
        5072     1.06683     1.11908 0.000806442
        5073     1.06701     1.11907 0.000806348
        5074      1.0672     1.11906 0.000806254
        5075     1.06739     1.11905  0.00080616
        5076      1.0676     1.11904 0.000806064
        5077     1.06783     1.11903 0.000805969
        5078     1.06806     1.11902 0.000805873
        5079      1.0683     1.11901 0.000805776
        5080     1.06854       1.119 0.000805678
        5081      1.0688     1.11899  0.00080558
        5082     1.06906     1.11898 0.000805482
        5083     1.06934     1.11897 0.000805383
        5084     1.06961     1.11896 0.000805283
        5085      1.0699     1.11895 0.000805182
        5086     1.07019     1.11894 0.000805081
        5087     1.07048     1.11893 0.000804979
        5088     1.07078     1.11893 0.000804876
        5089     1.07109     1.11892 0.000804773
        5090      1.0714     1.11891 0.000804669
        5091     1.07171      1.1189 0.000804565
        5092     1.07202     1.11889 0.000804459
        5093     1.07235     1.11888 0.000804353
        5094     1.07267     1.11887 0.000804246
        5095       1.073     1.11886 0.000804139
        5096     1.07333     1.11885 0.000804031
        5097     1.07367     1.11884 0.000803922
        5098     1.07402     1.11883 0.000803812
        5099     1.07436     1.11883 0.000803702
        5100     1.07472     1.11882 0.000803591
        5101     1.07507     1.11881 0.000803479
        5102     1.07544      1.1188 0.000803367
        5103     1.07581     1.11879 0.000803253
        5104     1.07618     1.11878 0.000803139
        5105     1.07656     1.11877 0.000803025
        5106     1.07695     1.11877 0.000802909
        5107     1.07735     1.11876 0.000802793
        5108     1.07776     1.11875 0.000802676
        5109     1.07817     1.11874 0.000802558
        5110      1.0786     1.11873 0.000802439
        5111     1.07903     1.11873  0.00080232
        5112     1.07948     1.11872   0.0008022
        5113     1.07993     1.11871 0.000802079
        5114      1.0804      1.1187 0.000801957
        5115     1.08088      1.1187 0.000801834
        5116     1.08138     1.11869 0.000801711
        5117     1.08189     1.11868 0.000801586
        5118     1.08241     1.11867 0.000801461
        5119     1.08295     1.11867 0.000801335
        5120      1.0835     1.11866 0.000801208
        5121     1.08407     1.11865  0.00080108
        5122     1.08465     1.11865 0.000800951
        5123     1.08525     1.11864 0.000800821
        5124     1.08586     1.11863  0.00080069
        5125     1.08649     1.11863 0.000800559
        5126     1.08713     1.11862 0.000800426
        5127     1.08779     1.11862 0.000800292
        5128     1.08846     1.11861 0.000800158
        5129     1.08914      1.1186 0.000800023
        5130     1.08984      1.1186 0.000799886
        5131     1.09055     1.11859 0.000799749
        5132     1.09127     1.11859 0.000799611
        5133     1.09201     1.11858 0.000799472
        5134     1.09275     1.11858 0.000799332
        5135      1.0935     1.11857 0.000799191
        5136     1.09426     1.11857  0.00079905
        5137     1.09503     1.11856 0.000798907
        5138      1.0958     1.11856 0.000798764
        5139     1.09658     1.11856  0.00079862
        5140     1.09735     1.11855 0.000798475
        5141     1.09814     1.11855  0.00079833
        5142     1.09892     1.11854 0.000798184
        5143     1.09969     1.11854 0.000798037
        5144     1.10047     1.11854  0.00079789
        5145     1.10124     1.11853 0.000797742
        5146       1.102     1.11853 0.000797593
        5147     1.10275     1.11853 0.000797444
        5148      1.1035     1.11852 0.000797294
        5149     1.10423     1.11852 0.000797144
