#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5005    -5.44996    -5.44792 4.06425e-05
        5006    -5.45033    -5.44792 4.06372e-05
        5007    -5.45005    -5.44792 4.06313e-05
        5008    -5.45042    -5.44792 4.06262e-05
        5009    -5.45079    -5.44793 4.06221e-05
        5010    -5.45083    -5.44793 4.06182e-05
        5011     -5.4512    -5.44793 4.06153e-05
        5012    -5.45059    -5.44793 4.06107e-05
        5013    -5.45064    -5.44793 4.06062e-05
        5014    -5.45068    -5.44793 4.06018e-05
        5015    -5.45234    -5.44793 4.06032e-05
        5016    -5.45238    -5.44793 4.06048e-05
        5017     -5.4521    -5.44793 4.06052e-05
        5018    -5.45278    -5.44793 4.06086e-05
        5019    -5.45347    -5.44793 4.06155e-05
        5020    -5.45383    -5.44793 4.06244e-05
        5021    -5.45386    -5.44794 4.06335e-05
        5022    -5.45357    -5.44794 4.06409e-05
        5023    -5.45458    -5.44794 4.06543e-05
        5024    -5.45494    -5.44794 4.06701e-05
        5025    -5.45497    -5.44794  4.0686e-05
        5026    -5.45532    -5.44794 4.07044e-05
        5027    -5.45535    -5.44794  4.0723e-05
        5028     -5.4557    -5.44794  4.0744e-05
        5029    -5.45605    -5.44795 4.07678e-05
        5030    -5.45575    -5.44795 4.07892e-05
        5031     -5.4561    -5.44795 4.08132e-05
        5032    -5.45611    -5.44795 4.08374e-05
        5033    -5.45613    -5.44795 4.08616e-05
        5034    -5.45615    -5.44795 4.08859e-05
        5035    -5.45616    -5.44796 4.09103e-05
        5036    -5.45617    -5.44796 4.09347e-05
        5037    -5.45618    -5.44796 4.09591e-05
        5038    -5.45619    -5.44796 4.09836e-05
        5039     -5.4562    -5.44796  4.1008e-05
        5040     -5.4562    -5.44796 4.10324e-05
        5041     -5.4562    -5.44797 4.10569e-05
        5042    -5.45685    -5.44797 4.10865e-05
        5043    -5.45653    -5.44797 4.11134e-05
        5044     -5.4562    -5.44797 4.11376e-05
        5045    -5.45652    -5.44797 4.11643e-05
        5046    -5.45651    -5.44797 4.11909e-05
        5047    -5.45617    -5.44798 4.12148e-05
        5048    -5.45681    -5.44798 4.12437e-05
        5049    -5.45614    -5.44798 4.12672e-05
        5050    -5.45645    -5.44798 4.12931e-05
        5051    -5.45578    -5.44798 4.13138e-05
        5052    -5.45576    -5.44798 4.13343e-05
        5053    -5.45573    -5.44799 4.13546e-05
        5054    -5.45538    -5.44799 4.13723e-05
        5055    -5.45535    -5.44799 4.13898e-05
        5056    -5.45532    -5.44799  4.1407e-05
        5057    -5.45529    -5.44799 4.14239e-05
        5058    -5.45557    -5.44799 4.14429e-05
        5059    -5.45651    -5.44799 4.14688e-05
        5060    -5.45518      -5.448 4.14849e-05
        5061    -5.45513      -5.448 4.15007e-05
        5062    -5.45509      -5.448 4.15161e-05
        5063    -5.45537      -5.448 4.15334e-05
        5064    -5.45499      -5.448 4.15482e-05
        5065    -5.45527      -5.448 4.15647e-05
        5066    -5.45392      -5.448 4.15729e-05
        5067    -5.45419    -5.44801 4.15827e-05
        5068    -5.45381    -5.44801 4.15903e-05
        5069    -5.45376    -5.44801 4.15975e-05
        5070    -5.45337    -5.44801 4.16028e-05
        5071    -5.45299    -5.44801 4.16062e-05
        5072    -5.45293    -5.44801 4.16092e-05
        5073    -5.45286    -5.44801  4.1612e-05
        5074     -5.4528    -5.44801 4.16145e-05
        5075    -5.45241    -5.44801 4.16153e-05
        5076    -5.45266    -5.44801 4.16172e-05
        5077    -5.45195    -5.44802 4.16162e-05
        5078    -5.45155    -5.44802 4.16139e-05
        5079    -5.45213    -5.44802 4.16136e-05
        5080    -5.45174    -5.44802 4.16118e-05
        5081    -5.45167    -5.44802 4.16098e-05
        5082    -5.45159    -5.44802 4.16076e-05
        5083    -5.45184    -5.44802 4.16062e-05
        5084    -5.45079    -5.44802 4.16016e-05
        5085     -5.4504    -5.44802  4.1596e-05
        5086    -5.45064    -5.44802  4.1591e-05
        5087    -5.45024    -5.44802 4.15852e-05
        5088    -5.45016    -5.44802 4.15791e-05
        5089    -5.44976    -5.44802 4.15724e-05
        5090    -5.44904    -5.44802 4.15647e-05
        5091    -5.44896    -5.44802 4.15569e-05
        5092    -5.44856    -5.44802 4.15489e-05
        5093    -5.44848    -5.44802 4.15408e-05
        5094    -5.44873    -5.44802 4.15329e-05
        5095    -5.44897    -5.44802 4.15252e-05
        5096    -5.44857    -5.44802 4.15172e-05
        5097     -5.4485    -5.44802 4.15091e-05
        5098     -5.4481    -5.44802  4.1501e-05
        5099    -5.44835    -5.44802 4.14929e-05
        5100    -5.44827    -5.44802 4.14848e-05
        5101     -5.4482    -5.44802 4.14767e-05
        5102    -5.44812    -5.44802 4.14685e-05
        5103    -5.44708    -5.44802 4.14608e-05
        5104    -5.44701    -5.44802 4.14532e-05
        5105    -5.44661    -5.44802  4.1446e-05
        5106    -5.44654    -5.44802 4.14389e-05
        5107    -5.44615    -5.44802 4.14324e-05
        5108    -5.44673    -5.44802 4.14251e-05
        5109    -5.44667    -5.44802 4.14178e-05
        5110    -5.44725    -5.44802   4.141e-05
        5111    -5.44816    -5.44802 4.14019e-05
        5112    -5.44842    -5.44802 4.13939e-05
        5113    -5.44901    -5.44802 4.13862e-05
        5114    -5.44863    -5.44802 4.13783e-05
        5115    -5.44858    -5.44802 4.13703e-05
        5116    -5.44884    -5.44802 4.13626e-05
        5117    -5.44847    -5.44802 4.13546e-05
        5118     -5.4481    -5.44802 4.13465e-05
        5119    -5.44805    -5.44802 4.13384e-05
        5120      -5.448    -5.44802 4.13303e-05
        5121    -5.44796    -5.44802 4.13223e-05
        5122    -5.44759    -5.44802 4.13143e-05
        5123     -5.4482    -5.44802 4.13062e-05
        5124    -5.44784    -5.44802 4.12982e-05
        5125    -5.44781    -5.44802 4.12902e-05
        5126    -5.44746    -5.44802 4.12823e-05
        5127    -5.44808    -5.44802 4.12742e-05
        5128    -5.44838    -5.44802 4.12662e-05
        5129    -5.44965    -5.44802 4.12594e-05
        5130    -5.44899    -5.44802 4.12518e-05
        5131    -5.44865    -5.44802 4.12439e-05
        5132    -5.44798    -5.44802 4.12359e-05
        5133    -5.44829    -5.44802 4.12279e-05
        5134     -5.4486    -5.44802   4.122e-05
        5135    -5.44859    -5.44802 4.12121e-05
        5136    -5.44826    -5.44802 4.12041e-05
        5137    -5.44826    -5.44802 4.11961e-05
        5138    -5.44793    -5.44802 4.11881e-05
        5139    -5.44825    -5.44802 4.11801e-05
        5140    -5.44728    -5.44802 4.11724e-05
        5141    -5.44631    -5.44802 4.11657e-05
        5142    -5.44664    -5.44802 4.11586e-05
        5143    -5.44665    -5.44802 4.11514e-05
        5144    -5.44666    -5.44802 4.11443e-05
        5145    -5.44699    -5.44802 4.11368e-05
        5146      -5.447    -5.44802 4.11293e-05
        5147    -5.44734    -5.44802 4.11215e-05
        5148    -5.44767    -5.44802 4.11136e-05
        5149    -5.44769    -5.44802 4.11056e-05
        5150     -5.4477    -5.44802 4.10977e-05
        5151    -5.44772    -5.44802 4.10898e-05
        5152    -5.44774    -5.44802 4.10818e-05
        5153    -5.44743    -5.44802  4.1074e-05
        5154    -5.44745    -5.44802 4.10662e-05
        5155    -5.44747    -5.44802 4.10584e-05
        5156    -5.44781    -5.44802 4.10504e-05
        5157    -5.44751    -5.44802 4.10426e-05
        5158    -5.44721    -5.44802 4.10349e-05
        5159    -5.44691    -5.44802 4.10275e-05
        5160    -5.44693    -5.44802 4.10201e-05
        5161    -5.44663    -5.44802 4.10131e-05
        5162    -5.44666    -5.44802  4.1006e-05
        5163    -5.44604    -5.44802 4.09998e-05
        5164    -5.44574    -5.44802 4.09942e-05
        5165    -5.44609    -5.44802  4.0988e-05
        5166    -5.44579    -5.44802 4.09823e-05
        5167    -5.44582    -5.44802 4.09766e-05
        5168    -5.44585    -5.44802 4.09708e-05
        5169     -5.4462    -5.44802 4.09644e-05
        5170    -5.44623    -5.44802 4.09579e-05
        5171    -5.44626    -5.44802 4.09514e-05
        5172    -5.44629    -5.44802 4.09449e-05
        5173      -5.446    -5.44802 4.09388e-05
        5174    -5.44571    -5.44802 4.09333e-05
        5175     -5.4451    -5.44801 4.09293e-05
        5176    -5.44578    -5.44801 4.09237e-05
        5177    -5.44517    -5.44801 4.09195e-05
        5178    -5.44553    -5.44801 4.09144e-05
        5179    -5.44556    -5.44801 4.09092e-05
        5180    -5.44593    -5.44801 4.09033e-05
        5181    -5.44565    -5.44801 4.08979e-05
        5182    -5.44504    -5.44801 4.08941e-05
        5183    -5.44508    -5.44801 4.08901e-05
        5184    -5.44578    -5.44801 4.08845e-05
        5185    -5.44518    -5.44801 4.08802e-05
        5186    -5.44555    -5.44801 4.08751e-05
        5187     -5.4456    -5.44801 4.08699e-05
        5188    -5.44597    -5.44801 4.08639e-05
        5189    -5.44603    -5.44801 4.08578e-05
        5190    -5.44673    -5.44801 4.08507e-05
        5191    -5.44581    -5.44801  4.0845e-05
        5192    -5.44555    -5.44801 4.08399e-05
        5193    -5.44496    -5.44801 4.08362e-05
        5194    -5.44437    -5.44801 4.08343e-05
        5195    -5.44444      -5.448 4.08322e-05
        5196     -5.4445      -5.448   4.083e-05
        5197    -5.44392      -5.448 4.08297e-05
        5198    -5.44431      -5.448  4.0828e-05
        5199     -5.4447      -5.448 4.08251e-05
        5200    -5.44477      -5.448  4.0822e-05
        5201    -5.44549      -5.448  4.0817e-05
        5202    -5.44588      -5.448 4.08112e-05
        5203    -5.44531      -5.448 4.08066e-05
        5204    -5.44473      -5.448 4.08036e-05
        5205     -5.4448      -5.448 4.08004e-05
        5206    -5.44488      -5.448  4.0797e-05
        5207    -5.44463      -5.448 4.07943e-05
        5208     -5.4447      -5.448 4.07914e-05
        5209    -5.44445      -5.448 4.07892e-05
        5210    -5.44452      -5.448 4.07868e-05
        5211     -5.4446    -5.44799 4.07842e-05
        5212    -5.44435    -5.44799 4.07824e-05
        5213    -5.44474    -5.44799 4.07793e-05
        5214    -5.44481    -5.44799 4.07761e-05
        5215    -5.44424    -5.44799 4.07746e-05
        5216    -5.44463    -5.44799 4.07719e-05
        5217     -5.4447    -5.44799 4.07689e-05
        5218    -5.44509    -5.44799 4.07649e-05
        5219    -5.44483    -5.44799 4.07616e-05
        5220    -5.44553    -5.44799 4.07565e-05
        5221    -5.44527    -5.44799 4.07521e-05
        5222    -5.44533    -5.44799 4.07474e-05
        5223    -5.44635    -5.44799 4.07409e-05
        5224    -5.44575    -5.44799 4.07353e-05
        5225    -5.44516    -5.44799 4.07311e-05
        5226    -5.44488    -5.44799 4.07277e-05
        5227    -5.44557    -5.44799 4.07225e-05
        5228    -5.44528    -5.44799  4.0718e-05
        5229    -5.44499    -5.44798 4.07142e-05
        5230    -5.44534    -5.44798 4.07096e-05
        5231    -5.44602    -5.44798 4.07035e-05
        5232    -5.44636    -5.44798 4.06969e-05
        5233    -5.44638    -5.44798 4.06903e-05
        5234     -5.4464    -5.44798 4.06837e-05
        5235    -5.44673    -5.44798 4.06766e-05
        5236    -5.44706    -5.44798 4.06692e-05
        5237    -5.44706    -5.44798 4.06618e-05
        5238    -5.44706    -5.44798 4.06544e-05
        5239    -5.44738    -5.44798 4.06468e-05
        5240    -5.44672    -5.44798 4.06398e-05
        5241    -5.44703    -5.44798 4.06325e-05
        5242    -5.44701    -5.44798 4.06251e-05
        5243    -5.44731    -5.44798 4.06176e-05
        5244    -5.44728    -5.44798 4.06101e-05
        5245     -5.4479    -5.44798 4.06023e-05
        5246    -5.44754    -5.44798 4.05947e-05
        5247    -5.44848    -5.44798  4.0587e-05
        5248    -5.44811    -5.44798 4.05793e-05
        5249    -5.44807    -5.44798 4.05716e-05
        5250    -5.44802    -5.44798 4.05639e-05
        5251    -5.44797    -5.44798 4.05561e-05
        5252    -5.44792    -5.44798 4.05484e-05
        5253    -5.44852    -5.44798 4.05408e-05
        5254    -5.44847    -5.44798 4.05332e-05
        5255    -5.44809    -5.44798 4.05255e-05
        5256    -5.44738    -5.44798  4.0518e-05
        5257    -5.44798    -5.44798 4.05102e-05
        5258    -5.44857    -5.44798 4.05027e-05
        5259    -5.44786    -5.44798  4.0495e-05
        5260    -5.44749    -5.44798 4.04874e-05
        5261    -5.44711    -5.44798 4.04801e-05
        5262    -5.44705    -5.44798 4.04727e-05
        5263    -5.44733    -5.44798 4.04652e-05
        5264    -5.44728    -5.44798 4.04578e-05
        5265    -5.44626    -5.44798 4.04514e-05
        5266    -5.44654    -5.44798 4.04447e-05
        5267    -5.44618    -5.44798 4.04384e-05
        5268    -5.44614    -5.44798 4.04322e-05
        5269    -5.44644    -5.44798 4.04256e-05
        5270    -5.44706    -5.44798 4.04183e-05
        5271    -5.44671    -5.44798 4.04114e-05
        5272    -5.44669    -5.44798 4.04045e-05
        5273    -5.44667    -5.44798 4.03976e-05
        5274    -5.44569    -5.44798 4.03922e-05
        5275    -5.44569    -5.44798 4.03869e-05
        5276    -5.44472    -5.44798  4.0384e-05
        5277    -5.44472    -5.44798 4.03811e-05
        5278     -5.4444    -5.44798 4.03791e-05
        5279    -5.44441    -5.44797 4.03771e-05
        5280    -5.44411    -5.44797 4.03761e-05
        5281    -5.44477    -5.44797  4.0373e-05
        5282    -5.44512    -5.44797 4.03689e-05
        5283    -5.44515    -5.44797 4.03648e-05
        5284    -5.44517    -5.44797 4.03607e-05
        5285    -5.44585    -5.44797  4.0355e-05
        5286    -5.44556    -5.44797   4.035e-05
        5287    -5.44624    -5.44797 4.03437e-05
        5288    -5.44628    -5.44797 4.03373e-05
        5289    -5.44534    -5.44797 4.03327e-05
        5290    -5.44538    -5.44797 4.03281e-05
        5291    -5.44573    -5.44797 4.03227e-05
        5292    -5.44544    -5.44797 4.03179e-05
        5293    -5.44515    -5.44797 4.03138e-05
        5294    -5.44518    -5.44797 4.03096e-05
        5295    -5.44488    -5.44797 4.03062e-05
        5296    -5.44459    -5.44797 4.03036e-05
        5297    -5.44526    -5.44797 4.02992e-05
        5298     -5.4469    -5.44797 4.02921e-05
        5299    -5.44725    -5.44797 4.02848e-05
        5300    -5.44694    -5.44797 4.02776e-05
        5301    -5.44598    -5.44796 4.02718e-05
        5302    -5.44631    -5.44796 4.02654e-05
        5303    -5.44632    -5.44796  4.0259e-05
        5304    -5.44535    -5.44796 4.02544e-05
        5305    -5.44567    -5.44796 4.02492e-05
        5306    -5.44567    -5.44796 4.02439e-05
        5307    -5.44566    -5.44796 4.02386e-05
        5308    -5.44565    -5.44796 4.02334e-05
        5309    -5.44564    -5.44796 4.02282e-05
        5310    -5.44563    -5.44796  4.0223e-05
        5311    -5.44627    -5.44796 4.02167e-05
        5312    -5.44593    -5.44796  4.0211e-05
        5313    -5.44591    -5.44796 4.02053e-05
        5314    -5.44525    -5.44796 4.02009e-05
        5315    -5.44523    -5.44796 4.01966e-05
        5316    -5.44489    -5.44796 4.01932e-05
        5317    -5.44423    -5.44796 4.01917e-05
        5318    -5.44422    -5.44796 4.01903e-05
        5319    -5.44421    -5.44796  4.0189e-05
        5320     -5.4442    -5.44796 4.01876e-05
        5321    -5.44484    -5.44795 4.01843e-05
        5322    -5.44515    -5.44795 4.01802e-05
        5323    -5.44547    -5.44795 4.01754e-05
        5324    -5.44579    -5.44795 4.01699e-05
        5325    -5.44579    -5.44795 4.01644e-05
        5326    -5.44644    -5.44795 4.01579e-05
        5327    -5.44709    -5.44795 4.01507e-05
        5328     -5.4471    -5.44795 4.01434e-05
        5329    -5.44743    -5.44795  4.0136e-05
        5330    -5.44745    -5.44795 4.01286e-05
        5331    -5.44811    -5.44795 4.01211e-05
        5332    -5.44878    -5.44795 4.01139e-05
        5333     -5.4488    -5.44795 4.01066e-05
        5334    -5.44946    -5.44795 4.01001e-05
        5335    -5.45014    -5.44795 4.00947e-05
        5336    -5.45048    -5.44795   4.009e-05
        5337    -5.45051    -5.44795 4.00853e-05
        5338    -5.44989    -5.44795 4.00795e-05
        5339    -5.44992    -5.44796 4.00737e-05
        5340    -5.45093    -5.44796   4.007e-05
        5341    -5.45128    -5.44796 4.00674e-05
        5342    -5.45099    -5.44796 4.00639e-05
        5343    -5.45038    -5.44796  4.0059e-05
        5344    -5.45009    -5.44796 4.00535e-05
        5345    -5.45045    -5.44796 4.00487e-05
        5346    -5.45048    -5.44796 4.00439e-05
        5347    -5.45084    -5.44796 4.00401e-05
        5348    -5.45184    -5.44796 4.00392e-05
        5349     -5.4522    -5.44796 4.00395e-05
        5350    -5.45256    -5.44796 4.00413e-05
        5351    -5.45291    -5.44796 4.00445e-05
        5352    -5.45262    -5.44796 4.00464e-05
        5353    -5.45329    -5.44796 4.00513e-05
        5354    -5.45365    -5.44797 4.00579e-05
        5355    -5.45367    -5.44797 4.00646e-05
        5356     -5.4537    -5.44797 4.00714e-05
        5357    -5.45404    -5.44797 4.00799e-05
        5358    -5.45406    -5.44797 4.00886e-05
        5359     -5.4544    -5.44797 4.00991e-05
        5360    -5.45409    -5.44797 4.01079e-05
        5361    -5.45378    -5.44797  4.0115e-05
        5362    -5.45315    -5.44797 4.01192e-05
        5363    -5.45187    -5.44797 4.01183e-05
        5364    -5.45252    -5.44798 4.01197e-05
        5365    -5.45188    -5.44798 4.01189e-05
        5366    -5.45188    -5.44798  4.0118e-05
        5367    -5.45221    -5.44798 4.01182e-05
        5368    -5.45285    -5.44798 4.01211e-05
        5369    -5.45285    -5.44798 4.01238e-05
        5370    -5.45349    -5.44798 4.01295e-05
        5371     -5.4538    -5.44798 4.01367e-05
        5372    -5.45315    -5.44798 4.01407e-05
        5373    -5.45248    -5.44798  4.0142e-05
        5374    -5.45247    -5.44798 4.01432e-05
        5375    -5.45212    -5.44799 4.01431e-05
        5376     -5.4521    -5.44799 4.01429e-05
        5377     -5.4524    -5.44799 4.01439e-05
        5378    -5.45173    -5.44799 4.01424e-05
        5379    -5.45235    -5.44799 4.01431e-05
        5380    -5.45167    -5.44799 4.01415e-05
        5381    -5.45196    -5.44799 4.01408e-05
        5382    -5.45225    -5.44799 4.01412e-05
        5383    -5.45253    -5.44799 4.01426e-05
        5384    -5.45217    -5.44799 4.01426e-05
        5385    -5.45148    -5.44799 4.01404e-05
        5386    -5.45176    -5.44799  4.0139e-05
        5387    -5.45204    -5.44799 4.01386e-05
        5388    -5.45134    -5.44799  4.0136e-05
        5389    -5.45129      -5.448 4.01332e-05
        5390    -5.45157      -5.448 4.01312e-05
        5391    -5.45151      -5.448 4.01291e-05
        5392    -5.45146      -5.448 4.01268e-05
        5393    -5.45108      -5.448 4.01234e-05
        5394    -5.45168      -5.448 4.01218e-05
        5395    -5.45194      -5.448  4.0121e-05
        5396    -5.45188      -5.448   4.012e-05
        5397     -5.4515      -5.448 4.01178e-05
        5398    -5.45177      -5.448 4.01165e-05
        5399    -5.45138      -5.448 4.01139e-05
        5400      -5.451      -5.448 4.01103e-05
        5401    -5.45126      -5.448 4.01074e-05
        5402    -5.45055      -5.448 4.01028e-05
        5403    -5.45017      -5.448 4.00974e-05
        5404     -5.4501      -5.448 4.00918e-05
        5405    -5.45004      -5.448 4.00862e-05
        5406    -5.44998    -5.44801 4.00804e-05
        5407    -5.45024    -5.44801 4.00752e-05
        5408    -5.44954    -5.44801 4.00688e-05
        5409    -5.44915    -5.44801 4.00619e-05
        5410    -5.44877    -5.44801 4.00548e-05
        5411    -5.44839    -5.44801 4.00474e-05
        5412    -5.44801    -5.44801   4.004e-05
        5413    -5.44795    -5.44801 4.00326e-05
        5414     -5.4479    -5.44801 4.00252e-05
        5415    -5.44784    -5.44801 4.00179e-05
        5416    -5.44747    -5.44801 4.00106e-05
        5417    -5.44774    -5.44801 4.00032e-05
        5418    -5.44769    -5.44801 3.99959e-05
        5419    -5.44732    -5.44801 3.99887e-05
        5420    -5.44662    -5.44801 3.99821e-05
        5421    -5.44561    -5.44801 3.99772e-05
        5422    -5.44557      -5.448 3.99724e-05
        5423     -5.4452      -5.448 3.99683e-05
        5424    -5.44484      -5.448 3.99652e-05
        5425    -5.44481      -5.448 3.99622e-05
        5426     -5.4451      -5.448 3.99584e-05
        5427    -5.44507      -5.448 3.99547e-05
        5428    -5.44439      -5.448 3.99529e-05
        5429    -5.44469      -5.448 3.99502e-05
        5430    -5.44402      -5.448 3.99496e-05
        5431    -5.44335      -5.448 3.99514e-05
        5432    -5.44301      -5.448 3.99546e-05
        5433    -5.44365      -5.448 3.99552e-05
        5434    -5.44299      -5.448 3.99585e-05
        5435    -5.44362      -5.448 3.99593e-05
        5436    -5.44394      -5.448 3.99589e-05
        5437    -5.44296    -5.44799 3.99623e-05
        5438    -5.44329    -5.44799 3.99643e-05
        5439    -5.44296    -5.44799 3.99676e-05
        5440    -5.44297    -5.44799  3.9971e-05
        5441    -5.44329    -5.44799 3.99729e-05
        5442    -5.44363    -5.44799 3.99736e-05
        5443    -5.44331    -5.44799 3.99755e-05
        5444      -5.443    -5.44799 3.99787e-05
        5445     -5.4427    -5.44799 3.99831e-05
        5446    -5.44304    -5.44799 3.99861e-05
        5447    -5.44273    -5.44799 3.99904e-05
        5448    -5.44307    -5.44798 3.99933e-05
        5449    -5.44342    -5.44798 3.99947e-05
        5450    -5.44344    -5.44798  3.9996e-05
        5451    -5.44379    -5.44798 3.99961e-05
        5452    -5.44447    -5.44798 3.99939e-05
        5453     -5.4445    -5.44798 3.99917e-05
        5454    -5.44452    -5.44798 3.99894e-05
        5455    -5.44553    -5.44798 3.99846e-05
        5456    -5.44555    -5.44798 3.99797e-05
        5457    -5.44558    -5.44798 3.99748e-05
        5458    -5.44594    -5.44798 3.99692e-05
        5459    -5.44597    -5.44798 3.99636e-05
        5460      -5.446    -5.44798 3.99579e-05
        5461    -5.44635    -5.44798 3.99517e-05
        5462     -5.4467    -5.44798 3.99451e-05
        5463    -5.44705    -5.44798 3.99381e-05
        5464    -5.44708    -5.44798 3.99312e-05
        5465    -5.44808    -5.44798 3.99239e-05
        5466    -5.44843    -5.44798 3.99166e-05
        5467    -5.44942    -5.44798 3.99102e-05
        5468    -5.44912    -5.44798 3.99035e-05
        5469    -5.44914    -5.44798 3.98967e-05
        5470    -5.44916    -5.44798   3.989e-05
        5471    -5.44886    -5.44798 3.98831e-05
        5472    -5.44887    -5.44798 3.98761e-05
        5473    -5.44856    -5.44798  3.9869e-05
        5474    -5.44922    -5.44798 3.98623e-05
        5475    -5.45052    -5.44798 3.98578e-05
        5476    -5.45021    -5.44798 3.98526e-05
        5477    -5.45021    -5.44798 3.98474e-05
        5478    -5.45053    -5.44798 3.98428e-05
        5479    -5.45053    -5.44798 3.98383e-05
        5480    -5.44988    -5.44798 3.98325e-05
        5481    -5.44955    -5.44798 3.98262e-05
        5482    -5.44954    -5.44798   3.982e-05
        5483     -5.4492    -5.44798 3.98133e-05
        5484     -5.4495    -5.44798 3.98071e-05
        5485    -5.45013    -5.44798 3.98017e-05
        5486    -5.45011    -5.44798 3.97964e-05
        5487    -5.45041    -5.44798 3.97916e-05
        5488    -5.45038    -5.44798 3.97867e-05
        5489    -5.45003    -5.44798 3.97812e-05
        5490    -5.44999    -5.44798 3.97757e-05
        5491    -5.45092    -5.44798  3.9772e-05
        5492    -5.45121    -5.44799 3.97691e-05
        5493    -5.45117    -5.44799 3.97661e-05
        5494    -5.45112    -5.44799 3.97629e-05
        5495    -5.45107    -5.44799 3.97597e-05
        5496    -5.45102    -5.44799 3.97562e-05
        5497    -5.45129    -5.44799 3.97535e-05
        5498    -5.45123    -5.44799 3.97507e-05
        5499     -5.4515    -5.44799 3.97486e-05
        5500    -5.45176    -5.44799 3.97473e-05
        5501    -5.45202    -5.44799 3.97468e-05
        5502    -5.45163    -5.44799 3.97451e-05
        5503    -5.45125    -5.44799 3.97423e-05
        5504    -5.45085    -5.44799 3.97384e-05
        5505    -5.45079    -5.44799 3.97345e-05
        5506    -5.45072    -5.44799 3.97303e-05
        5507    -5.45065    -5.44799  3.9726e-05
        5508     -5.4509    -5.44799 3.97223e-05
        5509    -5.45083      -5.448 3.97184e-05
        5510    -5.45075      -5.448 3.97144e-05
        5511    -5.45003      -5.448 3.97089e-05
        5512    -5.44964      -5.448 3.97028e-05
        5513    -5.44957      -5.448 3.96966e-05
        5514    -5.45015      -5.448 3.96913e-05
        5515    -5.45008      -5.448 3.96859e-05
        5516    -5.45033      -5.448  3.9681e-05
        5517    -5.45124      -5.448 3.96781e-05
        5518    -5.45149      -5.448  3.9676e-05
        5519    -5.45111      -5.448 3.96728e-05
        5520     -5.4504      -5.448  3.9668e-05
        5521    -5.45001      -5.448 3.96625e-05
        5522    -5.44866      -5.448 3.96555e-05
        5523     -5.4486      -5.448 3.96484e-05
        5524    -5.44887      -5.448 3.96416e-05
        5525     -5.4485      -5.448 3.96345e-05
        5526    -5.44845      -5.448 3.96274e-05
        5527     -5.4484      -5.448 3.96203e-05
        5528    -5.44836      -5.448 3.96132e-05
        5529    -5.44832      -5.448 3.96061e-05
        5530    -5.44893      -5.448 3.95993e-05
        5531    -5.44825      -5.448 3.95921e-05
        5532    -5.44758      -5.448 3.95851e-05
        5533    -5.44723      -5.448 3.95782e-05
        5534    -5.44786      -5.448  3.9571e-05
        5535    -5.44849      -5.448  3.9564e-05
        5536    -5.44815      -5.448 3.95568e-05
        5537     -5.4475      -5.448 3.95498e-05
        5538    -5.44781      -5.448 3.95427e-05
        5539    -5.44814      -5.448 3.95355e-05
        5540    -5.44814      -5.448 3.95284e-05
        5541    -5.44782      -5.448 3.95213e-05
        5542    -5.44816      -5.448 3.95142e-05
        5543    -5.44785      -5.448  3.9507e-05
        5544    -5.44787      -5.448 3.94999e-05
        5545    -5.44821      -5.448 3.94928e-05
        5546    -5.44824      -5.448 3.94857e-05
        5547    -5.44859      -5.448 3.94787e-05
        5548    -5.44927      -5.448 3.94723e-05
        5549    -5.44964      -5.448 3.94663e-05
        5550    -5.44935      -5.448 3.94599e-05
        5551    -5.44842      -5.448 3.94529e-05
        5552    -5.44879      -5.448  3.9446e-05
        5553    -5.44852      -5.448  3.9439e-05
        5554    -5.44824      -5.448  3.9432e-05
        5555     -5.4483      -5.448 3.94249e-05
        5556      -5.449      -5.448 3.94182e-05
        5557    -5.44841      -5.448 3.94112e-05
        5558    -5.44815      -5.448 3.94041e-05
        5559    -5.44821      -5.448  3.9397e-05
        5560    -5.44795      -5.448 3.93899e-05
        5561    -5.44736      -5.448  3.9383e-05
        5562    -5.44743      -5.448 3.93761e-05
        5563    -5.44749      -5.448 3.93691e-05
        5564    -5.44723      -5.448 3.93623e-05
        5565     -5.4473      -5.448 3.93554e-05
        5566    -5.44736      -5.448 3.93485e-05
        5567     -5.4471      -5.448 3.93418e-05
        5568    -5.44717      -5.448  3.9335e-05
        5569    -5.44691      -5.448 3.93284e-05
        5570    -5.44697      -5.448 3.93218e-05
        5571    -5.44704      -5.448 3.93151e-05
        5572     -5.4471      -5.448 3.93084e-05
        5573    -5.44717      -5.448 3.93016e-05
        5574    -5.44755      -5.448 3.92946e-05
        5575    -5.44858      -5.448 3.92877e-05
        5576    -5.44929      -5.448 3.92814e-05
        5577    -5.44935      -5.448 3.92751e-05
        5578    -5.44876      -5.448 3.92683e-05
        5579    -5.44881      -5.448 3.92615e-05
        5580    -5.44951      -5.448 3.92554e-05
        5581    -5.44989      -5.448 3.92498e-05
        5582    -5.44994      -5.448 3.92443e-05
        5583    -5.44999      -5.448 3.92389e-05
        5584    -5.45069      -5.448 3.92348e-05
        5585    -5.45073      -5.448 3.92308e-05
        5586     -5.4511      -5.448 3.92277e-05
        5587    -5.45114    -5.44801 3.92247e-05
        5588    -5.45151    -5.44801 3.92227e-05
        5589    -5.45123    -5.44801   3.922e-05
        5590    -5.45094    -5.44801 3.92164e-05
        5591     -5.4513    -5.44801 3.92139e-05
        5592    -5.45134    -5.44801 3.92114e-05
