#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         485    0.881722    0.817462  0.00175587
         486    0.880484    0.817592  0.00175704
         487    0.879207    0.817718  0.00175798
         488    0.877893    0.817842  0.00175869
         489    0.876542    0.817962  0.00175919
         490    0.875155    0.818078  0.00175947
         491    0.873734    0.818192  0.00175953
         492    0.872279    0.818302  0.00175939
         493    0.870792    0.818408  0.00175904
         494    0.869273    0.818511  0.00175849
         495    0.867724     0.81861  0.00175774
         496    0.866145    0.818706  0.00175681
         497    0.864538    0.818798  0.00175569
         498    0.862903    0.818887   0.0017544
         499    0.861241    0.818972  0.00175294
         500    0.859554    0.819053  0.00175131
         501    0.857843     0.81913  0.00174952
         502    0.856108    0.819204  0.00174759
         503     0.85435    0.819274  0.00174551
         504     0.85257     0.81934   0.0017433
         505     0.85077    0.819402  0.00174095
         506    0.848951    0.819461  0.00173849
         507    0.847112    0.819515  0.00173592
         508    0.845257    0.819566  0.00173324
         509    0.843384    0.819613  0.00173047
         510    0.841494    0.819656  0.00172761
         511    0.839589    0.819695  0.00172467
         512    0.837668     0.81973  0.00172165
         513    0.835734    0.819761  0.00171858
         514    0.833785    0.819788  0.00171545
         515    0.831824    0.819812  0.00171228
         516     0.82985    0.819831  0.00170907
         517    0.827864    0.819847  0.00170584
         518    0.825867    0.819858  0.00170259
         519     0.82386    0.819866  0.00169932
         520    0.821844     0.81987  0.00169606
         521     0.81982     0.81987   0.0016928
         522    0.817787    0.819866  0.00168957
         523    0.815748    0.819858  0.00168635
         524    0.813701    0.819846  0.00168318
         525    0.811649     0.81983  0.00168004
         526    0.809591    0.819811  0.00167696
         527    0.807529    0.819788  0.00167394
         528    0.805463    0.819761  0.00167099
         529    0.803395     0.81973  0.00166812
         530    0.801325    0.819695  0.00166533
         531    0.799255    0.819656  0.00166264
         532    0.797185    0.819614  0.00166005
         533    0.795117    0.819568  0.00165757
         534    0.793051    0.819518  0.00165521
         535     0.79099    0.819465  0.00165298
         536    0.788935    0.819408  0.00165087
         537    0.786886    0.819348  0.00164891
         538    0.784845    0.819284  0.00164709
         539    0.782813    0.819216  0.00164543
         540    0.780793    0.819145  0.00164392
         541    0.778786     0.81907  0.00164257
         542    0.776794    0.818992  0.00164139
         543    0.774817    0.818911  0.00164038
         544    0.772859    0.818826  0.00163955
         545    0.770922    0.818738   0.0016389
         546    0.769006    0.818647  0.00163842
         547    0.767113    0.818553  0.00163813
         548    0.765247    0.818456  0.00163803
         549    0.763408    0.818355  0.00163811
         550    0.761599    0.818252  0.00163838
         551    0.759822    0.818146  0.00163884
         552    0.758078    0.818037  0.00163948
         553    0.756371    0.817926   0.0016403
         554      0.7547    0.817812   0.0016413
         555    0.753069    0.817695  0.00164249
         556    0.751478    0.817576  0.00164385
         557    0.749931    0.817454  0.00164537
         558    0.748427    0.817331  0.00164707
         559     0.74697    0.817205  0.00164893
         560     0.74556    0.817077  0.00165094
         561      0.7442    0.816947   0.0016531
         562    0.742888    0.816815   0.0016554
         563    0.741628    0.816682  0.00165784
         564     0.74042    0.816547   0.0016604
         565    0.739264     0.81641  0.00166309
         566    0.738162    0.816271  0.00166589
         567    0.737114    0.816132  0.00166879
         568    0.736121    0.815991  0.00167178
         569    0.735183    0.815849  0.00167487
         570      0.7343    0.815706  0.00167803
         571    0.733472    0.815562  0.00168126
         572      0.7327    0.815417  0.00168455
         573    0.731982    0.815271  0.00168789
         574    0.731318    0.815125  0.00169127
         575    0.730709    0.814978  0.00169469
         576    0.730152    0.814831  0.00169814
         577    0.729648    0.814683   0.0017016
         578    0.729196    0.814536  0.00170507
         579    0.728794    0.814387  0.00170855
         580    0.728442    0.814239  0.00171201
