#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4466    -6.64842     -6.6564  0.00089785
        4467    -6.64961     -6.6564 0.000897651
        4468    -6.65045     -6.6564 0.000897451
        4469    -6.65258     -6.6564  0.00089725
        4470    -6.65403     -6.6564  0.00089705
        4471    -6.65547     -6.6564 0.000896849
        4472    -6.65689     -6.6564 0.000896649
        4473    -6.65765     -6.6564 0.000896448
        4474    -6.65838     -6.6564 0.000896248
        4475    -6.66007     -6.6564 0.000896048
        4476    -6.66078     -6.6564 0.000895848
        4477    -6.66115     -6.6564 0.000895649
        4478    -6.66247     -6.6564  0.00089545
        4479     -6.6641     -6.6564 0.000895252
        4480    -6.66475     -6.6564 0.000895054
        4481    -6.66572    -6.65641 0.000894857
        4482    -6.66602    -6.65641 0.000894659
        4483    -6.66697    -6.65641 0.000894463
        4484    -6.66726    -6.65641 0.000894267
        4485    -6.66754    -6.65642 0.000894071
        4486    -6.66847    -6.65642 0.000893876
        4487    -6.66972    -6.65642 0.000893681
        4488    -6.67096    -6.65643 0.000893488
        4489    -6.67091    -6.65643 0.000893295
        4490    -6.67183    -6.65643 0.000893102
        4491    -6.67242    -6.65644 0.000892911
        4492    -6.67301    -6.65644  0.00089272
        4493    -6.67361    -6.65644 0.000892529
        4494    -6.67518    -6.65645  0.00089234
        4495    -6.67611    -6.65645 0.000892152
        4496     -6.6764    -6.65646 0.000891965
        4497    -6.67701    -6.65646 0.000891778
        4498    -6.67795    -6.65647 0.000891593
        4499    -6.67858    -6.65647 0.000891408
        4500    -6.67986    -6.65648 0.000891225
        4501    -6.68115    -6.65648 0.000891044
        4502    -6.68212    -6.65649 0.000890864
        4503     -6.6831    -6.65649 0.000890686
        4504     -6.6828     -6.6565 0.000890508
        4505    -6.68412     -6.6565 0.000890331
        4506    -6.68513    -6.65651 0.000890156
        4507     -6.6868    -6.65652 0.000889984
        4508    -6.68783    -6.65652 0.000889814
        4509    -6.68887    -6.65653 0.000889645
        4510     -6.6896    -6.65654 0.000889478
        4511    -6.69099    -6.65655 0.000889314
        4512    -6.69206    -6.65655 0.000889152
        4513    -6.69283    -6.65656 0.000888991
        4514    -6.69425    -6.65657 0.000888833
        4515    -6.69632    -6.65658  0.00088868
        4516    -6.69744    -6.65659 0.000888529
        4517    -6.69824     -6.6566  0.00088838
        4518    -6.70003    -6.65661 0.000888236
        4519     -6.7015    -6.65662 0.000888095
        4520    -6.70169    -6.65663 0.000887954
        4521    -6.70253    -6.65664 0.000887816
        4522    -6.70403    -6.65665 0.000887681
        4523    -6.70585    -6.65666 0.000887552
        4524    -6.70736    -6.65667 0.000887426
        4525    -6.70855    -6.65668 0.000887304
        4526    -6.70975    -6.65669 0.000887186
        4527    -6.70997    -6.65671 0.000887068
        4528    -6.71117    -6.65672 0.000886953
        4529    -6.71334    -6.65673 0.000886846
        4530    -6.71486    -6.65674 0.000886743
        4531    -6.71605    -6.65676 0.000886644
        4532    -6.71756    -6.65677 0.000886549
        4533    -6.71842    -6.65678 0.000886458
        4534    -6.72023     -6.6568 0.000886373
        4535    -6.72139    -6.65681 0.000886292
        4536    -6.72221    -6.65683 0.000886214
        4537    -6.72334    -6.65684  0.00088614
        4538     -6.7251    -6.65685 0.000886072
        4539    -6.72587    -6.65687 0.000886007
        4540    -6.72726    -6.65689 0.000885948
        4541    -6.72798     -6.6569 0.000885891
        4542    -6.72933    -6.65692  0.00088584
        4543    -6.73098    -6.65693 0.000885795
        4544    -6.73162    -6.65695 0.000885752
        4545    -6.73223    -6.65697 0.000885712
        4546     -6.7328    -6.65698 0.000885674
        4547    -6.73431      -6.657 0.000885643
        4548    -6.73514    -6.65702 0.000885615
        4549    -6.73559    -6.65703 0.000885589
        4550    -6.73601    -6.65705 0.000885564
        4551    -6.73637    -6.65707 0.000885541
        4552    -6.73669    -6.65709 0.000885519
        4553    -6.73762     -6.6571 0.000885501
        4554    -6.73784    -6.65712 0.000885484
        4555    -6.73801    -6.65714 0.000885468
        4556    -6.73845    -6.65716 0.000885453
        4557    -6.73851    -6.65718 0.000885439
        4558    -6.73917    -6.65719 0.000885427
        4559    -6.73944    -6.65721 0.000885417
        4560    -6.73966    -6.65723 0.000885407
        4561    -6.73981    -6.65725 0.000885398
        4562    -6.73959    -6.65727 0.000885388
        4563    -6.73962    -6.65728 0.000885378
        4564     -6.7396     -6.6573 0.000885368
        4565    -6.73854    -6.65732 0.000885353
        4566    -6.73807    -6.65734 0.000885335
        4567    -6.73754    -6.65736 0.000885316
        4568    -6.73694    -6.65737 0.000885293
        4569    -6.73693    -6.65739 0.000885271
        4570    -6.73654    -6.65741 0.000885247
        4571    -6.73576    -6.65742 0.000885219
        4572    -6.73557    -6.65744  0.00088519
        4573    -6.73403    -6.65746 0.000885155
        4574    -6.73373    -6.65748 0.000885119
        4575    -6.73304    -6.65749 0.000885079
        4576    -6.73262    -6.65751 0.000885038
        4577    -6.73182    -6.65752 0.000884994
        4578    -6.73161    -6.65754 0.000884948
        4579    -6.73006    -6.65756 0.000884897
        4580    -6.72942    -6.65757 0.000884843
        4581    -6.72874    -6.65759 0.000884786
        4582      -6.728     -6.6576 0.000884726
        4583    -6.72722    -6.65762 0.000884664
        4584    -6.72606    -6.65763 0.000884597
        4585    -6.72518    -6.65765 0.000884526
        4586    -6.72362    -6.65766  0.00088445
        4587    -6.72233    -6.65768  0.00088437
        4588    -6.72101    -6.65769 0.000884285
        4589      -6.719     -6.6577 0.000884193
        4590     -6.7176    -6.65772 0.000884097
        4591    -6.71617    -6.65773 0.000883996
        4592    -6.71439    -6.65774 0.000883889
        4593    -6.71257    -6.65775 0.000883778
        4594    -6.71203    -6.65777 0.000883664
        4595    -6.71049    -6.65778 0.000883546
        4596    -6.70861    -6.65779 0.000883423
        4597    -6.70703     -6.6578 0.000883296
        4598    -6.70543    -6.65781 0.000883165
        4599     -6.7048    -6.65782 0.000883032
        4600     -6.7035    -6.65783 0.000882896
        4601    -6.70187    -6.65784 0.000882756
        4602     -6.6999    -6.65785 0.000882611
        4603    -6.69793    -6.65786 0.000882462
        4604    -6.69595    -6.65786  0.00088231
        4605    -6.69365    -6.65787 0.000882152
        4606      -6.692    -6.65788 0.000881992
        4607    -6.69068    -6.65789 0.000881829
        4608    -6.68839    -6.65789 0.000881663
        4609    -6.68611     -6.6579 0.000881492
        4610    -6.68449    -6.65791  0.00088132
        4611     -6.6832    -6.65791 0.000881146
        4612    -6.68128    -6.65792  0.00088097
        4613    -6.68002    -6.65792 0.000880792
        4614    -6.67813    -6.65793 0.000880612
        4615    -6.67627    -6.65793  0.00088043
        4616    -6.67507    -6.65793 0.000880247
        4617    -6.67358    -6.65794 0.000880063
        4618    -6.67275    -6.65794 0.000879878
        4619    -6.67066    -6.65794 0.000879692
        4620    -6.66924    -6.65794 0.000879505
        4621    -6.66753    -6.65795 0.000879317
        4622    -6.66683    -6.65795 0.000879129
        4623    -6.66518    -6.65795  0.00087894
        4624    -6.66325    -6.65795 0.000878751
        4625    -6.66265    -6.65795 0.000878561
        4626    -6.66111    -6.65795 0.000878372
        4627    -6.66059    -6.65795 0.000878182
        4628    -6.65978    -6.65795 0.000877992
        4629    -6.65804    -6.65795 0.000877803
        4630    -6.65732    -6.65795 0.000877613
        4631    -6.65631    -6.65795 0.000877424
        4632    -6.65534    -6.65795 0.000877234
        4633    -6.65474    -6.65795 0.000877045
        4634     -6.6545    -6.65795 0.000876856
        4635    -6.65366    -6.65795 0.000876668
        4636    -6.65318    -6.65795 0.000876479
        4637    -6.65209    -6.65795 0.000876291
        4638    -6.65105    -6.65795 0.000876103
        4639    -6.65036    -6.65795 0.000875916
        4640    -6.64972    -6.65794 0.000875729
        4641    -6.64945    -6.65794 0.000875542
        4642    -6.64888    -6.65794 0.000875356
        4643    -6.64836    -6.65794  0.00087517
        4644    -6.64723    -6.65794 0.000874984
        4645    -6.64678    -6.65793 0.000874799
        4646    -6.64605    -6.65793 0.000874615
        4647    -6.64601    -6.65793  0.00087443
        4648    -6.64632    -6.65793 0.000874246
        4649    -6.64602    -6.65792 0.000874061
        4650    -6.64575    -6.65792 0.000873877
        4651    -6.64518    -6.65792 0.000873694
        4652    -6.64594    -6.65791  0.00087351
        4653    -6.64609    -6.65791 0.000873326
        4654    -6.64593    -6.65791 0.000873142
        4655    -6.64677    -6.65791 0.000872958
        4656    -6.64667     -6.6579 0.000872773
        4657    -6.64626     -6.6579  0.00087259
        4658     -6.6462     -6.6579 0.000872406
        4659    -6.64616     -6.6579 0.000872222
        4660    -6.64614    -6.65789 0.000872039
        4661    -6.64614    -6.65789 0.000871855
        4662    -6.64583    -6.65789 0.000871672
        4663    -6.64618    -6.65789 0.000871489
        4664    -6.64622    -6.65788 0.000871306
        4665     -6.6466    -6.65788 0.000871122
        4666    -6.64699    -6.65788 0.000870939
        4667    -6.64706    -6.65788 0.000870755
        4668    -6.64714    -6.65788 0.000870572
        4669    -6.64658    -6.65787 0.000870388
        4670    -6.64765    -6.65787 0.000870205
        4671    -6.64775    -6.65787 0.000870021
        4672    -6.64753    -6.65787 0.000869838
        4673    -6.64797    -6.65786 0.000869654
        4674     -6.6484    -6.65786 0.000869471
        4675    -6.64818    -6.65786 0.000869287
        4676    -6.64797    -6.65786 0.000869104
        4677    -6.64808    -6.65786  0.00086892
        4678    -6.64818    -6.65785 0.000868737
        4679    -6.64796    -6.65785 0.000868554
        4680    -6.64805    -6.65785 0.000868371
        4681    -6.64814    -6.65785 0.000868188
        4682    -6.64887    -6.65785 0.000868005
        4683    -6.64894    -6.65784 0.000867821
        4684    -6.64933    -6.65784 0.000867638
        4685    -6.65068    -6.65784 0.000867454
        4686    -6.65105    -6.65784  0.00086727
        4687    -6.65142    -6.65784 0.000867086
        4688    -6.65177    -6.65784 0.000866902
        4689    -6.65146    -6.65783 0.000866718
        4690    -6.65114    -6.65783 0.000866535
        4691    -6.65113    -6.65783 0.000866351
        4692    -6.65175    -6.65783 0.000866168
        4693    -6.65171    -6.65783 0.000865984
        4694    -6.65166    -6.65783   0.0008658
        4695    -6.65159    -6.65783 0.000865617
        4696    -6.65215    -6.65783 0.000865434
        4697    -6.65237    -6.65782  0.00086525
        4698    -6.65225    -6.65782 0.000865067
        4699    -6.65211    -6.65782 0.000864884
        4700    -6.65162    -6.65782 0.000864701
        4701     -6.6508    -6.65782 0.000864518
        4702    -6.65059    -6.65782 0.000864335
        4703    -6.64973    -6.65782 0.000864153
        4704    -6.64948    -6.65781 0.000863971
        4705    -6.64922    -6.65781  0.00086379
        4706    -6.64893    -6.65781 0.000863608
        4707    -6.64861    -6.65781 0.000863427
        4708    -6.64795    -6.65781 0.000863246
        4709    -6.64726     -6.6578 0.000863066
        4710    -6.64654     -6.6578 0.000862886
        4711    -6.64644     -6.6578 0.000862706
        4712      -6.646     -6.6578 0.000862527
        4713    -6.64488    -6.65779 0.000862348
        4714    -6.64471    -6.65779 0.000862169
        4715    -6.64353    -6.65779 0.000861992
        4716     -6.6433    -6.65779 0.000861815
        4717    -6.64402    -6.65778 0.000861637
        4718    -6.64243    -6.65778  0.00086146
        4719    -6.64147    -6.65778 0.000861285
        4720    -6.64145    -6.65777 0.000861109
        4721    -6.64108    -6.65777 0.000860934
        4722    -6.64036    -6.65776  0.00086076
        4723    -6.63896    -6.65776 0.000860587
        4724    -6.63753    -6.65776 0.000860415
        4725    -6.63705    -6.65775 0.000860244
        4726    -6.63622    -6.65775 0.000860074
        4727    -6.63537    -6.65774 0.000859905
        4728    -6.63481    -6.65774 0.000859737
        4729    -6.63358    -6.65773  0.00085957
        4730    -6.63297    -6.65773 0.000859405
        4731    -6.63235    -6.65772  0.00085924
        4732     -6.6317    -6.65772 0.000859076
        4733    -6.63038    -6.65771 0.000858914
        4734     -6.6297    -6.65771 0.000858753
        4735    -6.62867     -6.6577 0.000858593
        4736    -6.62762    -6.65769 0.000858435
        4737    -6.62688    -6.65769 0.000858279
        4738    -6.62548    -6.65768 0.000858125
        4739    -6.62439    -6.65767 0.000857972
        4740    -6.62297    -6.65767 0.000857822
        4741    -6.62153    -6.65766 0.000857675
        4742    -6.62074    -6.65765  0.00085753
        4743    -6.61994    -6.65764 0.000857386
        4744    -6.61849    -6.65763 0.000857245
        4745    -6.61736    -6.65763 0.000857106
        4746    -6.61623    -6.65762  0.00085697
        4747    -6.61509    -6.65761 0.000856836
        4748    -6.61364     -6.6576 0.000856706
        4749    -6.61251    -6.65759 0.000856578
        4750    -6.61203    -6.65758 0.000856451
        4751    -6.61092    -6.65757 0.000856327
        4752    -6.60949    -6.65756 0.000856207
        4753    -6.60903    -6.65755 0.000856088
        4754    -6.60827    -6.65754  0.00085597
        4755    -6.60656    -6.65753 0.000855858
        4756     -6.6055    -6.65752 0.000855748
        4757    -6.60382    -6.65751 0.000855642
        4758    -6.60248    -6.65749  0.00085554
        4759    -6.60213    -6.65748  0.00085544
        4760    -6.60115    -6.65747 0.000855342
        4761     -6.6002    -6.65746 0.000855247
        4762    -6.59927    -6.65745 0.000855154
        4763    -6.59837    -6.65743 0.000855065
        4764     -6.5975    -6.65742 0.000854978
        4765     -6.5973    -6.65741 0.000854892
        4766    -6.59584     -6.6574  0.00085481
        4767    -6.59473    -6.65738 0.000854732
        4768    -6.59398    -6.65737 0.000854656
        4769    -6.59294    -6.65736 0.000854583
        4770    -6.59161    -6.65734 0.000854515
        4771    -6.59097    -6.65733 0.000854449
        4772    -6.59036    -6.65731 0.000854386
        4773    -6.58947     -6.6573 0.000854325
        4774    -6.58926    -6.65729 0.000854265
        4775     -6.5878    -6.65727  0.00085421
        4776     -6.5867    -6.65726 0.000854159
        4777    -6.58662    -6.65724 0.000854108
        4778    -6.58626    -6.65723 0.000854058
        4779    -6.58659    -6.65721 0.000854008
        4780    -6.58631     -6.6572 0.000853958
        4781    -6.58576    -6.65718  0.00085391
        4782    -6.58589    -6.65717 0.000853861
        4783    -6.58576    -6.65715 0.000853813
        4784    -6.58566    -6.65714 0.000853766
        4785     -6.5853    -6.65712 0.000853719
        4786    -6.58627    -6.65711 0.000853669
        4787      -6.586    -6.65709  0.00085362
        4788    -6.58611    -6.65708 0.000853571
        4789    -6.58562    -6.65706 0.000853523
        4790    -6.58485    -6.65705 0.000853478
        4791    -6.58543    -6.65703  0.00085343
        4792    -6.58574    -6.65702 0.000853382
        4793    -6.58642      -6.657 0.000853331
        4794    -6.58684    -6.65699 0.000853279
        4795    -6.58698    -6.65697 0.000853226
        4796    -6.58782    -6.65696 0.000853169
        4797    -6.58807    -6.65695 0.000853112
        4798    -6.58837    -6.65693 0.000853054
        4799    -6.58873    -6.65692 0.000852995
        4800    -6.58947     -6.6569 0.000852933
        4801    -6.59025    -6.65689 0.000852868
        4802    -6.59109    -6.65688 0.000852801
        4803    -6.59263    -6.65686 0.000852728
        4804    -6.59293    -6.65685 0.000852654
        4805    -6.59426    -6.65684 0.000852576
        4806    -6.59498    -6.65682 0.000852496
        4807    -6.59544    -6.65681 0.000852415
        4808    -6.59691     -6.6568 0.000852328
        4809    -6.59844    -6.65679 0.000852237
        4810    -6.60164    -6.65677 0.000852137
        4811    -6.60294    -6.65676 0.000852034
        4812    -6.60364    -6.65675 0.000851928
        4813    -6.60472    -6.65674  0.00085182
        4814    -6.60649    -6.65673 0.000851707
        4815    -6.60798    -6.65672  0.00085159
        4816    -6.61016    -6.65671 0.000851468
        4817    -6.61173     -6.6567 0.000851343
        4818    -6.61366    -6.65669 0.000851213
        4819    -6.61532    -6.65668 0.000851079
        4820    -6.61766    -6.65668 0.000850941
        4821    -6.61939    -6.65667   0.0008508
        4822    -6.62082    -6.65666 0.000850656
        4823    -6.62229    -6.65665 0.000850509
        4824    -6.62412    -6.65665  0.00085036
        4825    -6.62565    -6.65664 0.000850208
        4826    -6.62687    -6.65663 0.000850054
        4827    -6.62845    -6.65663 0.000849898
        4828    -6.63069    -6.65662 0.000849739
        4829    -6.63198    -6.65662 0.000849578
        4830    -6.63393    -6.65661 0.000849415
        4831    -6.63655    -6.65661  0.00084925
        4832    -6.63917    -6.65661 0.000849082
        4833    -6.64148     -6.6566 0.000848912
        4834    -6.64347     -6.6566  0.00084874
        4835    -6.64579     -6.6566 0.000848568
        4836    -6.64713    -6.65659 0.000848395
        4837    -6.64911    -6.65659 0.000848221
        4838    -6.65109    -6.65659 0.000848046
        4839    -6.65305    -6.65659 0.000847871
        4840      -6.655    -6.65659 0.000847696
        4841    -6.65661    -6.65659 0.000847521
        4842    -6.65852    -6.65659 0.000847346
        4843    -6.65943    -6.65659 0.000847171
        4844    -6.66129    -6.65659 0.000846997
        4845    -6.66344    -6.65659 0.000846823
        4846    -6.66588     -6.6566 0.000846651
        4847    -6.66764     -6.6566 0.000846479
        4848    -6.66904     -6.6566 0.000846308
        4849    -6.67072     -6.6566 0.000846139
        4850    -6.67267    -6.65661 0.000845971
        4851    -6.67458    -6.65661 0.000845805
        4852    -6.67578    -6.65662 0.000845639
        4853    -6.67791    -6.65662 0.000845477
        4854    -6.67835    -6.65662 0.000845314
        4855    -6.67971    -6.65663 0.000845154
        4856    -6.68068    -6.65663 0.000844994
        4857    -6.68191    -6.65664 0.000844836
        4858    -6.68307    -6.65664  0.00084468
        4859    -6.68351    -6.65665 0.000844524
        4860    -6.68518    -6.65666 0.000844371
        4861     -6.6858    -6.65666 0.000844218
        4862    -6.68634    -6.65667 0.000844067
        4863    -6.68714    -6.65667 0.000843916
        4864    -6.68785    -6.65668 0.000843767
        4865    -6.68815    -6.65669 0.000843618
        4866     -6.6887    -6.65669 0.000843471
        4867    -6.68949     -6.6567 0.000843324
        4868    -6.68954    -6.65671 0.000843178
        4869    -6.68951    -6.65671 0.000843032
        4870    -6.68972    -6.65672 0.000842886
        4871    -6.69048    -6.65673 0.000842741
        4872    -6.69052    -6.65673 0.000842597
        4873    -6.69046    -6.65674 0.000842453
        4874    -6.69032    -6.65675 0.000842308
        4875    -6.69042    -6.65676 0.000842163
        4876    -6.68978    -6.65676 0.000842018
        4877    -6.68873    -6.65677 0.000841871
        4878    -6.68889    -6.65678 0.000841724
        4879    -6.68865    -6.65678 0.000841577
        4880    -6.68735    -6.65679 0.000841428
        4881     -6.6863    -6.65679 0.000841277
        4882    -6.68549     -6.6568 0.000841125
        4883    -6.68525    -6.65681 0.000840973
        4884    -6.68428    -6.65681  0.00084082
        4885    -6.68292    -6.65682 0.000840665
        4886    -6.68213    -6.65682 0.000840508
        4887    -6.68128    -6.65683 0.000840351
        4888     -6.6797    -6.65683 0.000840193
        4889    -6.67839    -6.65684 0.000840032
        4890    -6.67701    -6.65684 0.000839871
        4891    -6.67524    -6.65684 0.000839707
        4892    -6.67374    -6.65685 0.000839543
        4893    -6.67218    -6.65685 0.000839377
        4894    -6.67056    -6.65685  0.00083921
        4895    -6.66858    -6.65686 0.000839042
        4896    -6.66687    -6.65686 0.000838873
        4897    -6.66511    -6.65686 0.000838704
        4898    -6.66396    -6.65686 0.000838534
        4899    -6.66277    -6.65686 0.000838363
        4900     -6.6609    -6.65686 0.000838193
        4901    -6.65899    -6.65686 0.000838022
        4902    -6.65608    -6.65686 0.000837851
        4903    -6.65379    -6.65686  0.00083768
        4904     -6.6518    -6.65686  0.00083751
        4905    -6.64979    -6.65686  0.00083734
        4906    -6.64809    -6.65686 0.000837172
        4907    -6.64572    -6.65686 0.000837004
        4908     -6.6443    -6.65685 0.000836838
        4909    -6.64223    -6.65685 0.000836672
        4910    -6.64015    -6.65685 0.000836509
        4911    -6.63774    -6.65684 0.000836348
        4912    -6.63565    -6.65684 0.000836188
        4913    -6.63356    -6.65683 0.000836032
        4914    -6.63212    -6.65683 0.000835877
        4915    -6.63004    -6.65682 0.000835724
        4916    -6.62893    -6.65682 0.000835574
        4917    -6.62686    -6.65681 0.000835426
        4918    -6.62513    -6.65681 0.000835281
        4919     -6.6234     -6.6568 0.000835139
        4920    -6.62137    -6.65679    0.000835
        4921    -6.61967    -6.65678 0.000834864
        4922    -6.61766    -6.65678 0.000834733
        4923    -6.61568    -6.65677 0.000834605
        4924    -6.61339    -6.65676 0.000834482
        4925    -6.61112    -6.65675 0.000834364
        4926     -6.6092    -6.65674  0.00083425
        4927    -6.60634    -6.65673 0.000834144
        4928    -6.60512    -6.65672  0.00083404
        4929    -6.60329    -6.65671 0.000833941
        4930    -6.60181     -6.6567 0.000833847
        4931    -6.60036    -6.65669 0.000833756
        4932    -6.59926    -6.65667 0.000833668
        4933    -6.59756    -6.65666 0.000833585
        4934    -6.59588    -6.65665 0.000833507
        4935    -6.59392    -6.65664 0.000833435
        4936    -6.59231    -6.65662 0.000833368
        4937    -6.59074    -6.65661 0.000833306
        4938    -6.58921     -6.6566 0.000833249
        4939    -6.58772    -6.65658 0.000833197
        4940    -6.58627    -6.65657  0.00083315
        4941    -6.58421    -6.65655  0.00083311
        4942    -6.58284    -6.65654 0.000833075
        4943    -6.58183    -6.65652 0.000833044
        4944    -6.58054    -6.65651 0.000833017
        4945     -6.5793    -6.65649 0.000832995
        4946    -6.57842    -6.65648 0.000832976
        4947    -6.57759    -6.65646  0.00083296
        4948    -6.57648    -6.65645 0.000832949
        4949    -6.57541    -6.65643 0.000832941
        4950    -6.57471    -6.65641 0.000832937
        4951    -6.57308     -6.6564 0.000832938
        4952    -6.57279    -6.65638 0.000832941
        4953     -6.5719    -6.65636 0.000832948
        4954    -6.57041    -6.65634  0.00083296
        4955    -6.56993    -6.65633 0.000832975
        4956    -6.56982    -6.65631  0.00083299
        4957    -6.56976    -6.65629 0.000833004
        4958    -6.56876    -6.65627 0.000833023
        4959    -6.56814    -6.65626 0.000833045
        4960    -6.56788    -6.65624 0.000833068
        4961    -6.56799    -6.65622  0.00083309
        4962    -6.56717     -6.6562 0.000833115
        4963    -6.56639    -6.65618 0.000833144
        4964    -6.56598    -6.65617 0.000833174
        4965    -6.56593    -6.65615 0.000833204
        4966    -6.56593    -6.65613 0.000833235
        4967    -6.56597    -6.65611 0.000833265
        4968    -6.56573    -6.65609 0.000833295
        4969    -6.56553    -6.65608 0.000833327
        4970    -6.56505    -6.65606 0.000833361
        4971    -6.56461    -6.65604 0.000833396
        4972    -6.56486    -6.65602  0.00083343
        4973    -6.56419      -6.656 0.000833467
        4974     -6.5642    -6.65598 0.000833504
        4975    -6.56393    -6.65597 0.000833542
        4976     -6.5637    -6.65595  0.00083358
        4977    -6.56415    -6.65593 0.000833617
        4978    -6.56433    -6.65591 0.000833653
        4979    -6.56423    -6.65589 0.000833688
        4980    -6.56384    -6.65587 0.000833726
        4981    -6.56415    -6.65585 0.000833762
        4982    -6.56482    -6.65584 0.000833795
        4983    -6.56553    -6.65582 0.000833824
        4984    -6.56597     -6.6558 0.000833852
        4985    -6.56677    -6.65578 0.000833876
        4986    -6.56696    -6.65576 0.000833899
        4987    -6.56687    -6.65575 0.000833922
        4988    -6.56813    -6.65573  0.00083394
        4989     -6.5691    -6.65571 0.000833954
        4990    -6.56979    -6.65569 0.000833964
        4991    -6.57053    -6.65568 0.000833972
        4992    -6.57099    -6.65566 0.000833977
        4993    -6.57247    -6.65564 0.000833976
        4994    -6.57302    -6.65563 0.000833974
        4995    -6.57393    -6.65561 0.000833967
        4996    -6.57392    -6.65559  0.00083396
        4997    -6.57526    -6.65558 0.000833948
        4998    -6.57663    -6.65556 0.000833931
        4999    -6.57838    -6.65555 0.000833907
        5000    -6.57952    -6.65553 0.000833879
        5001    -6.58006    -6.65552 0.000833849
        5002    -6.58097     -6.6555 0.000833815
        5003    -6.58225    -6.65549 0.000833777
        5004     -6.5839    -6.65547 0.000833733
        5005    -6.58527    -6.65546 0.000833685
        5006    -6.58701    -6.65545  0.00083363
        5007    -6.58815    -6.65543 0.000833572
        5008    -6.58998    -6.65542 0.000833508
        5009    -6.59185    -6.65541 0.000833438
        5010    -6.59344    -6.65539 0.000833364
        5011    -6.59541    -6.65538 0.000833283
        5012    -6.59644    -6.65537   0.0008332
        5013    -6.59817    -6.65536 0.000833112
        5014    -6.59993    -6.65535 0.000833019
        5015    -6.60336    -6.65534 0.000832918
        5016    -6.60521    -6.65533 0.000832812
        5017    -6.60677    -6.65532 0.000832702
        5018    -6.60935    -6.65531 0.000832586
        5019    -6.61196     -6.6553 0.000832465
        5020    -6.61429    -6.65529 0.000832339
        5021    -6.61633    -6.65528  0.00083221
        5022    -6.61808    -6.65528 0.000832077
        5023    -6.62115    -6.65527 0.000831939
        5024    -6.62362    -6.65526 0.000831797
        5025    -6.62579    -6.65526 0.000831653
        5026    -6.62831    -6.65525 0.000831504
        5027    -6.63054    -6.65525 0.000831354
        5028    -6.63311    -6.65524   0.0008312
        5029    -6.63572    -6.65524 0.000831044
        5030     -6.6377    -6.65524 0.000830886
        5031    -6.64035    -6.65523 0.000830726
        5032     -6.6427    -6.65523 0.000830564
        5033    -6.64506    -6.65523 0.000830402
        5034    -6.64744    -6.65523 0.000830238
        5035    -6.64983    -6.65523 0.000830074
        5036    -6.65224    -6.65522  0.00082991
        5037    -6.65465    -6.65522 0.000829745
        5038    -6.65708    -6.65523  0.00082958
        5039    -6.65951    -6.65523 0.000829416
        5040    -6.66194    -6.65523 0.000829253
        5041    -6.66437    -6.65523  0.00082909
        5042    -6.66746    -6.65523 0.000828929
        5043    -6.66957    -6.65523  0.00082877
        5044    -6.67167    -6.65524 0.000828612
        5045    -6.67442    -6.65524 0.000828456
        5046    -6.67683    -6.65525 0.000828303
        5047    -6.67891    -6.65525 0.000828152
        5048    -6.68195    -6.65526 0.000828005
        5049    -6.68367    -6.65526  0.00082786
        5050    -6.68635    -6.65527 0.000827719
        5051    -6.68804    -6.65527 0.000827581
        5052    -6.69035    -6.65528 0.000827446
        5053    -6.69264    -6.65529 0.000827315
        5054    -6.69458     -6.6553 0.000827188
        5055    -6.69681     -6.6553 0.000827065
        5056    -6.69901    -6.65531 0.000826947
        5057    -6.70118    -6.65532 0.000826833
        5058    -6.70363    -6.65533 0.000826725
        5059    -6.70669    -6.65534 0.000826624
        5060    -6.70745    -6.65535 0.000826524
        5061    -6.70946    -6.65536  0.00082643
        5062    -6.71143    -6.65537 0.000826341
        5063    -6.71367    -6.65539 0.000826258
        5064    -6.71522     -6.6554  0.00082618
        5065    -6.71736    -6.65541 0.000826107
        5066    -6.71784    -6.65542 0.000826036
        5067    -6.71988    -6.65543 0.000825971
        5068    -6.72122    -6.65545  0.00082591
        5069    -6.72282    -6.65546 0.000825854
        5070    -6.72404    -6.65547 0.000825802
        5071     -6.7252    -6.65549 0.000825753
        5072    -6.72662     -6.6555  0.00082571
        5073    -6.72798    -6.65552  0.00082567
        5074    -6.72927    -6.65553 0.000825636
        5075    -6.73018    -6.65555 0.000825604
        5076    -6.73166    -6.65556 0.000825578
        5077     -6.7321    -6.65558 0.000825553
        5078     -6.7328    -6.65559  0.00082553
        5079     -6.7344    -6.65561 0.000825513
        5080    -6.73495    -6.65562 0.000825499
        5081    -6.73576    -6.65564 0.000825487
        5082    -6.73649    -6.65565 0.000825478
        5083    -6.73747    -6.65567 0.000825472
        5084    -6.73708    -6.65569 0.000825465
        5085    -6.73727     -6.6557 0.000825459
        5086    -6.73803    -6.65572 0.000825455
        5087    -6.73806    -6.65573 0.000825451
        5088    -6.73834    -6.65575 0.000825449
        5089    -6.73821    -6.65577 0.000825446
        5090    -6.73769    -6.65578  0.00082544
        5091    -6.73774     -6.6558 0.000825435
        5092    -6.73739    -6.65581 0.000825429
        5093    -6.73728    -6.65583 0.000825421
        5094    -6.73741    -6.65585 0.000825415
        5095    -6.73747    -6.65586 0.000825408
        5096     -6.7368    -6.65588 0.000825399
        5097    -6.73639    -6.65589 0.000825388
        5098    -6.73557    -6.65591 0.000825374
        5099    -6.73533    -6.65593 0.000825359
        5100    -6.73469    -6.65594 0.000825342
