#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4271     1.03133    0.967121  0.00061117
        4272     1.03284    0.967137 0.000611221
        4273     1.03428    0.967153  0.00061128
        4274     1.03566    0.967169 0.000611347
        4275     1.03696    0.967185 0.000611422
        4276     1.03818    0.967202 0.000611504
        4277     1.03933    0.967218 0.000611594
        4278     1.04039    0.967235  0.00061169
        4279     1.04138    0.967253 0.000611792
        4280     1.04229     0.96727   0.0006119
        4281     1.04311    0.967288 0.000612014
        4282     1.04386    0.967306 0.000612132
        4283     1.04453    0.967324 0.000612255
        4284     1.04511    0.967342 0.000612381
        4285     1.04561     0.96736  0.00061251
        4286     1.04603    0.967379 0.000612642
        4287     1.04635    0.967397 0.000612776
        4288      1.0466    0.967416 0.000612912
        4289     1.04678    0.967434 0.000613048
        4290     1.04686    0.967453 0.000613185
        4291     1.04686    0.967471 0.000613321
        4292     1.04678     0.96749 0.000613456
        4293      1.0466    0.967508  0.00061359
        4294     1.04635    0.967526 0.000613722
        4295     1.04602    0.967545 0.000613851
        4296     1.04561    0.967563 0.000613977
        4297     1.04513    0.967581 0.000614099
        4298     1.04457    0.967599 0.000614218
        4299     1.04392    0.967617 0.000614331
        4300      1.0432    0.967634  0.00061444
        4301     1.04241    0.967652 0.000614543
        4302     1.04155    0.967669  0.00061464
        4303     1.04062    0.967686 0.000614731
        4304     1.03959    0.967702 0.000614815
        4305     1.03853    0.967719 0.000614893
        4306      1.0374    0.967735 0.000614963
        4307      1.0362    0.967751 0.000615025
        4308     1.03494    0.967767  0.00061508
        4309     1.03363    0.967782 0.000615127
        4310     1.03226    0.967797 0.000615167
        4311     1.03085    0.967811 0.000615198
        4312     1.02936    0.967826 0.000615221
        4313     1.02783     0.96784 0.000615235
        4314     1.02628    0.967853 0.000615242
        4315     1.02469    0.967866  0.00061524
        4316     1.02305    0.967879  0.00061523
        4317     1.02136    0.967891 0.000615213
        4318     1.01966    0.967903 0.000615187
        4319     1.01791    0.967915 0.000615153
        4320     1.01616    0.967926 0.000615112
        4321     1.01435    0.967937 0.000615064
        4322     1.01254    0.967947 0.000615008
        4323     1.01069    0.967957 0.000614945
        4324     1.00884    0.967967 0.000614876
        4325     1.00697    0.967976   0.0006148
        4326     1.00509    0.967984 0.000614718
        4327     1.00321    0.967992 0.000614629
        4328      1.0013       0.968 0.000614536
        4329    0.999398    0.968007 0.000614436
        4330    0.997518    0.968014 0.000614332
        4331    0.995627     0.96802 0.000614224
        4332    0.993734    0.968026  0.00061411
        4333    0.991861    0.968032 0.000613993
        4334    0.989972    0.968037 0.000613873
        4335    0.988121    0.968042 0.000613748
        4336    0.986269    0.968046 0.000613621
        4337    0.984439     0.96805 0.000613491
        4338    0.982638    0.968053 0.000613359
        4339    0.980849    0.968056 0.000613225
        4340    0.979072    0.968058 0.000613089
        4341    0.977329    0.968061 0.000612951
        4342    0.975594    0.968062 0.000612813
        4343    0.973888    0.968064 0.000612673
        4344      0.9722    0.968065 0.000612533
        4345    0.970538    0.968065 0.000612392
        4346    0.968907    0.968065 0.000612251
        4347    0.967301    0.968065  0.00061211
        4348    0.965702    0.968065  0.00061197
        4349    0.964137    0.968064  0.00061183
        4350    0.962612    0.968063  0.00061169
        4351    0.961108    0.968061 0.000611552
        4352    0.959624    0.968059 0.000611414
        4353    0.958182    0.968057 0.000611278
        4354    0.956767    0.968054 0.000611143
        4355    0.955373    0.968051  0.00061101
        4356    0.954011    0.968048 0.000610878
        4357    0.952669    0.968044 0.000610748
        4358    0.951354    0.968041  0.00061062
        4359    0.950057    0.968036 0.000610494
        4360    0.948805    0.968032  0.00061037
        4361     0.94757    0.968027 0.000610248
        4362    0.946367    0.968022 0.000610128
        4363    0.945175    0.968017 0.000610011
        4364       0.944    0.968012 0.000609896
        4365    0.942848    0.968006 0.000609783
        4366    0.941712       0.968 0.000609673
        4367    0.940611    0.967994 0.000609566
        4368    0.939539    0.967987 0.000609461
        4369    0.938486     0.96798 0.000609359
        4370    0.937442    0.967973  0.00060926
        4371    0.936418    0.967966 0.000609163
        4372    0.935421    0.967959 0.000609069
        4373     0.93445    0.967951 0.000608978
        4374    0.933499    0.967943  0.00060889
        4375    0.932554    0.967935 0.000608805
        4376    0.931629    0.967927 0.000608722
        4377    0.930725    0.967918 0.000608642
        4378    0.929846     0.96791 0.000608565
        4379    0.928988    0.967901 0.000608491
        4380    0.928149    0.967892  0.00060842
        4381    0.927331    0.967882 0.000608352
        4382    0.926526    0.967873 0.000608286
        4383    0.925751    0.967863 0.000608223
        4384    0.925012    0.967854 0.000608163
        4385    0.924283    0.967844 0.000608105
        4386    0.923572    0.967834  0.00060805
        4387    0.922885    0.967823 0.000607998
        4388    0.922237    0.967813 0.000607948
        4389    0.921616    0.967802 0.000607901
        4390    0.921015    0.967792 0.000607856
        4391    0.920448    0.967781 0.000607813
        4392     0.91989     0.96777 0.000607772
        4393    0.919374    0.967759 0.000607734
        4394    0.918901    0.967748 0.000607697
        4395    0.918447    0.967737 0.000607663
        4396    0.918018    0.967725  0.00060763
        4397    0.917623    0.967714 0.000607598
        4398    0.917268    0.967702 0.000607568
        4399    0.916949    0.967691  0.00060754
        4400    0.916659    0.967679 0.000607512
        4401    0.916425    0.967668 0.000607486
        4402    0.916209    0.967656  0.00060746
        4403    0.916045    0.967644 0.000607436
        4404     0.91592    0.967633 0.000607411
        4405    0.915808    0.967621 0.000607387
        4406     0.91575    0.967609 0.000607363
        4407    0.915747    0.967597  0.00060734
        4408    0.915779    0.967585 0.000607316
        4409    0.915853    0.967574 0.000607291
        4410    0.915969    0.967562 0.000607266
        4411    0.916135     0.96755  0.00060724
        4412     0.91635    0.967539 0.000607214
        4413    0.916601    0.967527 0.000607186
        4414    0.916886    0.967516 0.000607157
        4415    0.917214    0.967504 0.000607126
        4416    0.917582    0.967493 0.000607094
        4417    0.917976    0.967482  0.00060706
        4418    0.918424    0.967471 0.000607024
        4419    0.918898     0.96746 0.000606986
        4420    0.919429    0.967449 0.000606946
        4421    0.919986    0.967438 0.000606904
        4422    0.920586    0.967428 0.000606859
        4423    0.921223    0.967417 0.000606812
        4424    0.921899    0.967407 0.000606762
        4425    0.922602    0.967397 0.000606709
        4426    0.923331    0.967387 0.000606654
        4427    0.924089    0.967377 0.000606595
        4428    0.924877    0.967367 0.000606534
        4429    0.925705    0.967358  0.00060647
        4430    0.926559    0.967349 0.000606403
        4431    0.927423     0.96734 0.000606333
        4432    0.928317    0.967331 0.000606261
        4433    0.929225    0.967322 0.000606185
        4434    0.930146    0.967314 0.000606106
        4435    0.931104    0.967306 0.000606024
        4436    0.932065    0.967298  0.00060594
        4437    0.933046     0.96729 0.000605852
        4438    0.934033    0.967283 0.000605762
        4439    0.935031    0.967275 0.000605669
        4440    0.936044    0.967268 0.000605574
        4441    0.937065    0.967262 0.000605476
        4442    0.938085    0.967255 0.000605375
        4443    0.939118    0.967249 0.000605272
        4444    0.940127    0.967243 0.000605166
        4445    0.941163    0.967237 0.000605059
        4446    0.942199    0.967231 0.000604949
        4447    0.943226    0.967226 0.000604837
        4448    0.944289     0.96722 0.000604723
        4449    0.945322    0.967216 0.000604607
        4450    0.946344    0.967211 0.000604489
        4451    0.947366    0.967206  0.00060437
        4452    0.948373    0.967202 0.000604249
        4453    0.949365    0.967198 0.000604126
        4454    0.950354    0.967194 0.000604003
        4455    0.951333    0.967191 0.000603878
        4456    0.952307    0.967187 0.000603751
        4457    0.953256    0.967184 0.000603624
        4458    0.954192    0.967181 0.000603496
        4459    0.955123    0.967179 0.000603366
        4460    0.956059    0.967176 0.000603236
        4461    0.956968    0.967174 0.000603105
        4462    0.957838    0.967172 0.000602974
        4463    0.958727     0.96717 0.000602842
        4464    0.959604    0.967168 0.000602709
        4465    0.960452    0.967167 0.000602576
        4466      0.9613    0.967165 0.000602442
        4467    0.962121    0.967164 0.000602309
        4468    0.962934    0.967163 0.000602174
        4469    0.963707    0.967163  0.00060204
        4470    0.964479    0.967162 0.000601906
        4471     0.96524    0.967162 0.000601771
        4472    0.965989    0.967161 0.000601637
        4473    0.966738    0.967161 0.000601502
        4474    0.967475    0.967161 0.000601368
        4475     0.96818    0.967162 0.000601234
        4476    0.968893    0.967162 0.000601099
        4477    0.969602    0.967162 0.000600965
        4478    0.970281    0.967163 0.000600832
        4479    0.970944    0.967164 0.000600698
        4480    0.971617    0.967165 0.000600565
        4481    0.972276    0.967166 0.000600432
        4482     0.97294    0.967167 0.000600299
        4483    0.973585    0.967169 0.000600167
        4484    0.974237     0.96717 0.000600035
        4485    0.974884    0.967172 0.000599904
        4486    0.975514    0.967174 0.000599773
        4487    0.976134    0.967176 0.000599643
        4488    0.976751    0.967178 0.000599513
        4489    0.977393     0.96718 0.000599384
        4490    0.978014    0.967183 0.000599255
        4491     0.97864    0.967185 0.000599127
        4492    0.979267    0.967188    0.000599
        4493    0.979894    0.967191 0.000598873
        4494    0.980503    0.967194 0.000598747
        4495    0.981128    0.967197 0.000598622
        4496    0.981769      0.9672 0.000598498
        4497    0.982407    0.967204 0.000598374
        4498    0.983043    0.967207 0.000598251
        4499    0.983689    0.967211  0.00059813
        4500    0.984326    0.967215 0.000598009
        4501    0.984968    0.967219 0.000597889
        4502    0.985622    0.967223  0.00059777
        4503    0.986282    0.967227 0.000597652
        4504    0.986973    0.967231 0.000597536
        4505    0.987639    0.967236  0.00059742
        4506    0.988317     0.96724 0.000597306
        4507     0.98899    0.967245 0.000597193
        4508    0.989683     0.96725 0.000597081
        4509    0.990384    0.967255 0.000596971
        4510    0.991099    0.967261 0.000596862
        4511    0.991808    0.967266 0.000596754
        4512    0.992533    0.967272 0.000596648
        4513    0.993272    0.967277 0.000596544
        4514    0.994005    0.967283 0.000596441
        4515    0.994732    0.967289  0.00059634
        4516    0.995487    0.967296 0.000596241
        4517    0.996256    0.967302 0.000596143
        4518    0.997012    0.967309 0.000596048
        4519    0.997782    0.967315 0.000595954
        4520    0.998585    0.967322 0.000595862
        4521    0.999382    0.967329 0.000595773
        4522     1.00017    0.967337 0.000595685
        4523     1.00096    0.967344   0.0005956
        4524     1.00176    0.967352 0.000595517
        4525     1.00258     0.96736 0.000595436
        4526     1.00339    0.967367 0.000595358
        4527     1.00423    0.967376 0.000595282
        4528     1.00505    0.967384 0.000595208
        4529     1.00585    0.967392 0.000595138
        4530     1.00666    0.967401 0.000595069
        4531     1.00749     0.96741 0.000595004
        4532      1.0083    0.967419 0.000594941
        4533     1.00912    0.967428 0.000594881
        4534     1.00992    0.967438 0.000594823
        4535     1.01072    0.967447 0.000594769
        4536     1.01152    0.967457 0.000594717
        4537     1.01231    0.967467 0.000594668
        4538     1.01307    0.967477 0.000594622
        4539     1.01385    0.967487 0.000594579
        4540      1.0146    0.967497 0.000594538
        4541     1.01534    0.967508 0.000594501
        4542     1.01606    0.967519 0.000594466
        4543     1.01675    0.967529 0.000594434
        4544     1.01745     0.96754 0.000594405
        4545     1.01813    0.967552 0.000594378
        4546     1.01878    0.967563 0.000594354
        4547     1.01939    0.967574 0.000594333
        4548     1.01999    0.967586 0.000594314
        4549     1.02057    0.967597 0.000594297
        4550     1.02112    0.967609 0.000594283
        4551     1.02164    0.967621 0.000594271
        4552     1.02213    0.967633 0.000594261
        4553     1.02257    0.967645 0.000594253
        4554       1.023    0.967657 0.000594247
        4555     1.02339    0.967669 0.000594242
        4556     1.02374    0.967682 0.000594239
        4557     1.02406    0.967694 0.000594238
        4558     1.02433    0.967707 0.000594237
        4559     1.02456    0.967719 0.000594238
        4560     1.02476    0.967732 0.000594239
        4561     1.02492    0.967744 0.000594241
        4562     1.02505    0.967757 0.000594243
        4563     1.02513    0.967769 0.000594246
        4564     1.02517    0.967782 0.000594249
        4565     1.02518    0.967794 0.000594252
        4566     1.02514    0.967807 0.000594254
        4567     1.02506    0.967819 0.000594257
        4568     1.02494    0.967832 0.000594258
        4569     1.02476    0.967844 0.000594259
        4570     1.02454    0.967857 0.000594258
        4571     1.02429    0.967869 0.000594256
        4572     1.02399    0.967881 0.000594253
        4573     1.02367    0.967894 0.000594248
        4574     1.02329    0.967906 0.000594242
        4575     1.02287    0.967918 0.000594233
        4576     1.02241     0.96793 0.000594223
        4577     1.02191    0.967941  0.00059421
        4578     1.02136    0.967953 0.000594195
        4579      1.0208    0.967965 0.000594177
        4580     1.02019    0.967976 0.000594157
        4581     1.01954    0.967987 0.000594134
        4582     1.01885    0.967998 0.000594108
        4583     1.01813    0.968009 0.000594079
        4584     1.01739     0.96802 0.000594047
        4585      1.0166    0.968031 0.000594012
        4586      1.0158    0.968041 0.000593973
        4587     1.01496    0.968051 0.000593932
        4588     1.01409    0.968061 0.000593887
        4589     1.01321    0.968071 0.000593839
        4590     1.01229    0.968081 0.000593788
        4591     1.01134     0.96809 0.000593733
        4592     1.01038    0.968099 0.000593676
        4593      1.0094    0.968108 0.000593614
        4594     1.00837    0.968117  0.00059355
        4595     1.00734    0.968126 0.000593482
        4596     1.00631    0.968134 0.000593411
        4597     1.00525    0.968142 0.000593337
        4598     1.00418     0.96815  0.00059326
        4599     1.00308    0.968158 0.000593179
        4600     1.00198    0.968165 0.000593096
        4601     1.00088    0.968172  0.00059301
        4602    0.999777    0.968179 0.000592921
        4603    0.998668    0.968186 0.000592829
        4604    0.997556    0.968192 0.000592734
        4605    0.996447    0.968198 0.000592637
        4606    0.995324    0.968204 0.000592538
        4607    0.994195     0.96821 0.000592436
        4608    0.993088    0.968215 0.000592332
        4609    0.991984     0.96822 0.000592226
        4610    0.990873    0.968225 0.000592118
        4611    0.989762     0.96823 0.000592008
        4612    0.988672    0.968234 0.000591896
        4613    0.987577    0.968238 0.000591783
        4614    0.986507    0.968242 0.000591668
        4615    0.985449    0.968246 0.000591551
        4616    0.984391     0.96825 0.000591434
        4617    0.983356    0.968253 0.000591314
        4618    0.982322    0.968256 0.000591194
        4619    0.981332    0.968259 0.000591073
        4620    0.980348    0.968261 0.000590951
        4621    0.979389    0.968264 0.000590828
        4622     0.97843    0.968266 0.000590704
        4623    0.977512    0.968268  0.00059058
        4624    0.976625     0.96827 0.000590455
        4625    0.975735    0.968271 0.000590329
        4626     0.97489    0.968273 0.000590204
        4627    0.974051    0.968274 0.000590077
        4628    0.973246    0.968275 0.000589951
        4629    0.972486    0.968276 0.000589824
        4630    0.971734    0.968277 0.000589697
        4631    0.971016    0.968277  0.00058957
        4632    0.970325    0.968278 0.000589443
        4633    0.969657    0.968278 0.000589316
        4634    0.969011    0.968278 0.000589189
        4635    0.968405    0.968278 0.000589062
        4636    0.967821    0.968278 0.000588934
        4637    0.967278    0.968278 0.000588808
        4638    0.966762    0.968278 0.000588681
        4639    0.966268    0.968277 0.000588554
        4640    0.965802    0.968277 0.000588427
        4641    0.965355    0.968276 0.000588301
        4642    0.964943    0.968275 0.000588175
        4643    0.964557    0.968275 0.000588048
        4644     0.96421    0.968274 0.000587922
        4645    0.963877    0.968273 0.000587797
        4646    0.963577    0.968272 0.000587671
        4647     0.96329    0.968271 0.000587546
        4648    0.963021    0.968269  0.00058742
        4649    0.962789    0.968268 0.000587295
        4650    0.962579    0.968267  0.00058717
        4651    0.962398    0.968266 0.000587045
        4652     0.96221    0.968265  0.00058692
        4653    0.962057    0.968263 0.000586796
        4654    0.961929    0.968262 0.000586671
        4655      0.9618     0.96826 0.000586547
        4656    0.961708    0.968259 0.000586423
        4657    0.961639    0.968258 0.000586298
        4658     0.96158    0.968256 0.000586174
        4659    0.961535    0.968255  0.00058605
        4660    0.961503    0.968253 0.000585926
        4661    0.961485    0.968252 0.000585802
        4662    0.961485     0.96825 0.000585678
        4663    0.961483    0.968249 0.000585555
        4664    0.961498    0.968247 0.000585431
        4665    0.961515    0.968246 0.000585307
        4666    0.961541    0.968245 0.000585184
        4667     0.96158    0.968243  0.00058506
        4668    0.961625    0.968242 0.000584936
        4669    0.961689     0.96824 0.000584813
        4670    0.961724    0.968239 0.000584689
        4671    0.961784    0.968238 0.000584566
        4672    0.961854    0.968236 0.000584442
        4673    0.961915    0.968235 0.000584319
        4674    0.961977    0.968234 0.000584195
        4675    0.962052    0.968232 0.000584072
        4676    0.962128    0.968231 0.000583948
        4677    0.962197     0.96823 0.000583825
        4678    0.962264    0.968228 0.000583701
        4679    0.962336    0.968227 0.000583578
        4680    0.962398    0.968226 0.000583455
        4681    0.962457    0.968225 0.000583331
        4682    0.962498    0.968223 0.000583208
        4683    0.962547    0.968222 0.000583085
        4684    0.962586    0.968221 0.000582961
        4685    0.962598     0.96822 0.000582838
        4686    0.962625    0.968219 0.000582715
        4687    0.962646    0.968217 0.000582592
        4688    0.962659    0.968216 0.000582469
        4689    0.962677    0.968215 0.000582346
        4690    0.962688    0.968214 0.000582223
        4691    0.962685    0.968213   0.0005821
        4692     0.96266    0.968211 0.000581977
        4693    0.962638     0.96821 0.000581854
        4694    0.962607    0.968209 0.000581732
        4695    0.962564    0.968208 0.000581609
        4696    0.962497    0.968207 0.000581486
        4697    0.962427    0.968205 0.000581364
        4698    0.962352    0.968204 0.000581241
        4699    0.962263    0.968203 0.000581119
        4700    0.962168    0.968202 0.000580997
        4701    0.962065      0.9682 0.000580875
        4702    0.961937    0.968199 0.000580753
        4703    0.961808    0.968198 0.000580631
        4704    0.961652    0.968196 0.000580509
        4705    0.961482    0.968195 0.000580387
        4706    0.961295    0.968193 0.000580266
        4707    0.961092    0.968192 0.000580145
        4708    0.960879     0.96819 0.000580023
        4709    0.960648    0.968189 0.000579902
        4710    0.960401    0.968187 0.000579782
        4711    0.960121    0.968185 0.000579661
        4712    0.959831    0.968184 0.000579541
        4713    0.959536    0.968182 0.000579421
        4714    0.959204     0.96818 0.000579301
        4715    0.958874    0.968178 0.000579182
        4716    0.958505    0.968176 0.000579062
        4717    0.958097    0.968174 0.000578944
        4718    0.957715    0.968171 0.000578825
        4719    0.957302    0.968169 0.000578707
        4720     0.95685    0.968167 0.000578589
        4721    0.956385    0.968164 0.000578472
        4722    0.955908    0.968162 0.000578355
        4723    0.955424    0.968159 0.000578239
        4724    0.954922    0.968156 0.000578124
        4725    0.954381    0.968153 0.000578009
        4726    0.953829     0.96815 0.000577894
        4727    0.953259    0.968147 0.000577781
        4728    0.952664    0.968144 0.000577668
        4729    0.952066     0.96814 0.000577556
        4730    0.951438    0.968137 0.000577444
        4731    0.950795    0.968133 0.000577334
        4732    0.950138    0.968129 0.000577224
        4733    0.949479    0.968125 0.000577116
        4734    0.948793    0.968121 0.000577008
        4735      0.9481    0.968117 0.000576902
        4736    0.947394    0.968113 0.000576797
        4737     0.94667    0.968108 0.000576693
        4738    0.945948    0.968104  0.00057659
        4739    0.945211    0.968099 0.000576489
        4740    0.944472    0.968094 0.000576389
        4741    0.943725    0.968089  0.00057629
        4742    0.942958    0.968083 0.000576193
        4743    0.942187    0.968078 0.000576097
        4744    0.941425    0.968072 0.000576003
        4745    0.940653    0.968066 0.000575911
        4746    0.939879     0.96806  0.00057582
        4747    0.939104    0.968054 0.000575731
        4748    0.938334    0.968048 0.000575644
        4749    0.937559    0.968042 0.000575558
        4750    0.936774    0.968035 0.000575475
        4751    0.936005    0.968028 0.000575393
        4752    0.935247    0.968021 0.000575313
        4753    0.934476    0.968014 0.000575236
        4754    0.933718    0.968007  0.00057516
        4755    0.932989       0.968 0.000575086
        4756    0.932257    0.967992 0.000575014
        4757    0.931548    0.967985 0.000574944
        4758    0.930844    0.967977 0.000574877
        4759    0.930134    0.967969 0.000574811
        4760    0.929451    0.967961 0.000574747
        4761    0.928783    0.967953 0.000574685
        4762    0.928133    0.967944 0.000574625
        4763    0.927499    0.967936 0.000574567
        4764    0.926882    0.967927 0.000574511
        4765    0.926271    0.967918 0.000574457
        4766    0.925705     0.96791 0.000574405
        4767    0.925154    0.967901 0.000574355
        4768    0.924618    0.967891 0.000574306
        4769    0.924112    0.967882 0.000574259
        4770    0.923635    0.967873 0.000574213
        4771     0.92317    0.967864 0.000574169
        4772    0.922729    0.967854 0.000574127
        4773     0.92232    0.967845 0.000574086
        4774    0.921924    0.967835 0.000574046
        4775     0.92158    0.967825 0.000574008
        4776    0.921258    0.967816  0.00057397
        4777    0.920945    0.967806 0.000573934
        4778    0.920668    0.967796 0.000573899
        4779    0.920407    0.967786 0.000573864
        4780    0.920188    0.967776 0.000573831
        4781    0.920006    0.967766 0.000573798
        4782    0.919842    0.967756 0.000573765
        4783    0.919714    0.967746 0.000573733
        4784    0.919619    0.967736 0.000573701
        4785    0.919562    0.967726  0.00057367
        4786    0.919512    0.967716 0.000573638
        4787    0.919522    0.967706 0.000573607
        4788    0.919559    0.967696 0.000573575
        4789    0.919643    0.967686 0.000573543
        4790    0.919768    0.967676 0.000573511
        4791    0.919902    0.967666 0.000573478
        4792    0.920077    0.967656 0.000573444
        4793    0.920281    0.967646  0.00057341
        4794    0.920528    0.967636 0.000573374
        4795    0.920816    0.967626 0.000573338
        4796    0.921127    0.967617   0.0005733
        4797    0.921487    0.967607 0.000573261
        4798    0.921885    0.967597 0.000573221
        4799     0.92232    0.967588 0.000573179
        4800    0.922786    0.967579 0.000573136
        4801    0.923288    0.967569 0.000573091
        4802    0.923826     0.96756 0.000573044
        4803    0.924387    0.967551 0.000572995
        4804     0.92501    0.967542 0.000572944
        4805    0.925651    0.967534 0.000572891
        4806     0.92634    0.967525 0.000572836
        4807    0.927071    0.967517 0.000572779
        4808    0.927818    0.967508 0.000572719
        4809    0.928599      0.9675 0.000572657
        4810    0.929382    0.967492 0.000572593
        4811     0.93024    0.967485 0.000572526
        4812    0.931145    0.967477 0.000572457
        4813    0.932076     0.96747 0.000572385
        4814    0.933026    0.967463 0.000572311
        4815    0.934014    0.967456 0.000572235
        4816    0.935019    0.967449 0.000572155
        4817    0.936067    0.967442 0.000572074
        4818    0.937136    0.967436 0.000571989
        4819     0.93824     0.96743 0.000571903
        4820    0.939359    0.967424 0.000571814
        4821    0.940517    0.967419 0.000571723
        4822    0.941706    0.967413 0.000571629
        4823    0.942918    0.967408 0.000571533
        4824    0.944147    0.967403 0.000571435
        4825    0.945402    0.967399 0.000571334
        4826    0.946683    0.967395 0.000571232
        4827    0.947975    0.967391 0.000571128
        4828    0.949269    0.967387 0.000571022
        4829    0.950597    0.967383 0.000570914
        4830    0.951923     0.96738 0.000570805
        4831    0.953248    0.967377 0.000570695
        4832    0.954583    0.967375 0.000570583
        4833    0.955931    0.967372 0.000570469
        4834    0.957292     0.96737 0.000570355
        4835    0.958649    0.967368  0.00057024
        4836    0.960027    0.967367 0.000570124
        4837    0.961391    0.967366 0.000570008
        4838    0.962751    0.967365 0.000569891
        4839    0.964105    0.967364 0.000569773
        4840    0.965452    0.967364 0.000569656
        4841    0.966796    0.967363 0.000569538
        4842     0.96812    0.967364  0.00056942
        4843     0.96945    0.967364 0.000569303
        4844    0.970744    0.967365 0.000569186
        4845    0.972014    0.967366 0.000569069
        4846    0.973257    0.967367 0.000568953
        4847     0.97449    0.967368 0.000568838
        4848    0.975705     0.96737 0.000568723
        4849    0.976887    0.967372 0.000568609
        4850    0.978034    0.967374 0.000568496
        4851    0.979148    0.967377 0.000568384
        4852    0.980242    0.967379 0.000568273
        4853    0.981281    0.967382 0.000568163
        4854    0.982316    0.967385 0.000568054
        4855    0.983292    0.967389 0.000567947
        4856    0.984233    0.967392 0.000567841
        4857    0.985125    0.967396 0.000567735
        4858    0.985971      0.9674 0.000567631
        4859    0.986784    0.967403 0.000567529
        4860    0.987523    0.967408 0.000567427
        4861    0.988233    0.967412 0.000567326
        4862    0.988892    0.967416 0.000567227
        4863    0.989493    0.967421 0.000567128
        4864     0.99004    0.967426 0.000567031
        4865    0.990541     0.96743 0.000566934
        4866    0.990978    0.967435 0.000566838
        4867    0.991353     0.96744 0.000566743
        4868    0.991682    0.967445 0.000566649
        4869    0.991953     0.96745 0.000566555
        4870     0.99216    0.967455 0.000566461
        4871    0.992294     0.96746 0.000566368
        4872    0.992383    0.967465 0.000566275
        4873    0.992411     0.96747 0.000566181
        4874    0.992381    0.967476 0.000566088
        4875    0.992283    0.967481 0.000565995
        4876    0.992139    0.967486 0.000565902
        4877    0.991943    0.967491 0.000565808
        4878     0.99166    0.967496 0.000565713
        4879    0.991327    0.967501 0.000565619
        4880    0.990956    0.967505 0.000565523
        4881    0.990523     0.96751 0.000565427
        4882    0.990029    0.967515  0.00056533
        4883    0.989467    0.967519 0.000565232
        4884    0.988863    0.967524 0.000565133
        4885    0.988215    0.967528 0.000565033
        4886    0.987502    0.967532 0.000564933
        4887    0.986741    0.967536 0.000564831
        4888    0.985944     0.96754 0.000564728
        4889    0.985093    0.967543 0.000564624
        4890    0.984196    0.967547 0.000564518
        4891    0.983261     0.96755 0.000564412
        4892    0.982277    0.967553 0.000564305
        4893    0.981252    0.967556 0.000564196
        4894    0.980189    0.967558 0.000564087
        4895    0.979094    0.967561 0.000563977
        4896    0.977958    0.967563 0.000563865
        4897    0.976789    0.967565 0.000563753
        4898    0.975577    0.967566 0.000563641
        4899    0.974335    0.967568 0.000563527
        4900     0.97308    0.967569 0.000563413
        4901      0.9718     0.96757 0.000563299
        4902    0.970516     0.96757 0.000563185
        4903    0.969198     0.96757  0.00056307
        4904    0.967855    0.967571 0.000562955
        4905    0.966496     0.96757  0.00056284
        4906    0.965115     0.96757 0.000562726
        4907    0.963734    0.967569 0.000562612
        4908    0.962321    0.967568 0.000562498
        4909    0.960912    0.967567 0.000562385
        4910    0.959495    0.967565 0.000562273
        4911    0.958078    0.967563 0.000562162
        4912     0.95665    0.967561 0.000562052
        4913     0.95522    0.967558 0.000561943
        4914    0.953776    0.967556 0.000561836
        4915    0.952347    0.967552  0.00056173
        4916    0.950902    0.967549 0.000561626
        4917     0.94948    0.967545 0.000561524
        4918    0.948057    0.967541 0.000561423
        4919     0.94664    0.967537 0.000561325
        4920    0.945237    0.967533 0.000561229
        4921    0.943837    0.967528 0.000561136
        4922    0.942454    0.967523 0.000561045
        4923    0.941081    0.967517 0.000560957
        4924    0.939727    0.967512 0.000560871
        4925    0.938387    0.967506 0.000560789
        4926    0.937056      0.9675 0.000560709
        4927    0.935761    0.967493 0.000560632
        4928    0.934453    0.967486 0.000560558
        4929    0.933176    0.967479 0.000560488
        4930    0.931913    0.967472 0.000560421
        4931     0.93067    0.967465 0.000560357
        4932    0.929441    0.967457 0.000560296
        4933    0.928247    0.967449 0.000560239
        4934    0.927076    0.967441 0.000560185
        4935    0.925935    0.967433 0.000560135
        4936    0.924811    0.967424 0.000560088
        4937    0.923711    0.967415 0.000560044
        4938    0.922636    0.967406 0.000560004
        4939    0.921586    0.967397 0.000559968
        4940    0.920562    0.967387 0.000559935
        4941    0.919579    0.967378 0.000559905
        4942     0.91861    0.967368 0.000559879
        4943    0.917663    0.967358 0.000559856
        4944    0.916751    0.967347 0.000559836
        4945    0.915868    0.967337  0.00055982
        4946    0.915007    0.967326 0.000559806
        4947    0.914177    0.967316 0.000559796
        4948    0.913383    0.967305 0.000559789
        4949    0.912619    0.967294 0.000559785
        4950     0.91188    0.967283 0.000559784
        4951     0.91119    0.967271 0.000559786
        4952    0.910504     0.96726  0.00055979
        4953    0.909863    0.967248 0.000559797
        4954    0.909264    0.967236 0.000559806
        4955    0.908676    0.967225 0.000559818
        4956    0.908112    0.967213 0.000559832
        4957    0.907578    0.967201 0.000559848
        4958    0.907094    0.967189 0.000559867
        4959    0.906634    0.967176 0.000559887
        4960    0.906197    0.967164 0.000559909
        4961    0.905782    0.967152 0.000559933
        4962    0.905416    0.967139 0.000559958
        4963     0.90508    0.967127 0.000559985
        4964    0.904767    0.967114 0.000560013
        4965    0.904477    0.967102 0.000560042
        4966    0.904216    0.967089 0.000560073
        4967    0.903984    0.967076 0.000560104
        4968    0.903787    0.967063 0.000560136
