#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5438     1.30888     1.20893 0.000795787
        5439      1.3078     1.20895 0.000795849
        5440     1.30671     1.20897 0.000795905
        5441     1.30562     1.20899 0.000795957
        5442     1.30454     1.20901 0.000796004
        5443     1.30347     1.20902 0.000796047
        5444     1.30241     1.20904 0.000796086
        5445     1.30136     1.20906  0.00079612
        5446     1.30033     1.20907 0.000796151
        5447     1.29932     1.20909 0.000796177
        5448     1.29832     1.20911 0.000796199
        5449     1.29734     1.20912 0.000796218
        5450     1.29639     1.20914 0.000796232
        5451     1.29546     1.20916 0.000796244
        5452     1.29455     1.20917 0.000796252
        5453     1.29367     1.20919 0.000796257
        5454     1.29282      1.2092 0.000796258
        5455       1.292     1.20922 0.000796257
        5456     1.29121     1.20923 0.000796253
        5457     1.29045     1.20925 0.000796246
        5458     1.28972     1.20926 0.000796237
        5459     1.28901     1.20928 0.000796225
        5460     1.28834     1.20929 0.000796211
        5461      1.2877     1.20931 0.000796194
        5462     1.28708     1.20932 0.000796176
        5463      1.2865     1.20933 0.000796155
        5464     1.28594     1.20935 0.000796133
        5465      1.2854     1.20936 0.000796109
        5466      1.2849     1.20938 0.000796083
        5467     1.28442     1.20939 0.000796056
        5468     1.28396      1.2094 0.000796027
        5469     1.28353     1.20942 0.000795997
        5470     1.28312     1.20943 0.000795966
        5471     1.28273     1.20944 0.000795933
        5472     1.28235     1.20946 0.000795899
        5473     1.28199     1.20947 0.000795864
        5474     1.28165     1.20948 0.000795828
        5475     1.28131      1.2095  0.00079579
        5476     1.28098     1.20951 0.000795752
        5477     1.28066     1.20952 0.000795713
        5478     1.28034     1.20954 0.000795673
        5479     1.28002     1.20955 0.000795631
        5480     1.27969     1.20956 0.000795589
        5481     1.27937     1.20957 0.000795546
        5482     1.27903     1.20959 0.000795502
        5483     1.27869      1.2096 0.000795456
        5484     1.27833     1.20961  0.00079541
        5485     1.27795     1.20962 0.000795363
        5486     1.27756     1.20964 0.000795314
        5487     1.27714     1.20965 0.000795264
        5488     1.27669     1.20966 0.000795213
        5489     1.27622     1.20967 0.000795161
        5490     1.27572     1.20968 0.000795107
        5491     1.27518      1.2097 0.000795052
        5492      1.2746     1.20971 0.000794995
        5493     1.27398     1.20972 0.000794936
        5494     1.27332     1.20973 0.000794876
        5495     1.27261     1.20974 0.000794813
        5496     1.27186     1.20975 0.000794749
        5497     1.27105     1.20977 0.000794683
        5498     1.27019     1.20978 0.000794614
        5499     1.26927     1.20979 0.000794543
        5500     1.26829      1.2098  0.00079447
        5501     1.26725     1.20981 0.000794394
        5502     1.26615     1.20982 0.000794316
        5503     1.26499     1.20983 0.000794235
        5504     1.26376     1.20984 0.000794151
        5505     1.26246     1.20985 0.000794064
        5506      1.2611     1.20986 0.000793975
        5507     1.25966     1.20987 0.000793882
        5508     1.25815     1.20988 0.000793786
        5509     1.25658     1.20988 0.000793687
        5510     1.25493     1.20989 0.000793585
        5511     1.25321      1.2099  0.00079348
        5512     1.25141     1.20991 0.000793372
        5513     1.24955     1.20991 0.000793261
        5514     1.24761     1.20992 0.000793146
        5515     1.24561     1.20993 0.000793029
        5516     1.24353     1.20993 0.000792909
        5517     1.24139     1.20994 0.000792785
        5518     1.23918     1.20995 0.000792659
        5519     1.23691     1.20995 0.000792531
        5520     1.23457     1.20995   0.0007924
        5521     1.23217     1.20996 0.000792266
        5522     1.22971     1.20996 0.000792131
        5523     1.22719     1.20997 0.000791994
        5524     1.22462     1.20997 0.000791855
        5525     1.22199     1.20997 0.000791714
        5526     1.21931     1.20997 0.000791573
        5527     1.21659     1.20997 0.000791431
        5528     1.21381     1.20997 0.000791288
        5529       1.211     1.20997 0.000791145
        5530     1.20814     1.20997 0.000791002
        5531     1.20525     1.20997 0.000790859
        5532     1.20233     1.20997 0.000790717
        5533     1.19938     1.20997 0.000790577
        5534     1.19641     1.20997 0.000790438
        5535     1.19342     1.20996 0.000790301
        5536     1.19041     1.20996 0.000790166
        5537     1.18738     1.20996 0.000790034
        5538     1.18435     1.20995 0.000789904
        5539     1.18132     1.20995 0.000789779
        5540     1.17828     1.20994 0.000789657
        5541     1.17524     1.20993 0.000789539
        5542     1.17221     1.20993 0.000789426
        5543      1.1692     1.20992 0.000789318
        5544     1.16619     1.20991 0.000789215
        5545     1.16321      1.2099 0.000789118
        5546     1.16025      1.2099 0.000789026
        5547     1.15731     1.20989 0.000788941
        5548     1.15441     1.20988 0.000788862
        5549     1.15153     1.20987  0.00078879
        5550      1.1487     1.20985 0.000788725
        5551     1.14591     1.20984 0.000788667
        5552     1.14315     1.20983 0.000788616
        5553     1.14045     1.20982 0.000788573
        5554     1.13779     1.20981 0.000788538
        5555     1.13519     1.20979  0.00078851
        5556     1.13263     1.20978 0.000788491
        5557     1.13014     1.20976 0.000788479
        5558     1.12769     1.20975 0.000788475
        5559     1.12531     1.20973  0.00078848
        5560     1.12299     1.20972 0.000788492
        5561     1.12074      1.2097 0.000788513
        5562     1.11854     1.20969 0.000788541
        5563     1.11642     1.20967 0.000788578
        5564     1.11435     1.20965 0.000788622
        5565     1.11235     1.20963 0.000788674
        5566     1.11041     1.20962 0.000788734
        5567     1.10854      1.2096 0.000788801
        5568     1.10674     1.20958 0.000788876
        5569       1.105     1.20956 0.000788958
        5570     1.10333     1.20954 0.000789046
        5571     1.10172     1.20952 0.000789142
        5572     1.10017      1.2095 0.000789245
        5573     1.09869     1.20948 0.000789353
        5574     1.09727     1.20946 0.000789468
        5575     1.09591     1.20944  0.00078959
        5576     1.09461     1.20942 0.000789716
        5577     1.09338      1.2094 0.000789849
        5578      1.0922     1.20938 0.000789987
        5579     1.09108     1.20936  0.00079013
        5580     1.09001     1.20934 0.000790278
        5581     1.08899     1.20932  0.00079043
        5582     1.08803     1.20929 0.000790587
        5583     1.08712     1.20927 0.000790748
        5584     1.08626     1.20925 0.000790913
        5585     1.08545     1.20923 0.000791082
        5586     1.08468     1.20921 0.000791255
        5587     1.08396     1.20918 0.000791431
        5588     1.08328     1.20916  0.00079161
        5589     1.08264     1.20914 0.000791792
        5590     1.08204     1.20912 0.000791976
        5591     1.08148     1.20909 0.000792164
        5592     1.08096     1.20907 0.000792353
        5593     1.08048     1.20905 0.000792545
        5594     1.08003     1.20902 0.000792739
        5595     1.07961       1.209 0.000792935
        5596     1.07923     1.20898 0.000793132
        5597     1.07887     1.20895 0.000793331
        5598     1.07855     1.20893 0.000793531
        5599     1.07825     1.20891 0.000793733
        5600     1.07797     1.20888 0.000793935
        5601     1.07773     1.20886 0.000794139
        5602      1.0775     1.20884 0.000794343
        5603      1.0773     1.20881 0.000794548
        5604     1.07713     1.20879 0.000794754
        5605     1.07697     1.20877  0.00079496
        5606     1.07683     1.20874 0.000795166
        5607     1.07672     1.20872 0.000795373
        5608     1.07662      1.2087  0.00079558
        5609     1.07655     1.20867 0.000795787
        5610     1.07649     1.20865 0.000795994
        5611     1.07644     1.20863 0.000796201
        5612     1.07642      1.2086 0.000796407
        5613      1.0764     1.20858 0.000796613
        5614      1.0764     1.20855 0.000796819
        5615     1.07642     1.20853 0.000797025
        5616     1.07645     1.20851  0.00079723
        5617     1.07649     1.20848 0.000797434
        5618     1.07654     1.20846 0.000797638
        5619     1.07661     1.20844 0.000797841
        5620     1.07668     1.20841 0.000798044
        5621     1.07677     1.20839 0.000798245
        5622     1.07686     1.20837 0.000798446
        5623     1.07697     1.20834 0.000798646
        5624     1.07708     1.20832 0.000798845
        5625      1.0772      1.2083 0.000799043
        5626     1.07733     1.20827  0.00079924
        5627     1.07747     1.20825 0.000799436
        5628     1.07761     1.20823 0.000799631
        5629     1.07776      1.2082 0.000799824
        5630     1.07792     1.20818 0.000800017
        5631     1.07808     1.20816 0.000800209
        5632     1.07825     1.20813 0.000800399
        5633     1.07843     1.20811 0.000800588
        5634     1.07861     1.20809 0.000800776
        5635     1.07879     1.20807 0.000800962
        5636     1.07898     1.20804 0.000801148
        5637     1.07918     1.20802 0.000801331
        5638     1.07938       1.208 0.000801514
        5639     1.07959     1.20797 0.000801695
        5640      1.0798     1.20795 0.000801875
        5641     1.08002     1.20793 0.000802054
        5642     1.08024     1.20791 0.000802231
        5643     1.08047     1.20788 0.000802406
        5644     1.08071     1.20786 0.000802581
        5645     1.08096     1.20784 0.000802753
        5646     1.08121     1.20782 0.000802924
        5647     1.08148     1.20779 0.000803094
        5648     1.08175     1.20777 0.000803262
        5649     1.08204     1.20775 0.000803428
        5650     1.08233     1.20773 0.000803592
        5651     1.08264     1.20771 0.000803755
        5652     1.08296     1.20768 0.000803915
        5653      1.0833     1.20766 0.000804074
        5654     1.08365     1.20764 0.000804231
        5655     1.08401     1.20762 0.000804386
        5656      1.0844      1.2076 0.000804539
        5657     1.08481     1.20757 0.000804689
        5658     1.08523     1.20755 0.000804837
        5659     1.08568     1.20753 0.000804983
        5660     1.08616     1.20751 0.000805127
        5661     1.08665     1.20749 0.000805267
        5662     1.08718     1.20747 0.000805405
        5663     1.08773     1.20745 0.000805541
        5664     1.08831     1.20742 0.000805673
        5665     1.08892      1.2074 0.000805802
        5666     1.08957     1.20738 0.000805928
        5667     1.09025     1.20736 0.000806051
        5668     1.09096     1.20734 0.000806171
        5669     1.09171     1.20732 0.000806286
        5670      1.0925      1.2073 0.000806398
        5671     1.09333     1.20728 0.000806507
        5672      1.0942     1.20726 0.000806611
        5673     1.09512     1.20724 0.000806711
        5674     1.09608     1.20722 0.000806807
        5675     1.09708      1.2072 0.000806898
        5676     1.09814     1.20718 0.000806984
        5677     1.09924     1.20716 0.000807066
        5678      1.1004     1.20714 0.000807143
        5679      1.1016     1.20713 0.000807215
        5680     1.10287     1.20711 0.000807281
        5681     1.10418     1.20709 0.000807343
        5682     1.10555     1.20707 0.000807398
        5683     1.10698     1.20705 0.000807448
        5684     1.10846     1.20704 0.000807493
        5685     1.11001     1.20702 0.000807531
        5686     1.11161       1.207 0.000807563
        5687     1.11327     1.20699 0.000807589
        5688     1.11499     1.20697 0.000807609
        5689     1.11677     1.20695 0.000807623
        5690     1.11861     1.20694  0.00080763
        5691     1.12051     1.20692 0.000807631
        5692     1.12247     1.20691 0.000807625
        5693      1.1245     1.20689 0.000807613
        5694     1.12658     1.20688 0.000807595
        5695     1.12872     1.20687 0.000807569
        5696     1.13093     1.20685 0.000807538
        5697     1.13319     1.20684   0.0008075
        5698      1.1355     1.20683 0.000807455
        5699     1.13788     1.20682 0.000807404
        5700     1.14031      1.2068 0.000807346
        5701     1.14279     1.20679 0.000807283
        5702     1.14533     1.20678 0.000807213
        5703     1.14791     1.20677 0.000807138
        5704     1.15054     1.20676 0.000807056
        5705     1.15322     1.20675  0.00080697
        5706     1.15595     1.20674 0.000806877
        5707     1.15871     1.20674  0.00080678
        5708     1.16151     1.20673 0.000806677
        5709     1.16434     1.20672  0.00080657
        5710     1.16721     1.20671 0.000806459
        5711     1.17011     1.20671 0.000806343
        5712     1.17304      1.2067 0.000806223
        5713     1.17599      1.2067   0.0008061
        5714     1.17897     1.20669 0.000805974
        5715     1.18196     1.20669 0.000805844
        5716     1.18497     1.20668 0.000805712
        5717     1.18799     1.20668 0.000805578
        5718     1.19101     1.20668 0.000805442
        5719     1.19403     1.20667 0.000805304
        5720     1.19706     1.20667 0.000805165
        5721     1.20008     1.20667 0.000805025
        5722      1.2031     1.20667 0.000804884
        5723      1.2061     1.20667 0.000804744
        5724     1.20909     1.20667 0.000804603
        5725     1.21206     1.20667 0.000804463
        5726       1.215     1.20667 0.000804324
        5727     1.21792     1.20668 0.000804186
        5728     1.22081     1.20668 0.000804049
        5729     1.22367     1.20668 0.000803915
        5730     1.22649     1.20668 0.000803782
        5731     1.22927     1.20669 0.000803651
        5732     1.23201     1.20669 0.000803523
        5733     1.23471      1.2067 0.000803398
        5734     1.23736      1.2067 0.000803275
        5735     1.23995     1.20671 0.000803156
        5736     1.24249     1.20671 0.000803041
        5737     1.24497     1.20672 0.000802928
        5738      1.2474     1.20673  0.00080282
        5739     1.24976     1.20674 0.000802715
        5740     1.25206     1.20674 0.000802614
        5741     1.25429     1.20675 0.000802517
        5742     1.25645     1.20676 0.000802424
        5743     1.25855     1.20677 0.000802334
        5744     1.26056     1.20678 0.000802249
        5745     1.26251     1.20679 0.000802168
        5746     1.26438      1.2068 0.000802091
        5747     1.26617     1.20681 0.000802018
        5748     1.26788     1.20682 0.000801949
        5749     1.26952     1.20683 0.000801884
        5750     1.27107     1.20684 0.000801822
        5751     1.27254     1.20685 0.000801764
        5752     1.27393     1.20687  0.00080171
        5753     1.27525     1.20688 0.000801658
        5754     1.27648     1.20689  0.00080161
        5755     1.27764      1.2069 0.000801565
        5756     1.27871     1.20691 0.000801523
        5757     1.27971     1.20693 0.000801484
        5758     1.28062     1.20694 0.000801447
        5759     1.28146     1.20695 0.000801412
        5760     1.28223     1.20697 0.000801379
        5761     1.28292     1.20698 0.000801349
        5762     1.28354     1.20699  0.00080132
        5763     1.28408     1.20701 0.000801292
        5764     1.28456     1.20702 0.000801266
        5765     1.28497     1.20703 0.000801241
        5766     1.28531     1.20705 0.000801217
        5767     1.28559     1.20706 0.000801194
        5768     1.28581     1.20707 0.000801172
        5769     1.28597     1.20709  0.00080115
        5770     1.28606      1.2071 0.000801128
        5771     1.28611     1.20711 0.000801106
        5772      1.2861     1.20713 0.000801084
        5773     1.28603     1.20714 0.000801062
        5774     1.28592     1.20716 0.000801039
        5775     1.28576     1.20717 0.000801016
        5776     1.28556     1.20718 0.000800992
        5777     1.28532      1.2072 0.000800968
        5778     1.28505     1.20721 0.000800943
        5779     1.28474     1.20722 0.000800916
        5780     1.28439     1.20724 0.000800889
        5781     1.28402     1.20725 0.000800861
        5782     1.28362     1.20726 0.000800831
        5783      1.2832     1.20728   0.0008008
        5784     1.28276     1.20729 0.000800768
        5785      1.2823      1.2073 0.000800735
        5786     1.28182     1.20731   0.0008007
        5787     1.28133     1.20733 0.000800664
        5788     1.28083     1.20734 0.000800626
        5789     1.28031     1.20735 0.000800587
        5790      1.2798     1.20737 0.000800546
        5791     1.27927     1.20738 0.000800504
        5792     1.27875     1.20739 0.000800461
        5793     1.27823      1.2074 0.000800416
        5794     1.27771     1.20741  0.00080037
        5795     1.27719     1.20743 0.000800323
        5796     1.27668     1.20744 0.000800274
        5797     1.27618     1.20745 0.000800223
        5798     1.27569     1.20746 0.000800172
        5799     1.27522     1.20747 0.000800119
        5800     1.27475     1.20749 0.000800065
        5801      1.2743      1.2075  0.00080001
        5802     1.27386     1.20751 0.000799954
        5803     1.27345     1.20752 0.000799897
        5804     1.27304     1.20753 0.000799839
        5805     1.27266     1.20754  0.00079978
        5806     1.27229     1.20755  0.00079972
        5807     1.27194     1.20756 0.000799659
        5808     1.27161     1.20758 0.000799597
        5809      1.2713     1.20759 0.000799535
        5810     1.27102      1.2076 0.000799472
        5811     1.27075     1.20761 0.000799408
        5812      1.2705     1.20762 0.000799344
        5813     1.27028     1.20763 0.000799279
        5814     1.27008     1.20764 0.000799214
        5815     1.26989     1.20765 0.000799148
        5816     1.26973     1.20766 0.000799082
        5817      1.2696     1.20767 0.000799015
        5818     1.26948     1.20768 0.000798949
        5819     1.26939     1.20769 0.000798882
        5820     1.26931      1.2077 0.000798815
        5821     1.26925     1.20771 0.000798747
        5822     1.26922     1.20773  0.00079868
        5823      1.2692     1.20774 0.000798613
        5824      1.2692     1.20775 0.000798545
        5825     1.26922     1.20776 0.000798478
        5826     1.26926     1.20777 0.000798411
        5827     1.26932     1.20778 0.000798344
        5828     1.26939     1.20779 0.000798277
        5829     1.26948      1.2078  0.00079821
        5830     1.26959     1.20781 0.000798143
        5831     1.26971     1.20782 0.000798077
        5832     1.26986     1.20783 0.000798011
        5833     1.27001     1.20784 0.000797945
        5834     1.27018     1.20785  0.00079788
        5835     1.27037     1.20786 0.000797815
        5836     1.27056     1.20787 0.000797751
        5837     1.27078     1.20788 0.000797687
        5838     1.27101      1.2079 0.000797624
        5839     1.27125     1.20791 0.000797561
        5840     1.27151     1.20792 0.000797499
        5841     1.27178     1.20793 0.000797437
        5842     1.27206     1.20794 0.000797376
        5843     1.27235     1.20795 0.000797316
        5844     1.27266     1.20796 0.000797256
        5845     1.27298     1.20797 0.000797197
        5846     1.27331     1.20798 0.000797139
        5847     1.27365     1.20799 0.000797082
        5848       1.274     1.20801 0.000797026
        5849     1.27435     1.20802  0.00079697
        5850     1.27472     1.20803 0.000796916
        5851      1.2751     1.20804 0.000796862
        5852     1.27548     1.20805 0.000796809
        5853     1.27587     1.20806 0.000796757
        5854     1.27627     1.20808 0.000796706
        5855     1.27668     1.20809 0.000796656
        5856      1.2771      1.2081 0.000796607
        5857     1.27752     1.20811  0.00079656
        5858     1.27795     1.20812 0.000796513
        5859     1.27838     1.20813 0.000796467
        5860     1.27882     1.20815 0.000796423
        5861     1.27926     1.20816 0.000796379
        5862     1.27971     1.20817 0.000796337
        5863     1.28017     1.20818 0.000796296
        5864     1.28062      1.2082 0.000796256
        5865     1.28108     1.20821 0.000796217
        5866     1.28155     1.20822 0.000796179
        5867     1.28202     1.20823 0.000796143
        5868     1.28249     1.20825 0.000796108
        5869     1.28296     1.20826 0.000796074
        5870     1.28343     1.20827 0.000796041
        5871      1.2839     1.20828  0.00079601
        5872     1.28437      1.2083  0.00079598
        5873     1.28484     1.20831 0.000795951
        5874     1.28531     1.20832 0.000795923
        5875     1.28578     1.20834 0.000795897
        5876     1.28625     1.20835 0.000795872
        5877     1.28672     1.20836 0.000795848
        5878     1.28719     1.20838 0.000795826
        5879     1.28765     1.20839 0.000795805
        5880     1.28812      1.2084 0.000795785
        5881     1.28858     1.20842 0.000795766
        5882     1.28903     1.20843 0.000795749
        5883     1.28949     1.20844 0.000795733
        5884     1.28994     1.20846 0.000795718
        5885      1.2904     1.20847 0.000795705
        5886     1.29084     1.20849 0.000795693
        5887     1.29129      1.2085 0.000795682
        5888     1.29174     1.20851 0.000795673
        5889     1.29218     1.20853 0.000795664
        5890     1.29262     1.20854 0.000795657
        5891     1.29305     1.20856 0.000795651
        5892     1.29349     1.20857 0.000795647
        5893     1.29393     1.20859 0.000795644
        5894     1.29436      1.2086 0.000795642
        5895     1.29479     1.20862 0.000795641
        5896     1.29522     1.20863 0.000795642
        5897     1.29564     1.20864 0.000795644
        5898     1.29607     1.20866 0.000795647
        5899     1.29649     1.20867 0.000795651
        5900     1.29691     1.20869 0.000795657
        5901     1.29733      1.2087 0.000795664
        5902     1.29775     1.20872 0.000795672
        5903     1.29816     1.20873 0.000795682
        5904     1.29858     1.20875 0.000795692
        5905     1.29899     1.20877 0.000795704
        5906      1.2994     1.20878 0.000795718
        5907     1.29981      1.2088 0.000795732
        5908     1.30022     1.20881 0.000795748
        5909     1.30062     1.20883 0.000795765
        5910     1.30102     1.20884 0.000795783
        5911     1.30141     1.20886 0.000795803
        5912     1.30181     1.20887 0.000795823
        5913     1.30219     1.20889 0.000795845
        5914     1.30258     1.20891 0.000795868
        5915     1.30295     1.20892 0.000795892
        5916     1.30333     1.20894 0.000795918
        5917     1.30369     1.20895 0.000795944
        5918     1.30405     1.20897 0.000795972
        5919      1.3044     1.20899 0.000796001
        5920     1.30474       1.209 0.000796031
        5921     1.30508     1.20902 0.000796062
        5922     1.30541     1.20903 0.000796094
        5923     1.30573     1.20905 0.000796127
        5924     1.30603     1.20907 0.000796161
        5925     1.30633     1.20908 0.000796195
        5926     1.30662      1.2091 0.000796231
        5927      1.3069     1.20912 0.000796268
        5928     1.30717     1.20913 0.000796305
        5929     1.30742     1.20915 0.000796343
        5930     1.30766     1.20917 0.000796382
        5931     1.30789     1.20918 0.000796422
        5932      1.3081      1.2092 0.000796462
        5933      1.3083     1.20922 0.000796503
        5934     1.30848     1.20923 0.000796545
        5935     1.30864     1.20925 0.000796587
        5936     1.30879     1.20927 0.000796629
        5937     1.30892     1.20928 0.000796671
        5938     1.30904      1.2093 0.000796714
        5939     1.30914     1.20932 0.000796758
        5940     1.30922     1.20933 0.000796801
        5941     1.30928     1.20935 0.000796844
        5942     1.30932     1.20937 0.000796888
        5943     1.30935     1.20938 0.000796931
        5944     1.30935      1.2094 0.000796975
        5945     1.30933     1.20942 0.000797018
        5946      1.3093     1.20943 0.000797061
        5947     1.30924     1.20945 0.000797104
        5948     1.30917     1.20947 0.000797146
        5949     1.30907     1.20948 0.000797188
        5950     1.30895      1.2095 0.000797229
        5951     1.30881     1.20952  0.00079727
        5952     1.30864     1.20953  0.00079731
        5953     1.30846     1.20955 0.000797349
        5954     1.30825     1.20957 0.000797387
        5955     1.30801     1.20958 0.000797425
        5956     1.30775      1.2096 0.000797461
        5957     1.30747     1.20962 0.000797496
        5958     1.30716     1.20963  0.00079753
        5959     1.30683     1.20965 0.000797563
        5960     1.30647     1.20967 0.000797595
        5961     1.30608     1.20968 0.000797625
        5962     1.30567      1.2097 0.000797654
        5963     1.30523     1.20971 0.000797681
        5964     1.30476     1.20973 0.000797706
        5965     1.30427     1.20975  0.00079773
        5966     1.30374     1.20976 0.000797752
        5967     1.30318     1.20978 0.000797772
        5968     1.30259     1.20979  0.00079779
        5969     1.30197     1.20981 0.000797806
        5970     1.30131     1.20982 0.000797819
        5971     1.30061     1.20984  0.00079783
        5972     1.29988     1.20985 0.000797839
        5973     1.29911     1.20987 0.000797846
        5974      1.2983     1.20988 0.000797849
        5975     1.29745      1.2099  0.00079785
        5976     1.29657     1.20991 0.000797849
        5977     1.29563     1.20993 0.000797844
        5978     1.29466     1.20994 0.000797837
        5979     1.29364     1.20996 0.000797826
        5980     1.29257     1.20997 0.000797812
        5981     1.29145     1.20998 0.000797795
        5982     1.29028        1.21 0.000797775
        5983     1.28907     1.21001 0.000797751
        5984      1.2878     1.21002 0.000797723
        5985     1.28647     1.21004 0.000797692
        5986      1.2851     1.21005 0.000797658
        5987     1.28367     1.21006 0.000797619
        5988     1.28218     1.21007 0.000797577
        5989     1.28063     1.21008 0.000797531
        5990     1.27902      1.2101 0.000797481
        5991     1.27735     1.21011 0.000797426
        5992     1.27561     1.21012 0.000797368
        5993     1.27382     1.21013 0.000797306
        5994     1.27195     1.21014  0.00079724
        5995     1.27003     1.21015 0.000797169
        5996     1.26804     1.21016 0.000797095
        5997     1.26598     1.21017 0.000797016
        5998     1.26385     1.21018 0.000796934
        5999     1.26166     1.21019 0.000796847
        6000      1.2594     1.21019 0.000796756
        6001     1.25708      1.2102 0.000796662
        6002     1.25468     1.21021 0.000796564
        6003     1.25222     1.21022 0.000796462
        6004     1.24969     1.21022 0.000796356
        6005     1.24709     1.21023 0.000796247
        6006     1.24442     1.21023 0.000796135
        6007     1.24169     1.21024  0.00079602
        6008     1.23889     1.21024 0.000795902
        6009     1.23602     1.21025 0.000795781
        6010     1.23309     1.21025 0.000795657
        6011      1.2301     1.21026 0.000795532
        6012     1.22704     1.21026 0.000795404
        6013     1.22392     1.21026 0.000795275
        6014     1.22075     1.21026 0.000795145
        6015     1.21752     1.21026 0.000795014
        6016     1.21423     1.21026 0.000794882
        6017     1.21089     1.21026  0.00079475
        6018      1.2075     1.21026 0.000794618
        6019     1.20406     1.21026 0.000794486
        6020     1.20058     1.21026 0.000794356
        6021     1.19706     1.21026 0.000794227
        6022      1.1935     1.21026   0.0007941
        6023     1.18991     1.21025 0.000793976
        6024     1.18628     1.21025 0.000793854
        6025     1.18262     1.21024 0.000793735
        6026     1.17894     1.21024  0.00079362
        6027     1.17523     1.21023  0.00079351
        6028     1.17151     1.21023 0.000793404
        6029     1.16777     1.21022 0.000793304
        6030     1.16402     1.21021  0.00079321
        6031     1.16026      1.2102 0.000793121
        6032      1.1565      1.2102  0.00079304
        6033     1.15275     1.21019 0.000792965
        6034       1.149     1.21018 0.000792899
        6035     1.14526     1.21016  0.00079284
        6036     1.14154     1.21015 0.000792791
        6037     1.13784     1.21014  0.00079275
        6038     1.13416     1.21013 0.000792718
        6039     1.13051     1.21012 0.000792697
        6040      1.1269      1.2101 0.000792685
        6041     1.12333     1.21009 0.000792684
        6042      1.1198     1.21007 0.000792694
        6043     1.11631     1.21006 0.000792714
        6044     1.11288     1.21004 0.000792746
        6045     1.10951     1.21002  0.00079279
        6046     1.10619     1.21001 0.000792844
        6047     1.10294     1.20999 0.000792911
        6048     1.09976     1.20997 0.000792989
        6049     1.09666     1.20995 0.000793079
        6050     1.09363     1.20993 0.000793181
        6051     1.09068     1.20991 0.000793295
        6052     1.08782     1.20989  0.00079342
        6053     1.08504     1.20987 0.000793557
        6054     1.08235     1.20985 0.000793706
        6055     1.07976     1.20983 0.000793866
        6056     1.07726     1.20981 0.000794036
        6057     1.07486     1.20979 0.000794218
        6058     1.07256     1.20976 0.000794409
        6059     1.07036     1.20974 0.000794611
        6060     1.06827     1.20972 0.000794823
        6061     1.06629     1.20969 0.000795044
        6062     1.06441     1.20967 0.000795274
        6063     1.06264     1.20965 0.000795513
        6064     1.06098     1.20962 0.000795759
        6065     1.05943      1.2096 0.000796013
        6066     1.05798     1.20957 0.000796274
        6067     1.05665     1.20955 0.000796542
        6068     1.05543     1.20952 0.000796815
        6069     1.05431     1.20949 0.000797094
        6070     1.05331     1.20947 0.000797378
        6071      1.0524     1.20944 0.000797667
        6072     1.05161     1.20942 0.000797959
        6073     1.05091     1.20939 0.000798254
        6074     1.05032     1.20936 0.000798552
        6075     1.04983     1.20934 0.000798852
        6076     1.04943     1.20931 0.000799154
        6077     1.04913     1.20929 0.000799457
        6078     1.04892     1.20926 0.000799761
        6079      1.0488     1.20923 0.000800065
        6080     1.04877     1.20921 0.000800369
        6081     1.04883     1.20918 0.000800671
        6082     1.04896     1.20915 0.000800973
        6083     1.04918     1.20913 0.000801273
        6084     1.04947      1.2091 0.000801571
        6085     1.04983     1.20908 0.000801866
        6086     1.05026     1.20905 0.000802159
        6087     1.05076     1.20902 0.000802449
        6088     1.05132       1.209 0.000802735
        6089     1.05195     1.20897 0.000803017
        6090     1.05262     1.20895 0.000803296
        6091     1.05336     1.20892  0.00080357
        6092     1.05415     1.20889 0.000803839
        6093     1.05498     1.20887 0.000804104
        6094     1.05586     1.20884 0.000804364
        6095     1.05678     1.20882 0.000804619
        6096     1.05775     1.20879 0.000804869
        6097     1.05875     1.20877 0.000805113
        6098     1.05978     1.20875 0.000805351
        6099     1.06085     1.20872 0.000805584
        6100     1.06196      1.2087 0.000805811
        6101     1.06309     1.20867 0.000806033
        6102     1.06425     1.20865 0.000806248
        6103     1.06544     1.20863 0.000806457
        6104     1.06665      1.2086 0.000806661
        6105     1.06789     1.20858 0.000806858
        6106     1.06915     1.20856 0.000807049
        6107     1.07043     1.20853 0.000807233
        6108     1.07174     1.20851 0.000807412
        6109     1.07306     1.20849 0.000807584
        6110     1.07441     1.20847  0.00080775
        6111     1.07578     1.20845  0.00080791
        6112     1.07717     1.20843 0.000808063
        6113     1.07858      1.2084  0.00080821
        6114     1.08001     1.20838  0.00080835
        6115     1.08146     1.20836 0.000808485
        6116     1.08293     1.20834 0.000808612
        6117     1.08442     1.20832 0.000808734
        6118     1.08592      1.2083 0.000808849
        6119     1.08745     1.20828 0.000808958
        6120       1.089     1.20826 0.000809061
        6121     1.09056     1.20824 0.000809157
        6122     1.09214     1.20822 0.000809247
        6123     1.09374     1.20821 0.000809331
        6124     1.09537     1.20819 0.000809408
        6125     1.09701     1.20817  0.00080948
        6126     1.09867     1.20815 0.000809545
        6127     1.10035     1.20813 0.000809604
        6128     1.10204     1.20812 0.000809657
        6129     1.10376      1.2081 0.000809704
        6130      1.1055     1.20808 0.000809745
        6131     1.10725     1.20807  0.00080978
        6132     1.10902     1.20805 0.000809809
        6133     1.11082     1.20803 0.000809832
        6134     1.11263     1.20802 0.000809849
        6135     1.11445       1.208 0.000809861
        6136      1.1163     1.20799 0.000809867
