#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4148    0.750038    0.806493 0.000597556
        4149    0.749252    0.806479 0.000597571
        4150    0.748481    0.806465 0.000597591
        4151    0.747724    0.806451 0.000597614
        4152    0.746982    0.806437 0.000597642
        4153    0.746256    0.806422 0.000597674
        4154    0.745547    0.806408 0.000597709
        4155    0.744854    0.806393 0.000597749
        4156     0.74418    0.806378 0.000597793
        4157    0.743523    0.806363  0.00059784
        4158    0.742885    0.806347 0.000597891
        4159    0.742265    0.806332 0.000597946
        4160    0.741663    0.806317 0.000598004
        4161    0.741081    0.806301 0.000598066
        4162     0.74052    0.806285 0.000598131
        4163    0.739978    0.806269 0.000598199
        4164    0.739457    0.806253 0.000598271
        4165    0.738956    0.806237 0.000598345
        4166    0.738478    0.806221 0.000598423
        4167    0.738022    0.806204 0.000598503
        4168    0.737589    0.806188 0.000598586
        4169    0.737178    0.806171 0.000598671
        4170    0.736791    0.806155 0.000598759
        4171    0.736427    0.806138 0.000598848
        4172    0.736087    0.806121  0.00059894
        4173    0.735771    0.806104 0.000599034
        4174     0.73548    0.806087 0.000599129
        4175    0.735215     0.80607 0.000599226
        4176    0.734976    0.806053 0.000599325
        4177    0.734763    0.806036 0.000599424
        4178    0.734577    0.806019 0.000599524
        4179     0.73442    0.806002 0.000599626
        4180     0.73429    0.805985 0.000599728
        4181    0.734189    0.805968  0.00059983
        4182    0.734117    0.805951 0.000599933
        4183    0.734076    0.805933 0.000600035
        4184    0.734065    0.805916 0.000600138
        4185    0.734084    0.805899  0.00060024
        4186    0.734136    0.805882 0.000600341
        4187    0.734221    0.805865 0.000600442
        4188    0.734339    0.805848 0.000600541
        4189     0.73449    0.805831 0.000600639
        4190    0.734675    0.805814 0.000600736
        4191    0.734896    0.805797 0.000600831
        4192    0.735153     0.80578 0.000600924
        4193    0.735448    0.805763 0.000601014
        4194    0.735779    0.805746 0.000601103
        4195    0.736149     0.80573 0.000601188
        4196    0.736558    0.805713 0.000601271
        4197    0.737008    0.805697 0.000601351
        4198    0.737499    0.805681 0.000601427
        4199    0.738032    0.805665 0.000601499
        4200    0.738609    0.805649 0.000601568
        4201    0.739228    0.805633 0.000601632
        4202    0.739892    0.805617 0.000601693
        4203    0.740601    0.805602 0.000601748
        4204    0.741356    0.805586 0.000601799
        4205    0.742157    0.805571 0.000601845
        4206    0.743005    0.805556 0.000601886
        4207    0.743902    0.805542 0.000601921
        4208    0.744847    0.805527 0.000601951
        4209    0.745842    0.805513 0.000601975
        4210    0.746887    0.805499 0.000601993
        4211    0.747983    0.805486 0.000602005
        4212    0.749129    0.805472 0.000602011
        4213    0.750327    0.805459  0.00060201
        4214    0.751577    0.805446 0.000602003
        4215    0.752879    0.805434 0.000601989
        4216    0.754233    0.805422 0.000601969
        4217    0.755639     0.80541 0.000601942
        4218    0.757097    0.805399 0.000601908
        4219    0.758606    0.805387 0.000601868
        4220    0.760168    0.805377 0.000601821
        4221     0.76178    0.805366 0.000601767
        4222    0.763444    0.805356 0.000601706
        4223    0.765158    0.805347 0.000601639
        4224    0.766921    0.805338 0.000601565
        4225    0.768735    0.805329 0.000601485
        4226    0.770595    0.805321 0.000601399
        4227    0.772502    0.805313 0.000601307
        4228    0.774455    0.805306 0.000601209
        4229    0.776452    0.805299 0.000601105
        4230    0.778492    0.805293 0.000600997
        4231    0.780574    0.805287 0.000600883
        4232    0.782695    0.805282 0.000600765
        4233    0.784854    0.805277 0.000600642
        4234    0.787048    0.805272 0.000600516
        4235    0.789275    0.805269 0.000600386
        4236    0.791532    0.805265 0.000600253
        4237    0.793818    0.805263 0.000600117
        4238    0.796131    0.805261  0.00059998
        4239    0.798467    0.805259  0.00059984
        4240    0.800823    0.805258   0.0005997
        4241    0.803199    0.805257 0.000599558
        4242    0.805589    0.805257 0.000599417
        4243    0.807993    0.805258 0.000599276
        4244    0.810406    0.805259 0.000599136
        4245    0.812827    0.805261 0.000598998
        4246    0.815251    0.805263 0.000598861
        4247    0.817675    0.805266 0.000598727
        4248    0.820097     0.80527 0.000598597
        4249    0.822513    0.805274  0.00059847
        4250     0.82492    0.805279 0.000598347
        4251    0.827315    0.805284 0.000598228
        4252    0.829694    0.805289 0.000598115
        4253    0.832055    0.805296 0.000598008
        4254    0.834394    0.805303 0.000597906
        4255     0.83671     0.80531 0.000597811
        4256    0.838999    0.805318 0.000597723
        4257    0.841257    0.805326 0.000597642
        4258    0.843483    0.805335 0.000597569
        4259    0.845671    0.805345 0.000597504
        4260    0.847819    0.805355 0.000597447
        4261    0.849926    0.805365 0.000597398
        4262    0.851987    0.805376 0.000597358
        4263    0.854001    0.805388 0.000597327
        4264    0.855965    0.805399 0.000597305
        4265    0.857876    0.805412 0.000597291
        4266    0.859733    0.805424 0.000597287
        4267    0.861532    0.805438 0.000597292
        4268    0.863272    0.805451 0.000597305
        4269    0.864951    0.805465 0.000597328
        4270    0.866564    0.805479  0.00059736
        4271    0.868112    0.805494   0.0005974
        4272    0.869592    0.805509 0.000597448
        4273    0.871003    0.805524 0.000597505
        4274    0.872343     0.80554  0.00059757
        4275    0.873612    0.805556 0.000597642
        4276    0.874806    0.805572 0.000597722
        4277    0.875924    0.805589 0.000597808
        4278    0.876967    0.805605 0.000597901
        4279    0.877933    0.805622    0.000598
        4280    0.878822    0.805639 0.000598105
        4281    0.879631    0.805657 0.000598215
        4282    0.880361    0.805674  0.00059833
        4283    0.881009    0.805692 0.000598449
        4284    0.881576    0.805709 0.000598571
        4285    0.882061    0.805727 0.000598696
        4286    0.882464    0.805745 0.000598824
        4287    0.882785    0.805763 0.000598954
        4288    0.883023    0.805781 0.000599086
        4289     0.88318    0.805799 0.000599218
        4290    0.883257    0.805817  0.00059935
        4291    0.883252    0.805835 0.000599482
        4292    0.883166    0.805853 0.000599613
        4293       0.883    0.805871 0.000599742
        4294    0.882754    0.805889  0.00059987
        4295    0.882429    0.805907 0.000599995
        4296    0.882028    0.805925 0.000600117
        4297    0.881551    0.805942 0.000600235
        4298    0.880999     0.80596 0.000600349
        4299    0.880371    0.805977 0.000600459
        4300    0.879671    0.805994 0.000600564
        4301    0.878899    0.806011 0.000600664
        4302    0.878057    0.806028 0.000600758
        4303    0.877147    0.806044 0.000600845
        4304     0.87617    0.806061 0.000600926
        4305    0.875128    0.806077 0.000601001
        4306    0.874024    0.806092 0.000601069
        4307    0.872859    0.806108 0.000601129
        4308    0.871637    0.806123 0.000601182
        4309    0.870359    0.806138 0.000601227
        4310    0.869028    0.806153 0.000601265
        4311    0.867646    0.806167 0.000601294
        4312    0.866216    0.806181 0.000601316
        4313    0.864741    0.806194  0.00060133
        4314    0.863222    0.806208 0.000601336
        4315    0.861661    0.806221 0.000601334
        4316    0.860062    0.806233 0.000601324
        4317    0.858427    0.806245 0.000601306
        4318    0.856759    0.806257 0.000601281
        4319    0.855061    0.806268 0.000601248
        4320    0.853336    0.806279 0.000601207
        4321    0.851586    0.806289 0.000601159
        4322    0.849815      0.8063 0.000601105
        4323    0.848025    0.806309 0.000601043
        4324     0.84622    0.806318 0.000600975
        4325    0.844402    0.806327 0.000600901
        4326    0.842573    0.806336  0.00060082
        4327    0.840737    0.806344 0.000600734
        4328    0.838895    0.806351 0.000600642
        4329     0.83705    0.806358 0.000600545
        4330    0.835205    0.806365 0.000600443
        4331    0.833363    0.806371 0.000600337
        4332    0.831525    0.806377 0.000600227
        4333    0.829694    0.806382 0.000600112
        4334    0.827872    0.806387 0.000599994
        4335    0.826061    0.806392 0.000599873
        4336    0.824263    0.806396 0.000599749
        4337    0.822479      0.8064 0.000599622
        4338    0.820711    0.806403 0.000599493
        4339     0.81896    0.806406 0.000599362
        4340    0.817228    0.806408 0.000599229
        4341    0.815515     0.80641 0.000599094
        4342    0.813823    0.806412 0.000598959
        4343    0.812154    0.806413 0.000598822
        4344    0.810508    0.806414 0.000598685
        4345    0.808886    0.806415 0.000598548
        4346    0.807289    0.806415  0.00059841
        4347    0.805716    0.806415 0.000598272
        4348    0.804169    0.806414 0.000598135
        4349    0.802648    0.806414 0.000597998
        4350    0.801154    0.806412 0.000597862
        4351    0.799685    0.806411 0.000597726
        4352    0.798243    0.806409 0.000597592
        4353    0.796829    0.806407 0.000597459
        4354    0.795442    0.806404 0.000597327
        4355     0.79408    0.806401 0.000597196
        4356    0.792744    0.806398 0.000597068
        4357    0.791434    0.806395  0.00059694
        4358    0.790149    0.806391 0.000596815
        4359    0.788889    0.806387 0.000596692
        4360    0.787652    0.806383  0.00059657
        4361     0.78644    0.806378 0.000596451
        4362    0.785251    0.806373 0.000596334
        4363    0.784086    0.806368 0.000596219
        4364    0.782944    0.806363 0.000596107
        4365    0.781825    0.806357 0.000595997
        4366    0.780728    0.806351 0.000595889
        4367    0.779652    0.806345 0.000595784
        4368    0.778597    0.806339 0.000595681
        4369    0.777563    0.806332 0.000595582
        4370    0.776548    0.806326 0.000595484
        4371    0.775554    0.806318  0.00059539
        4372     0.77458    0.806311 0.000595298
        4373    0.773624    0.806304 0.000595208
        4374    0.772688    0.806296 0.000595122
        4375    0.771772    0.806288 0.000595038
        4376    0.770875     0.80628 0.000594957
        4377    0.769998    0.806272 0.000594879
        4378     0.76914    0.806263 0.000594804
        4379    0.768301    0.806255 0.000594731
        4380    0.767483    0.806246 0.000594661
        4381    0.766684    0.806237 0.000594594
        4382    0.765905    0.806228  0.00059453
        4383    0.765149    0.806218 0.000594468
        4384    0.764415    0.806209 0.000594409
        4385    0.763705    0.806199 0.000594352
        4386    0.763018    0.806189 0.000594298
        4387    0.762355    0.806179 0.000594247
        4388    0.761717    0.806169 0.000594198
        4389    0.761106    0.806159 0.000594151
        4390    0.760521    0.806148 0.000594107
        4391    0.759963    0.806138 0.000594064
        4392    0.759432    0.806127 0.000594024
        4393    0.758931    0.806116 0.000593986
        4394    0.758459    0.806106  0.00059395
        4395    0.758018    0.806095 0.000593916
        4396    0.757609    0.806084 0.000593883
        4397    0.757232    0.806072 0.000593852
        4398    0.756888    0.806061 0.000593822
        4399     0.75658     0.80605 0.000593794
        4400    0.756306    0.806039 0.000593766
        4401    0.756069    0.806027  0.00059374
        4402    0.755868    0.806016 0.000593714
        4403    0.755705    0.806005 0.000593689
        4404     0.75558    0.805993 0.000593665
        4405    0.755494    0.805982 0.000593641
        4406    0.755448     0.80597 0.000593617
        4407    0.755442    0.805959 0.000593593
        4408    0.755477    0.805947 0.000593569
        4409    0.755553    0.805936 0.000593544
        4410    0.755671    0.805924 0.000593519
        4411     0.75583    0.805913 0.000593493
        4412    0.756032    0.805902 0.000593466
        4413    0.756273    0.805891 0.000593438
        4414    0.756556    0.805879 0.000593409
        4415     0.75688    0.805868 0.000593379
        4416    0.757243    0.805857 0.000593346
        4417    0.757645    0.805846 0.000593312
        4418    0.758086    0.805836 0.000593277
        4419    0.758565    0.805825 0.000593239
        4420    0.759082    0.805814 0.000593199
        4421    0.759635    0.805804 0.000593157
        4422    0.760225    0.805794 0.000593112
        4423     0.76085    0.805783 0.000593065
        4424    0.761508    0.805773 0.000593015
        4425    0.762198    0.805763 0.000592963
        4426    0.762919    0.805754 0.000592908
        4427     0.76367    0.805744  0.00059285
        4428    0.764448    0.805735  0.00059279
        4429    0.765254    0.805726 0.000592726
        4430    0.766085    0.805717  0.00059266
        4431    0.766939    0.805708 0.000592591
        4432    0.767815      0.8057 0.000592519
        4433    0.768712    0.805691 0.000592444
        4434    0.769627    0.805683 0.000592366
        4435    0.770559    0.805675 0.000592286
        4436    0.771507    0.805667 0.000592202
        4437    0.772469     0.80566 0.000592116
        4438    0.773442    0.805653 0.000592027
        4439    0.774425    0.805646 0.000591936
        4440    0.775418    0.805639 0.000591841
        4441    0.776418    0.805632 0.000591745
        4442    0.777425    0.805626 0.000591646
        4443    0.778437     0.80562 0.000591544
        4444    0.779451    0.805614  0.00059144
        4445    0.780466    0.805608 0.000591334
        4446    0.781481    0.805603 0.000591226
        4447    0.782494    0.805598 0.000591116
        4448    0.783504    0.805593 0.000591004
        4449     0.78451    0.805588  0.00059089
        4450    0.785512    0.805583 0.000590775
        4451    0.786507    0.805579 0.000590657
        4452    0.787495    0.805575 0.000590539
        4453    0.788473    0.805571 0.000590419
        4454    0.789444    0.805568 0.000590297
        4455    0.790404    0.805564 0.000590174
        4456    0.791353    0.805561 0.000590051
        4457    0.792291    0.805558 0.000589926
        4458    0.793216    0.805555   0.0005898
        4459    0.794129    0.805553 0.000589673
        4460    0.795029     0.80555 0.000589546
        4461    0.795916    0.805548 0.000589417
        4462     0.79679    0.805546 0.000589289
        4463    0.797651    0.805545 0.000589159
        4464    0.798499    0.805543 0.000589029
        4465    0.799333    0.805542 0.000588899
        4466    0.800154     0.80554 0.000588768
        4467    0.800961    0.805539 0.000588638
        4468    0.801754    0.805538 0.000588506
        4469    0.802533    0.805538 0.000588375
        4470      0.8033    0.805537 0.000588244
        4471    0.804055    0.805537 0.000588112
        4472    0.804799    0.805537 0.000587981
        4473     0.80553    0.805537 0.000587849
        4474    0.806249    0.805537 0.000587718
        4475    0.806956    0.805537 0.000587587
        4476    0.807652    0.805538 0.000587456
        4477    0.808338    0.805538 0.000587325
        4478    0.809014    0.805539 0.000587194
        4479    0.809681     0.80554 0.000587064
        4480    0.810338    0.805541 0.000586934
        4481    0.810988    0.805542 0.000586804
        4482     0.81163    0.805544 0.000586675
        4483    0.812266    0.805545 0.000586546
        4484    0.812897    0.805547 0.000586417
        4485    0.813522    0.805549 0.000586289
        4486    0.814144    0.805551 0.000586161
        4487    0.814762    0.805553 0.000586034
        4488    0.815377    0.805555 0.000585908
        4489    0.815991    0.805557 0.000585782
        4490    0.816603     0.80556 0.000585657
        4491    0.817215    0.805562 0.000585532
        4492    0.817826    0.805565 0.000585408
        4493    0.818438    0.805568 0.000585285
        4494    0.819051    0.805571 0.000585162
        4495    0.819667    0.805574  0.00058504
        4496    0.820286    0.805577  0.00058492
        4497    0.820908    0.805581 0.000584799
        4498    0.821534    0.805584  0.00058468
        4499    0.822163    0.805588 0.000584562
        4500    0.822797    0.805592 0.000584444
        4501    0.823435    0.805596 0.000584328
        4502    0.824078      0.8056 0.000584213
        4503    0.824726    0.805604 0.000584098
        4504     0.82538    0.805608 0.000583985
        4505     0.82604    0.805613 0.000583873
        4506    0.826706    0.805618 0.000583762
        4507    0.827379    0.805622 0.000583653
        4508    0.828059    0.805627 0.000583544
        4509    0.828747    0.805632 0.000583438
        4510    0.829441    0.805638 0.000583332
        4511    0.830143    0.805643 0.000583228
        4512    0.830852    0.805649 0.000583126
        4513    0.831569    0.805655 0.000583025
        4514    0.832293     0.80566 0.000582925
        4515    0.833024    0.805666 0.000582828
        4516    0.833762    0.805673 0.000582732
        4517    0.834507    0.805679 0.000582638
        4518    0.835258    0.805686 0.000582546
        4519    0.836017    0.805692 0.000582455
        4520    0.836782    0.805699 0.000582367
        4521    0.837553    0.805706 0.000582281
        4522     0.83833    0.805713 0.000582197
        4523    0.839113    0.805721 0.000582115
        4524    0.839899    0.805728 0.000582035
        4525     0.84069    0.805736 0.000581958
        4526    0.841484    0.805744 0.000581883
        4527     0.84228    0.805752  0.00058181
        4528    0.843078     0.80576  0.00058174
        4529    0.843876    0.805769 0.000581673
        4530    0.844674    0.805777 0.000581608
        4531    0.845471    0.805786 0.000581545
        4532    0.846266    0.805795 0.000581486
        4533    0.847057    0.805804 0.000581429
        4534    0.847843    0.805813 0.000581374
        4535    0.848622    0.805823 0.000581323
        4536    0.849394    0.805832 0.000581274
        4537    0.850155    0.805842 0.000581228
        4538    0.850907    0.805852 0.000581185
        4539    0.851648    0.805862 0.000581144
        4540    0.852376    0.805873 0.000581107
        4541    0.853091    0.805883 0.000581072
        4542     0.85379    0.805893 0.000581039
        4543    0.854473    0.805904  0.00058101
        4544    0.855138    0.805915 0.000580983
        4545    0.855782    0.805926 0.000580959
        4546    0.856404    0.805937 0.000580937
        4547    0.857003    0.805948 0.000580918
        4548    0.857578     0.80596 0.000580901
        4549    0.858126    0.805971 0.000580887
        4550    0.858646    0.805983 0.000580874
        4551    0.859137    0.805994 0.000580864
        4552    0.859598    0.806006 0.000580856
        4553    0.860028    0.806018 0.000580849
        4554    0.860426     0.80603 0.000580845
        4555     0.86079    0.806042 0.000580842
        4556     0.86112    0.806054  0.00058084
        4557    0.861414    0.806066 0.000580839
        4558    0.861671    0.806078  0.00058084
        4559    0.861891    0.806091 0.000580842
        4560    0.862074    0.806103 0.000580844
        4561    0.862218    0.806115 0.000580847
        4562    0.862322    0.806128  0.00058085
        4563    0.862387     0.80614 0.000580854
        4564    0.862411    0.806152 0.000580857
        4565    0.862396    0.806165 0.000580861
        4566    0.862339    0.806177 0.000580864
        4567    0.862241    0.806189 0.000580866
        4568    0.862101    0.806201 0.000580868
        4569    0.861921    0.806214 0.000580869
        4570    0.861699    0.806226 0.000580869
        4571    0.861436    0.806238 0.000580867
        4572    0.861132     0.80625 0.000580864
        4573    0.860791    0.806262  0.00058086
        4574    0.860412    0.806274 0.000580853
        4575    0.859994    0.806285 0.000580845
        4576    0.859536    0.806297 0.000580835
        4577     0.85904    0.806308 0.000580822
        4578    0.858506     0.80632 0.000580807
        4579    0.857936    0.806331  0.00058079
        4580     0.85733    0.806342  0.00058077
        4581    0.856691    0.806353 0.000580747
        4582    0.856018    0.806364 0.000580721
        4583    0.855311    0.806375 0.000580693
        4584    0.854572    0.806385 0.000580661
        4585    0.853802    0.806396 0.000580627
        4586    0.853002    0.806406 0.000580589
        4587    0.852173    0.806416 0.000580548
        4588    0.851316    0.806426 0.000580504
        4589    0.850433    0.806435 0.000580457
        4590    0.849525    0.806445 0.000580406
        4591    0.848594    0.806454 0.000580352
        4592    0.847641    0.806463 0.000580295
        4593    0.846667    0.806471 0.000580235
        4594    0.845674     0.80648 0.000580171
        4595    0.844664    0.806488 0.000580105
        4596    0.843638    0.806496 0.000580035
        4597    0.842599    0.806504 0.000579962
        4598    0.841547    0.806512 0.000579886
        4599    0.840484    0.806519 0.000579807
        4600    0.839411    0.806526 0.000579725
        4601     0.83833    0.806533  0.00057964
        4602    0.837241     0.80654 0.000579552
        4603    0.836147    0.806546 0.000579462
        4604    0.835049    0.806553 0.000579369
        4605    0.833949    0.806559 0.000579274
        4606    0.832848    0.806564 0.000579176
        4607    0.831747     0.80657 0.000579076
        4608    0.830649    0.806575 0.000578974
        4609    0.829554     0.80658  0.00057887
        4610    0.828466    0.806585 0.000578764
        4611    0.827384    0.806589 0.000578656
        4612    0.826309    0.806593 0.000578547
        4613    0.825244    0.806597 0.000578435
        4614     0.82419    0.806601 0.000578322
        4615    0.823148    0.806605 0.000578208
        4616    0.822119    0.806608 0.000578093
        4617    0.821106    0.806611 0.000577976
        4618    0.820108    0.806614 0.000577858
        4619    0.819127    0.806617  0.00057774
        4620    0.818164     0.80662  0.00057762
        4621     0.81722    0.806622 0.000577499
        4622    0.816296    0.806624 0.000577378
        4623    0.815392    0.806626 0.000577257
        4624    0.814512    0.806628 0.000577134
        4625    0.813656    0.806629 0.000577011
        4626    0.812824     0.80663 0.000576888
        4627    0.812018    0.806632 0.000576765
        4628    0.811238    0.806633 0.000576641
        4629    0.810484    0.806633 0.000576517
        4630    0.809756    0.806634 0.000576393
        4631    0.809055    0.806635 0.000576269
        4632    0.808382    0.806635 0.000576144
        4633    0.807736    0.806635  0.00057602
        4634    0.807119    0.806635 0.000575896
        4635    0.806529    0.806635 0.000575772
        4636    0.805966    0.806635 0.000575647
        4637     0.80543    0.806635 0.000575523
        4638    0.804922    0.806634 0.000575399
        4639    0.804442    0.806634 0.000575275
        4640    0.803988    0.806633 0.000575152
        4641     0.80356    0.806633 0.000575028
        4642    0.803159    0.806632 0.000574905
        4643    0.802785    0.806631 0.000574782
        4644    0.802436     0.80663 0.000574659
        4645    0.802113    0.806629 0.000574536
        4646    0.801816    0.806628 0.000574413
        4647    0.801545    0.806627  0.00057429
        4648    0.801298    0.806626 0.000574168
        4649    0.801074    0.806625 0.000574046
        4650    0.800872    0.806624 0.000573924
        4651    0.800692    0.806622 0.000573802
        4652    0.800531    0.806621  0.00057368
        4653    0.800391     0.80662 0.000573558
        4654     0.80027    0.806618 0.000573436
        4655    0.800166    0.806617 0.000573315
        4656     0.80008    0.806616 0.000573193
        4657     0.80001    0.806614 0.000573072
        4658    0.799956    0.806613 0.000572951
        4659    0.799916    0.806611  0.00057283
        4660    0.799889     0.80661 0.000572709
        4661    0.799875    0.806608 0.000572588
        4662    0.799874    0.806607 0.000572467
        4663    0.799882    0.806605 0.000572346
        4664    0.799901    0.806604 0.000572225
        4665    0.799929    0.806603 0.000572104
        4666    0.799964    0.806601 0.000571983
        4667    0.800007      0.8066 0.000571862
        4668    0.800056    0.806598 0.000571741
        4669     0.80011    0.806597 0.000571621
        4670    0.800169    0.806596   0.0005715
        4671    0.800232    0.806594 0.000571379
        4672      0.8003    0.806593 0.000571258
        4673    0.800371    0.806592 0.000571138
        4674    0.800443     0.80659 0.000571017
        4675    0.800515    0.806589 0.000570896
        4676    0.800588    0.806588 0.000570776
        4677    0.800661    0.806586 0.000570655
        4678    0.800732    0.806585 0.000570534
        4679    0.800801    0.806584 0.000570414
        4680    0.800867    0.806583 0.000570293
        4681     0.80093    0.806581 0.000570173
        4682    0.800989     0.80658 0.000570052
        4683    0.801043    0.806579 0.000569932
        4684    0.801092    0.806578 0.000569811
        4685    0.801136    0.806577 0.000569691
        4686    0.801174    0.806576  0.00056957
        4687    0.801206    0.806574  0.00056945
        4688    0.801231    0.806573  0.00056933
        4689    0.801248    0.806572 0.000569209
        4690    0.801258    0.806571 0.000569089
        4691    0.801261     0.80657 0.000568969
        4692    0.801255    0.806569 0.000568849
        4693    0.801239    0.806568 0.000568729
        4694    0.801214    0.806567 0.000568609
        4695    0.801177    0.806565 0.000568489
        4696     0.80113    0.806564 0.000568369
        4697    0.801073    0.806563 0.000568249
        4698    0.801005    0.806562 0.000568129
        4699    0.800924    0.806561  0.00056801
        4700    0.800829    0.806559  0.00056789
        4701    0.800721    0.806558 0.000567771
        4702    0.800601    0.806557 0.000567651
        4703    0.800467    0.806556 0.000567532
        4704    0.800319    0.806554 0.000567413
        4705    0.800157    0.806553 0.000567294
        4706    0.799979    0.806552 0.000567175
        4707    0.799786     0.80655 0.000567057
        4708    0.799575    0.806549 0.000566938
        4709    0.799348    0.806547  0.00056682
        4710    0.799104    0.806546 0.000566702
        4711    0.798842    0.806544 0.000566584
        4712    0.798562    0.806542 0.000566466
        4713    0.798265     0.80654 0.000566349
        4714    0.797951    0.806539 0.000566231
        4715    0.797619    0.806537 0.000566114
        4716    0.797269    0.806535 0.000565998
        4717    0.796899    0.806533 0.000565881
        4718    0.796511    0.806531 0.000565766
        4719    0.796104    0.806528  0.00056565
        4720    0.795678    0.806526 0.000565535
        4721    0.795234    0.806524  0.00056542
        4722    0.794771    0.806521 0.000565306
        4723    0.794289    0.806519 0.000565192
        4724    0.793788    0.806516 0.000565079
        4725     0.79327    0.806513 0.000564966
        4726    0.792734     0.80651 0.000564854
        4727     0.79218    0.806507 0.000564743
        4728    0.791608    0.806504 0.000564632
        4729     0.79102    0.806501 0.000564522
        4730    0.790416    0.806497 0.000564413
        4731    0.789797    0.806494 0.000564305
        4732    0.789164     0.80649 0.000564197
        4733    0.788517    0.806486 0.000564091
        4734    0.787856    0.806482 0.000563986
        4735    0.787182    0.806478 0.000563881
        4736    0.786495    0.806474 0.000563778
        4737    0.785797     0.80647 0.000563676
        4738    0.785088    0.806465 0.000563575
        4739    0.784371    0.806461 0.000563475
        4740    0.783645    0.806456 0.000563377
        4741    0.782911    0.806451  0.00056328
        4742    0.782172    0.806446 0.000563185
        4743    0.781427     0.80644  0.00056309
        4744    0.780679    0.806435 0.000562998
        4745    0.779928    0.806429 0.000562907
        4746    0.779174    0.806424 0.000562818
        4747    0.778419    0.806418  0.00056273
        4748    0.777663    0.806412 0.000562644
        4749    0.776909    0.806405  0.00056256
        4750    0.776157    0.806399 0.000562478
        4751    0.775408    0.806393 0.000562397
        4752    0.774664    0.806386 0.000562318
        4753    0.773925    0.806379 0.000562241
        4754    0.773194    0.806372 0.000562167
        4755    0.772471    0.806365 0.000562094
        4756    0.771758    0.806358 0.000562022
        4757    0.771055     0.80635 0.000561953
        4758    0.770363    0.806343 0.000561886
        4759    0.769684    0.806335 0.000561821
        4760    0.769019    0.806327 0.000561757
        4761    0.768368    0.806319 0.000561696
        4762    0.767734    0.806311 0.000561637
        4763    0.767117    0.806303 0.000561579
        4764    0.766516    0.806295 0.000561523
        4765    0.765933    0.806286 0.000561469
        4766    0.765369    0.806277 0.000561417
        4767    0.764826    0.806269 0.000561367
        4768    0.764304     0.80626 0.000561318
        4769    0.763804    0.806251 0.000561271
        4770    0.763327    0.806242 0.000561225
        4771    0.762874    0.806233 0.000561181
        4772    0.762444    0.806224 0.000561139
        4773    0.762039    0.806215 0.000561097
        4774    0.761659    0.806205 0.000561057
        4775    0.761306    0.806196 0.000561019
        4776    0.760979    0.806186 0.000560981
        4777    0.760681    0.806177 0.000560945
        4778    0.760411    0.806167 0.000560909
        4779    0.760169    0.806158 0.000560874
        4780    0.759956    0.806148  0.00056084
        4781    0.759773    0.806138 0.000560807
        4782    0.759619    0.806129 0.000560774
        4783    0.759495    0.806119 0.000560741
        4784    0.759402    0.806109 0.000560709
        4785    0.759341    0.806099 0.000560677
        4786    0.759311    0.806089 0.000560645
        4787    0.759315     0.80608 0.000560613
        4788    0.759352     0.80607 0.000560581
        4789    0.759421     0.80606 0.000560549
        4790    0.759524     0.80605 0.000560516
        4791    0.759662    0.806041 0.000560482
        4792    0.759833    0.806031 0.000560448
        4793    0.760039    0.806022 0.000560414
        4794     0.76028    0.806012 0.000560378
        4795    0.760555    0.806003 0.000560341
        4796    0.760865    0.805993 0.000560303
        4797    0.761211    0.805984 0.000560264
        4798    0.761592    0.805975 0.000560224
        4799    0.762011    0.805965 0.000560182
        4800    0.762465    0.805956 0.000560139
        4801    0.762955    0.805947 0.000560094
        4802     0.76348    0.805939 0.000560047
        4803     0.76404     0.80593 0.000559998
        4804    0.764635    0.805921 0.000559948
        4805    0.765267    0.805913 0.000559895
        4806    0.765933    0.805904  0.00055984
        4807    0.766633    0.805896 0.000559783
        4808    0.767368    0.805888 0.000559724
        4809    0.768136     0.80588 0.000559663
        4810    0.768938    0.805873 0.000559599
        4811    0.769774    0.805865 0.000559533
        4812    0.770643    0.805858 0.000559465
        4813    0.771545    0.805851 0.000559394
        4814    0.772477    0.805844 0.000559321
        4815     0.77344    0.805837 0.000559245
        4816    0.774432    0.805831 0.000559167
        4817    0.775453    0.805824 0.000559087
        4818    0.776502    0.805818 0.000559004
        4819    0.777577    0.805812 0.000558918
        4820     0.77868    0.805807 0.000558831
        4821    0.779808    0.805801 0.000558741
        4822    0.780959    0.805796 0.000558649
        4823    0.782134    0.805791 0.000558554
        4824     0.78333    0.805787 0.000558458
        4825    0.784546    0.805782  0.00055836
        4826     0.78578    0.805778 0.000558259
        4827    0.787031    0.805774 0.000558157
        4828    0.788297    0.805771 0.000558053
        4829    0.789577    0.805767 0.000557948
        4830    0.790868    0.805764 0.000557841
        4831    0.792169    0.805761 0.000557732
        4832     0.79348    0.805759 0.000557623
        4833    0.794798    0.805756 0.000557512
        4834    0.796122    0.805754   0.0005574
        4835    0.797448    0.805753 0.000557288
        4836    0.798775    0.805751 0.000557174
        4837    0.800101     0.80575  0.00055706
        4838    0.801423    0.805749 0.000556946
        4839    0.802739    0.805749 0.000556831
        4840    0.804048    0.805748 0.000556716
        4841    0.805347    0.805748 0.000556601
        4842    0.806634    0.805748 0.000556486
        4843    0.807906    0.805749 0.000556372
        4844    0.809163     0.80575 0.000556257
        4845    0.810403     0.80575 0.000556143
